sub block trial ctime x1 y1 err1 rt1 x2 y2 err2 rt2 x3 y3 err3 rt3 x4 y4 err4 rt4
23 5 3 0.733333 69 -35 -104 0.499642 -18 -33 -15 0.316502 -68 29 97 0.349871 70 -60 -130 0.383172
23 5 4 0.4 41 1 -40 0.582925 -15 -15 0 0.616375 -32 24 56 0.499772 -52 -24 28 0.416476
23 5 5 0.633333 -45 -34 11 0.349711 27 -35 -62 0.299817 66 29 -37 0.299859 30 55 25 0.299878
23 5 6 0.416667 -68 -29 39 1.01605 -3 -5 -2 0.333185 -27 15 42 0.349842 -12 38 50 0.316506
23 5 7 0.85 -9 16 25 0.283075 12 6 -6 0.316507 15 14 -1 0.133294 -2 16 18 0.133274
23 5 8 0.433333 -65 -27 38 0.383032 -30 33 63 0.299881 17 -24 -41 0.366477 -33 -6 27 0.366499
23 5 9 0.25 32 34 2 0.549605 -29 6 35 0.333186 61 42 -19 0.299861 -48 33 81 0.266552
23 5 10 0.183333 2 34 32 0.416356 -33 -19 14 0.29986 -47 -1 46 0.299872 -45 34 79 0.26656
23 5 11 0.6 32 12 -20 3.081826 -50 15 65 0.249887 -59 17 76 0.21654 41 24 -17 0.399797
23 5 12 0.966667 45 23 -22 0.399697 51 -7 -58 0.283209 -46 7 53 0.316545 8 74 66 0.549739
23 5 13 0.366667 -9 -39 -30 0.433007 30 -35 -65 0.366479 -62 -36 26 0.36648 -56 -31 25 0.383164
23 5 14 0.233333 27 33 6 0.516302 -34 38 72 0.366455 -10 24 34 0.449796 -14 1 15 0.449793
23 5 15 0.783333 59 41 -18 0.299727 22 19 -3 0.449796 36 -9 -45 0.416485 -13 13 26 0.449789
23 5 16 0.083333 56 51 -5 0.599586 -28 50 78 0.266538 -29 63 92 0.033339 -6 57 63 0.133271
23 5 17 0.966667 -37 27 64 0.416433 22 55 33 0.383189 -43 20 63 0.1333 36 24 -12 0.199949
23 5 18 0.616667 18 42 24 0.316375 65 40 -25 0.299864 25 44 19 0.666346 -36 -46 -10 0.399844
23 5 19 0.166667 24 77 53 0.299733 -68 82 150 0.083297 -11 82 93 0.149937 61 86 25 0.799651
23 5 20 0.333333 26 -44 -70 0.699542 -69 -24 45 0.466442 -4 -29 -25 0.549751 -35 -40 -5 0.366592
23 5 21 0.483333 62 49 -13 0.383027 64 56 -8 0.36648 63 54 -9 0.333204 58 61 3 0.266551
23 5 22 0.933333 -34 33 67 0.532969 -4 -28 -24 0.583065 -39 6 45 0.616389 31 -26 -57 0.516434
23 5 23 0.166667 -24 -25 -1 0.466325 -22 -23 -1 0.366508 -45 -26 19 0.316527 -59 -23 36 0.299857
23 5 24 0.183333 53 50 -3 0.349721 -20 43 63 0.283248 41 46 5 0.283208 1 51 50 0.266545
23 5 25 0.466667 32 53 21 0.449671 -35 43 78 0.316498 34 31 -3 0.083298 -7 40 47 0.183235
23 5 26 0.216667 -65 -38 27 0.5163 -48 -32 16 0.349848 -49 49 98 0.299853 -56 -44 12 0.349873
23 5 27 0.383333 -47 35 82 0.53303 20 -30 -50 0.433126 -56 38 94 0.383189 59 -77 -136 0.433139
23 5 28 0.066667 -14 2 16 0.499647 -52 57 109 0.216569 66 -63 -129 0.266526 28 -38 -66 0.249898
23 5 29 0.883333 -31 36 67 1.066186 23 31 8 0.466461 -35 37 72 0.14993 32 44 12 0.666345
23 5 30 0.55 -57 32 89 0.632921 -23 -36 -13 0.399848 68 62 -6 0.349842 49 -84 -133 0.349862
23 6 1 0.833333 41 50 9 0.433005 52 -52 -104 0.283166 -33 54 87 0.283213 -48 -73 -25 0.299863
23 6 2 0.483333 -58 34 92 0.766174 53 -9 -62 0.31652 14 45 31 0.249915 -46 -9 37 0.366508
23 6 3 0.15 -67 -44 23 0.749511 15 50 35 0.316526 11 -39 -50 0.33318 -63 66 129 0.283206
23 6 4 0.883333 -47 29 76 0.366418 62 23 -39 0.466466 -8 -56 -48 0.399821 -10 58 68 0.299862
23 6 5 0.05 19 -25 -44 0.649587 -16 -6 10 0.283208 -20 -36 -16 0.266546 -5 -52 -47 0.932908
23 6 6 0.516667 25 11 -14 0.516327 -43 -22 21 0.233211 44 2 -42 0.099955 41 28 -13 0.13329
23 6 7 0.066667 -60 45 105 0.882802 53 -9 -62 0.349818 -26 23 49 0.349841 -49 52 101 0.283171
23 6 8 0.55 -53 -28 25 0.51631 -39 53 92 0.266541 14 -54 -68 0.333184 34 31 -3 0.266547
23 6 9 0.583333 67 44 -23 0.466331 -66 46 112 0.366518 -4 -51 -47 0.449794 -53 55 108 0.33318
23 6 10 0.7 -6 -11 -5 0.582918 23 7 -16 0.38318 10 24 14 0.283207 -38 15 53 0.283184
23 6 11 0.983333 60 53 -7 0.499639 -64 35 99 0.416478 -60 -29 31 0.466453 14 28 14 0.316533
23 6 12 0.116667 28 -43 -71 0.599597 64 56 -8 0.199909 2 -90 -92 0.216566 -62 14 76 0.199913
23 6 13 0.066667 51 38 -13 0.682911 3 52 49 0.516457 43 62 19 0.499795 48 -72 -120 0.466443
23 6 14 0.216667 -63 -81 -18 0.23309 47 -3 -50 0.366495 43 -86 -129 0.3665 12 57 45 0.349839
23 6 15 0.6 27 57 30 0.299735 70 61 -9 0.333205 21 66 45 0.23324 19 65 46 0.083277
23 6 16 0.3 42 43 1 0.349723 68 50 -18 0.516434 29 47 18 0.549753 -60 -92 -32 0.449785
23 6 17 0.383333 48 -41 -89 0.566268 -70 50 120 0.349842 -65 -70 -5 0.399802 46 39 -7 0.849604
23 6 18 0.833333 36 -22 -58 0.549632 -14 -35 -21 0.349839 -39 -11 28 0.449809 11 50 39 0.29985
23 6 19 0.616667 30 34 4 0.482971 36 -43 -79 0.266524 20 39 19 0.266556 -14 44 58 0.266548
23 6 20 0.1 33 30 -3 0.682892 -50 -25 25 0.24989 10 41 31 0.26654 57 42 -15 0.233223
23 6 21 0.416667 -39 -24 15 0.61626 -16 30 46 0.333183 1 21 20 0.383106 51 33 -18 0.349848
23 6 22 0.333333 55 43 -12 0.549626 -30 47 77 0.266548 -70 40 110 0.083308 -49 41 90 0.183249
23 6 23 0.283333 -37 -23 14 0.7162 39 30 -9 0.399815 -37 -32 5 0.38316 69 34 -35 0.299836
23 6 24 0.75 -16 -61 -45 0.44967 -67 24 91 0.483118 -62 28 90 0.43314 51 -96 -147 0.416487
23 6 25 0.35 26 31 5 0.632907 24 50 26 0.233231 9 34 25 0.06664 -28 40 68 0.099956
23 6 26 0.2 -68 -76 -8 0.466332 -8 38 46 0.316522 -64 -41 23 0.366492 -12 -100 -88 0.399805
23 6 27 0.266667 -61 38 99 0.432996 -13 35 48 0.316523 -40 35 75 0.249841 -44 37 81 0.199908
23 6 28 0.25 -38 -34 4 0.399692 51 -24 -75 0.38318 -12 -30 -18 0.349842 3 -28 -31 0.283205
23 6 29 0.416667 38 -24 -62 0.48301 -42 36 78 0.33318 27 -29 -56 0.349839 -69 40 109 0.283207
23 6 30 0.2 -66 -37 29 0.466328 -12 -33 -21 0.399815 -16 -19 -3 0.116617 -53 -27 26 0.149934
24 1 1 0.3 -30 -42 -12 0.882865 31 46 15 1.882618 39 0 -39 1.132904 21 -57 -78 0.9996
24 1 2 0.5 -55 54 109 1.749217 0 -3 -3 1.099592 56 56 0 1.499433 33 58 25 1.366148
24 1 3 0.533333 24 38 14 3.74846 -47 -41 6 1.216201 -56 41 97 1.116241 59 -53 -112 1.1329
24 1 4 0.55 -22 54 76 1.4993 57 -49 -106 0.91631 -33 38 71 0.699735 -65 -42 23 0.766409
24 1 5 0.016667 -22 -44 -22 3.29865 -3 3 6 1.032944 23 31 8 1.14957 35 61 26 0.9663
24 1 6 0.75 -63 -88 -25 1.332687 -21 5 26 2.049222 5 3 -2 1.282871 -17 -95 -78 2.848913
24 1 7 0.4 -27 1 28 1.599223 55 54 -1 1.032965 -48 -91 -43 3.498639 -57 -39 18 0.899644
24 1 8 0.25 -69 -3 66 1.4493 -58 -71 -13 0.783047 -40 40 80 0.716396 -36 -169 -133 0.699737
24 1 9 0.45 -1 4 5 1.082805 56 56 0 0.932984 -22 83 105 0.749711 -46 -165 -119 0.616424
24 1 10 0.3 -14 -34 -20 1.449305 -22 -84 -62 0.649765 -36 78 114 0.59977 -44 -136 -92 0.549788
24 1 11 0.183333 -28 46 74 1.016223 39 56 17 1.41612 64 -111 -175 0.999659 -19 74 93 0.649748
24 1 12 0.466667 49 58 9 1.132797 22 68 46 0.949628 -45 -51 -6 0.932991 26 -7 -33 0.683089
24 1 13 0.45 60 79 19 0.899542 18 43 25 0.783039 19 41 22 0.749658 -30 -120 -90 0.533131
24 1 14 0.466667 -47 -93 -46 0.932849 -31 2 33 1.016292 -34 -99 -65 0.66642 62 5 -57 0.649744
24 1 15 1 32 82 50 1.032838 -43 2 45 2.399075 45 -46 -91 1.382836 23 128 105 0.916334
24 1 16 0.116667 53 67 14 1.316039 -29 -72 -43 0.999594 41 -125 -166 0.69975 -61 -37 24 0.499807
24 1 17 0.05 4 4 0 1.099484 61 54 -7 0.71641 -42 -107 -65 1.082927 3 -151 -154 0.716395
24 1 18 0.55 23 62 39 0.866222 32 6 -26 0.616433 27 -74 -101 0.616462 62 71 9 0.566451
24 1 19 0.516667 26 52 26 1.01618 25 49 24 0.833015 23 68 45 1.416129 69 71 2 0.59977
24 1 20 0.966667 -16 57 73 0.849536 56 2 -54 1.03296 -10 -90 -80 0.799696 21 68 47 0.649757
24 1 21 0.95 1 -4 -5 1.216054 17 55 38 0.733054 61 24 -37 1.43278 -29 49 78 0.982951
24 1 22 0.916667 3 -94 -97 0.749593 -50 70 120 0.51647 16 -21 -37 0.633094 -23 81 104 0.566428
24 1 23 0.916667 19 -1 -20 1.482637 -27 -43 -16 0.899662 42 48 6 1.682684 29 -4 -33 0.849708
24 1 24 0.766667 -66 -93 -27 1.31602 29 -32 -61 1.199567 12 37 25 1.082923 -16 53 69 1.399451
24 1 25 0.233333 -62 -60 2 1.316031 63 71 8 0.866338 48 26 -22 0.932979 -1 -88 -87 0.633093
24 1 26 0.25 37 43 6 1.032793 35 46 11 1.066235 -66 -91 -25 0.766368 -33 -98 -65 1.765984
24 1 27 0.1 -13 4 17 1.382685 27 57 30 0.733038 -25 -82 -57 0.699734 33 -94 -127 0.699734
24 1 28 0.916667 -23 -3 20 1.049499 30 -64 -94 1.699345 -11 67 78 0.733031 -28 -70 -42 0.533131
24 1 29 0.6 70 91 21 1.799214 38 -40 -78 1.815976 -17 110 127 1.56607 69 54 -15 1.516092
24 1 30 0.95 61 45 -16 2.298986 46 86 40 1.232881 -24 -41 -17 1.049576 26 -4 -30 2.465692
24 2 1 0.016667 -43 -61 -18 1.049543 -22 43 65 0.533153 69 -110 -179 0.533131 18 72 54 0.48313
24 2 2 0.216667 8 -7 -15 1.499319 52 73 21 0.54979 65 131 66 1.816003 -8 -30 -22 0.799696
24 2 3 1 55 89 34 0.732934 -60 -88 -28 0.766386 -53 -25 28 0.516503 13 -90 -103 0.48315
24 2 4 0.266667 53 -83 -136 0.816219 26 75 49 0.566462 -36 -106 -70 0.599737 -17 158 175 0.599762
24 2 5 0.8 59 89 30 1.782529 17 -104 -121 0.982959 -20 -55 -35 1.149578 8 62 54 0.583115
24 2 6 0.683333 -56 -1 55 2.998731 -12 -83 -71 0.932969 12 10 -2 0.583108 1 -91 -92 0.916327
24 2 7 0.2 -50 86 136 0.982836 -58 -164 -106 0.583109 -54 -90 -36 0.549785 57 89 32 1.232872
24 2 8 0.25 -30 -33 -3 1.299364 65 -35 -100 1.332826 -39 -40 -1 1.082917 -36 -40 -4 1.549411
24 2 9 0.1 0 -66 -66 1.79919 7 -1 -8 0.549801 34 69 35 0.583109 -63 67 130 0.566453
24 2 10 0.6 -15 -44 -29 1.649253 33 49 16 1.19955 -11 -3 8 1.349487 52 -47 -99 0.982951
24 2 11 0.566667 1 -94 -95 0.999521 28 -2 -30 1.766006 68 71 3 0.733075 43 51 8 1.815977
24 2 12 0.466667 44 48 4 1.166098 -26 -80 -54 0.583094 -25 -37 -12 0.599769 40 -157 163 0.583126
24 2 13 0.483333 17 46 29 0.449752 39 57 18 0.449822 9 -53 -62 0.383127 -67 -125 -58 0.449828
24 2 14 0.933333 -13 1 14 1.232762 -54 -42 12 1.166226 -15 -126 -111 0.816359 -45 -39 6 1.316168
24 2 15 0.533333 -31 -92 -61 13.411445 -26 36 62 0.849676 54 -33 -87 0.649754 -59 -155 -96 0.816357
24 2 16 0.633333 26 44 18 0.816183 26 52 26 0.749737 -61 -54 7 1.23287 65 56 -9 0.916321
24 2 17 0.2 43 50 7 0.832911 -56 -76 -20 0.616434 24 -84 -108 0.549772 -27 42 69 0.516475
24 2 18 0.133333 -33 -22 11 1.665908 17 -136 -153 0.666395 -47 -51 -4 0.733074 -46 55 101 0.483151
24 2 19 0.583333 55 54 -1 0.582967 30 -51 -81 1.082926 25 57 32 0.749715 31 47 16 1.182882
24 2 20 0.916667 13 1 -12 1.849181 3 -58 -61 1.149563 -23 -52 -29 1.366129 60 89 29 0.749696
24 2 21 0.65 -48 -92 -44 2.698872 -8 143 151 1.149565 4 131 127 2.615672 24 -85 -109 0.982953
24 2 22 0.533333 23 31 8 0.649621 47 49 2 1.216198 -63 -61 2 0.916313 44 61 17 0.899653
24 2 23 0.2 2 45 43 2.049102 63 -98 -161 0.633093 44 51 7 1.049611 66 45 -21 0.899659
24 2 24 0.083333 25 3 -22 1.849148 -52 -46 6 0.81638 -66 -52 14 0.849668 -23 53 76 0.516484
24 2 25 0.883333 10 52 42 0.799582 54 43 -11 0.733055 46 90 44 1.066264 -30 -86 -56 1.499426
24 2 26 0.2 -20 -29 -9 1.299371 37 -119 -156 0.932974 -37 73 110 0.649736 46 98 52 0.933001
24 2 27 0.483333 35 3 -32 1.349366 -56 -47 9 1.266182 -61 -43 18 1.082913 -39 -68 -29 1.082921
24 2 28 0.233333 -23 10 33 0.632959 -55 40 95 0.533131 -4 -18 -14 1.39947 55 56 1 0.749742
24 2 29 0.316667 -9 2 11 1.049477 8 6 -2 1.432791 -25 58 83 0.833014 36 47 11 1.26616
24 2 30 0.1 18 -10 -28 1.232735 69 38 -31 0.816351 -25 -128 -103 0.583108 -32 63 95 0.349866
24 3 1 0.466667 -25 3 28 0.716282 12 68 56 0.683068 49 51 2 0.633092 38 43 5 0.749743
24 3 2 0.883333 40 41 1 0.71626 -8 -32 -24 1.082922 -17 62 79 0.899655 -1 -86 -85 0.683075
24 3 3 0.416667 -61 -54 7 1.382678 68 41 -27 0.766392 -5 -19 -14 0.916315 -45 -91 -46 0.699726
24 3 4 0.95 -45 -127 -82 0.832895 53 -138 169 0.616445 15 -39 -54 0.616443 44 64 20 0.49981
24 3 5 0.333333 -2 -1 1 1.166113 -12 -53 -41 0.982962 -39 64 103 0.749716 34 -48 -82 1.349497
24 3 6 0.483333 -17 -10 7 1.232766 -8 14 22 0.64976 14 84 70 0.51647 64 48 -16 1.332834
24 3 7 0.166667 60 65 5 1.066129 3 151 148 0.533127 -3 -91 -88 0.416502 -51 -32 19 0.533087
24 3 8 0.483333 -60 -27 33 0.966191 -8 -43 -35 1.116217 20 70 50 0.649763 -39 73 112 0.566453
24 3 9 0.933333 38 61 23 0.516363 60 49 -11 0.78301 -2 89 91 0.583118 47 -52 -99 0.533168
24 3 10 0.433333 -32 -109 -77 1.099454 40 27 -13 0.633075 -68 59 127 0.549814 -2 -79 -77 0.483154
24 3 11 0.6 -41 -40 1 1.11615 5 71 66 0.533114 43 61 18 1.116241 -5 63 68 0.483142
24 3 12 0.166667 31 61 30 0.749623 54 -90 -144 0.49981 27 19 -8 0.399847 -24 105 129 0.78304
24 3 13 0.333333 43 51 8 1.582617 -4 -100 -96 0.549818 -35 -49 -14 1.53275 58 57 -1 0.733061
24 3 14 0.716667 -55 -71 -16 0.632964 -28 28 56 0.699742 61 -55 -116 0.599788 60 71 11 0.533132
24 3 15 0.366667 -52 -84 -32 1.099457 -62 -44 18 0.783038 70 62 -8 0.549806 -65 -153 -88 0.516507
24 3 16 0.816667 41 83 42 0.816246 3 57 54 0.916314 14 -56 -70 0.78304 -4 -84 -80 0.549792
24 3 17 0.75 64 49 -15 0.716257 42 63 21 0.716386 48 65 17 0.783072 -25 -90 -65 0.583113
24 3 18 0.383333 34 -23 -57 2.348972 13 44 31 0.616431 -68 0 68 0.399846 -20 -58 -38 1.049603
24 3 19 0.633333 -17 4 21 2.398927 43 -85 -128 0.799694 38 44 6 2.798925 60 -39 -99 1.782686
24 3 20 0.55 38 48 10 1.749214 40 43 3 1.482784 -43 50 93 4.165079 50 -48 -98 1.082931
24 3 21 1 12 2 -10 1.099495 -68 -43 25 0.783039 -36 -45 -9 0.799683 -34 142 176 1.199548
24 3 22 0.266667 -5 8 13 1.166079 47 55 8 0.43317 18 122 104 0.416526 -37 -73 -36 0.433173
24 3 23 0.466667 53 11 -42 0.982835 38 80 42 0.966286 2 -24 -26 0.583115 -62 -98 -36 0.483164
24 3 24 0.183333 47 77 30 0.699626 5 20 15 0.599767 -4 73 77 0.649773 -24 81 105 0.84968
24 3 25 0.366667 -53 -46 7 0.749589 -22 -50 -28 1.032929 60 65 5 0.583117 -70 86 156 0.483148
24 3 26 0.05 -23 -37 -14 1.116132 68 63 -5 0.283216 35 -21 -56 0.483189 -21 89 110 0.299894
24 3 27 0.166667 -44 -50 -6 1.16609 54 50 -4 0.832998 -50 152 -158 0.533165 -6 -38 -32 0.583113
24 3 28 0.916667 64 88 24 3.148674 -3 -3 0 1.099585 -40 -53 -13 1.516088 33 47 14 0.783035
24 3 29 0.733333 -10 7 17 1.965783 54 54 0 0.849668 54 -33 -87 0.866354 -21 -48 -27 0.816357
24 3 30 0.866667 -25 48 73 0.699581 66 31 -35 0.516473 46 92 46 0.366536 -58 -71 -13 0.949655
24 4 1 0.3 -63 -83 -20 0.583007 -14 31 45 0.533127 3 -53 -56 0.633069 -29 -4 25 0.499832
24 4 2 0.216667 28 65 37 0.799568 26 51 25 0.849657 62 -67 -129 0.51647 -53 -35 18 0.633098
24 4 3 0.633333 -66 -39 27 1.382704 -41 -33 8 1.099574 -63 -87 -24 0.866338 -3 60 63 1.416144
24 4 4 0.416667 -57 -59 -2 0.566387 -13 56 69 0.383195 -46 167 -147 0.399843 35 68 33 1.266198
24 4 5 0.75 15 31 16 1.182776 -12 58 70 0.966333 53 -74 -127 0.766375 12 84 72 1.166224
24 4 6 0.583333 -51 -5 46 0.349729 -68 -79 -11 0.599768 -44 -129 -85 0.69974 48 122 74 0.81636
24 4 7 0.05 42 46 4 1.132812 58 91 33 0.499812 42 37 -5 0.89965 -62 -118 -56 0.416549
24 4 8 0.05 53 67 14 0.832893 37 147 110 0.383186 -34 -82 -48 0.466527 17 -179 164 0.416506
24 4 9 0.65 -13 -3 10 0.832909 55 57 2 0.783032 26 27 1 0.716408 -9 -1 8 0.783034
24 4 10 0.15 15 21 6 0.799563 -30 85 115 0.316512 37 -178 145 0.366514 53 66 13 0.383212
24 4 11 0.666667 -30 -46 -16 0.632966 55 84 29 0.949638 -15 104 119 0.633042 22 54 32 0.86635
24 4 12 0.65 22 52 30 0.799584 56 89 33 0.849667 38 79 41 0.866344 38 69 31 1.432801
24 4 13 0.616667 40 -17 -57 0.682972 47 72 25 0.449831 -22 -69 -47 0.366532 70 90 20 0.349867
24 4 14 0.75 55 61 6 0.949505 24 65 41 0.683097 2 131 129 0.533131 -30 134 164 0.749711
24 4 15 0.55 -11 23 34 0.649626 -58 77 135 0.349864 25 -80 -105 0.349868 47 0 -47 0.333198
24 4 16 0.316667 -65 -73 -8 0.483016 -37 64 101 0.399831 43 -139 178 0.366564 -32 90 122 0.316533
24 4 17 0.583333 -52 42 94 0.682946 -6 5 11 1.399466 21 58 37 0.699743 16 45 29 0.633072
24 4 18 0.1 -29 -38 -9 1.06617 8 -48 -56 0.766384 -31 28 59 0.83302 14 -33 -47 0.799696
24 4 19 0.8 -58 60 118 0.38309 -61 -61 0 0.449818 50 61 11 0.48317 41 88 47 0.433182
24 4 20 0.666667 7 -8 -15 0.682954 11 59 48 0.566435 64 92 28 0.816336 21 -15 -36 0.733058
24 4 21 0.766667 -63 4 67 0.799593 -62 65 127 0.566452 -18 -66 -48 0.583118 -53 -90 -37 0.799697
24 4 22 0.716667 -70 -64 6 0.483012 -32 57 89 0.616434 -15 103 118 0.449833 32 -63 -95 0.499804
24 4 23 0.966667 13 65 52 0.533004 -69 28 97 0.799697 -49 -78 -29 0.549776 56 149 93 0.449841
24 4 24 0.683333 67 58 -9 0.549684 53 79 26 0.749713 58 88 30 1.032941 43 59 16 0.616433
24 4 25 0.033333 27 38 11 0.582982 29 144 115 0.433154 -60 -22 38 0.416506 -21 -127 -106 0.333209
24 4 26 0.233333 2 0 -2 0.633094 -50 -47 3 0.499786 -5 -85 -80 0.466524 -22 6 28 0.51647
24 4 27 0.366667 20 66 46 0.533042 33 61 28 0.899643 70 89 19 0.466487 -24 -103 -79 0.94964
24 4 28 0.666667 -56 47 103 0.283115 58 65 7 0.299869 48 45 -3 0.733033 -27 -19 8 0.683076
24 4 29 0.05 70 75 5 0.732924 -31 170 -159 0.23325 19 -85 -104 0.416509 57 71 14 0.349853
24 4 30 0.25 1 9 8 0.766247 31 37 6 0.516464 -5 1 6 1.949261 46 4 -42 0.849707
24 5 1 0.333333 4 7 3 0.999492 33 75 42 0.499811 20 96 76 0.466491 34 -113 -147 0.449842
24 5 2 0.133333 29 26 -3 0.682959 -12 71 83 0.383197 -1 -2 -1 0.416513 67 -81 -148 0.566451
24 5 3 0.866667 -7 4 11 0.616302 70 63 -7 0.533143 -60 2 62 0.44983 28 -74 -102 0.41651
24 5 4 0.05 14 -1 -15 1.149442 68 69 1 0.33321 -60 -26 34 0.383188 1 51 50 0.383189
24 5 5 0.916667 33 60 27 0.633016 -29 53 82 0.616437 -42 -26 16 0.53313 -9 -119 -110 0.449842
24 5 6 0.683333 20 27 7 1.199395 -19 -10 9 0.51649 -2 79 81 0.583112 16 -11 -27 0.866344
24 5 7 0.75 -43 -58 -15 1.016158 29 -16 -45 0.649757 41 38 -3 0.516454 28 78 50 0.433168
24 5 8 0.25 -47 -65 -18 0.516324 15 71 56 0.549767 11 -17 -28 0.399857 -23 -63 -40 0.333215
24 5 9 0.933333 33 17 -16 0.583003 -35 78 113 0.799694 -26 11 37 0.833017 -25 -88 -63 0.449832
24 5 10 0.933333 -67 -34 33 0.516342 -38 -47 -9 0.783033 57 73 16 0.56643 -55 93 148 0.399864
24 5 11 0.316667 -25 4 29 0.516365 -12 72 84 0.383173 48 -11 -59 0.499818 14 -89 -103 0.316546
24 5 12 0.9 4 -1 -5 0.632965 67 177 110 0.949633 -69 -11 58 0.849678 69 -79 -148 0.68304
24 5 13 0.416667 -27 22 49 0.649622 44 66 22 0.483173 14 165 151 0.399847 12 -77 -89 0.38319
24 5 14 0.616667 -35 -15 20 0.499679 -49 54 103 0.499832 -1 -29 -28 0.749708 -45 54 99 0.733054
24 5 15 0.133333 39 36 -3 0.749633 -13 -126 -113 0.416508 -41 36 77 0.516477 21 -80 -101 0.633107
24 5 16 0.316667 -70 20 90 0.516345 69 -85 -154 0.44983 49 52 3 0.449823 -14 -76 -62 0.366529
24 5 17 0.966667 12 0 -12 0.26644 61 100 39 0.366547 11 40 29 2.882239 58 83 25 1.549451
24 5 18 0.65 -24 59 83 0.366371 -59 -73 -14 1.166249 70 78 8 0.583117 13 -16 -29 0.533132
24 5 19 0.533333 57 -4 -61 0.632963 -5 76 81 0.333208 -39 -105 -66 0.333207 44 70 26 0.349849
24 5 20 0.233333 -47 -66 -19 0.383055 -19 103 122 0.383187 17 -57 -74 0.399837 29 58 29 0.383174
24 5 21 0.3 -60 -66 -6 0.466393 68 -87 -155 0.383173 -3 74 77 0.433183 -35 170 -155 0.383188
24 5 22 0.133333 27 52 25 1.449332 -18 87 105 0.433123 -30 -67 -37 0.466503 15 32 17 0.982939
24 5 23 0.833333 2 -99 -101 0.399735 -67 50 117 0.516459 41 -46 -87 0.416487 32 86 54 0.333206
24 5 24 0.216667 -66 -43 23 0.666318 -60 -53 7 0.583109 -59 -59 0 0.799695 -44 61 105 0.533131
24 5 25 0.133333 48 68 20 1.632607 1 54 53 0.416525 54 -150 156 0.499811 27 68 41 0.683063
24 5 26 0.233333 23 2 -21 0.682949 43 -55 -98 0.483152 -37 48 85 0.433167 2 -39 -41 0.483108
24 5 27 0.566667 58 63 5 1.699228 16 74 58 0.61643 6 -3 -9 0.499816 45 -56 -101 0.383169
24 5 28 0.15 37 54 17 0.866221 -62 54 116 0.43316 -14 -69 -55 0.599761 46 43 -3 0.383187
24 5 29 0.133333 -44 -75 -31 0.832918 -65 71 136 0.483153 -70 8 78 0.416528 -14 -84 -70 1.066266
24 5 30 0.9 32 51 19 0.932869 -47 -42 5 0.866364 -42 -70 -28 1.79933 56 82 26 0.833017
24 6 1 0.683333 20 22 2 0.499699 46 68 22 0.699711 56 53 -3 1.3495 -70 39 109 1.982592
24 6 2 0.9 -4 3 7 1.349359 61 51 -10 0.799695 -24 47 71 1.582736 -55 -34 21 0.766371
24 6 3 0.966667 32 -81 -113 0.999486 51 138 87 1.066282 69 68 -1 0.766377 -60 37 97 0.78305
24 6 4 0.466667 14 2 -12 0.949517 -66 -79 -13 0.899659 -46 -83 -37 0.816357 -60 -41 19 0.666414
24 6 5 0.533333 -40 -45 -5 0.71629 39 64 25 0.566451 -58 151 -151 0.566397 34 34 0 0.516476
24 6 6 0.15 43 71 28 0.782895 -50 -41 9 0.633093 44 -111 -155 0.449829 -54 83 137 0.399848
24 6 7 0.416667 68 72 4 3.615151 -20 -1 19 0.783037 -61 -52 9 0.566452 -60 -3 57 0.483149
24 6 8 0.083333 -5 23 28 0.882873 39 71 32 0.383191 8 -34 -42 0.433161 -70 -134 -64 0.383189
24 6 9 0.166667 20 7 -13 0.483028 24 81 57 0.266575 -7 -83 -76 0.44984 -51 -46 5 1.532747
24 6 10 0.316667 -21 7 28 0.716288 62 78 16 0.416537 -36 -61 -25 0.982977 -46 14 60 0.433179
24 6 11 0.016667 -19 -32 -13 1.016204 30 80 50 0.36651 46 -20 -66 1.949257 -48 74 122 0.349876
24 6 12 0.966667 39 53 14 0.78294 12 31 19 0.566432 50 -55 -105 0.533124 -41 35 76 0.549798
24 6 13 0.75 21 -9 -30 1.349336 -39 -27 12 1.249526 -62 -51 11 1.13291 -65 -103 -38 0.599771
24 6 14 0.216667 7 66 59 0.633009 52 169 117 0.849681 -11 -76 -65 0.466487 33 67 34 0.433152
24 6 15 0.4 30 45 15 0.516342 24 31 7 0.416502 62 -1 -63 0.433157 17 106 89 0.399865
24 6 16 0.45 15 53 38 0.483067 23 -48 -71 0.483165 -19 49 68 0.5665 -7 -10 -3 0.44983
24 6 17 0.9 7 9 2 1.632662 -61 -92 -31 1.299504 40 87 47 1.132907 -7 -6 1 0.88299
24 6 18 0.583333 24 13 -11 0.799547 14 17 3 0.433168 21 -27 -48 0.666408 -52 42 94 0.583106
24 6 19 0.183333 44 82 38 0.433033 -50 34 84 0.449824 -70 -85 -15 0.882994 65 -91 -156 0.516473
24 6 20 0.016667 -48 82 130 0.616376 39 -56 -95 0.283223 -14 49 63 0.299886 33 -86 -119 0.333208
24 6 21 0.25 -61 -4 57 0.649626 -6 62 68 0.333209 35 -6 -41 0.349867 -2 -90 -88 0.333205
24 6 22 0.883333 34 54 20 0.86621 14 -10 -24 0.633093 13 -16 -29 0.982949 -4 -170 -166 0.649732
24 6 23 0.366667 -3 39 42 1.665926 -57 -66 -9 0.433169 9 5 -4 0.39985 54 79 25 0.383209
24 6 24 0.333333 7 5 -2 0.816256 -62 -41 21 0.583109 -70 -18 52 0.949622 12 -103 -115 0.349867
