3 9 0 0    0.245    0.666    0.227    0.359    0.673    0.830 1 2 3 4 5 6  1056.546  596.622  601.740  609.956  615.004  560.504 
3 10 0 1    0.527    0.679    0.790    0.723    0.255    0.025 4 4 4 4 4 4  1096.071  897.017  1153.082  968.733  908.181  655.104 
3 11 0 1    0.574    0.169    0.760    0.616    0.358    0.524 -9 -9 -9 -9 -9 -9  1615.227  860.988  974.184  1334.734  936.900  875.135 
3 12 0 0    0.964    0.396    0.770    0.303    0.486    0.082 1 2 3 4 5 6  837.591  657.595  571.966  566.353  546.804  579.789 
3 13 0 1    0.521    0.256    0.182    0.900    0.744    0.397 6 6 6 6 6 6  1521.829  1006.801  894.197  1593.710  845.147  778.931 
3 14 0 1    0.271    0.109    0.769    0.711    0.770    0.370 3 3 3 3 3 3  1863.123  840.158  856.752  1514.322  1099.071  1318.830 
3 15 0 1    0.477    0.064    0.118    0.803    1.103    0.434 6 6 6 6 6 6  1805.678  751.663  925.844  1035.435  1613.512  1593.642 
3 16 0 0    0.480    0.289    0.713    0.195    0.437    0.886 1 2 3 4 5 6  912.201  1663.267  828.208  1009.741  809.338  762.192 
3 17 0 1    0.562    0.490    0.289    0.364    0.577    0.718 -9 -9 -9 -9 -9 -9  1051.832  886.870  884.338  1825.055  927.538  800.782 
3 18 0 1    0.897    0.209    0.136    0.602    0.791    0.366 5 5 5 5 5 5  1786.061  779.219  801.475  1162.412  1406.852  1134.867 
3 19 0 0    0.330    0.731    0.265    0.751    0.387    0.536 1 2 3 4 5 6  773.311  735.172  644.011  685.770  605.321  651.625 
3 20 0 1    0.525    0.388    0.758    0.665    0.524    0.140 -9 -9 -9 -9 -9 -9  968.652  751.378  812.879  1751.276  770.699  743.552 
3 21 0 0    0.586    0.211    0.649    0.653    0.650    0.251 1 5 3 4 5 2  2653.324  927.247  836.005  853.093  792.504  748.433 
3 22 0 1    0.466    0.124    0.668    0.555    0.505    0.682 -9 -9 -9 -9 -9 -9  1518.185  841.613  819.786  1354.224  789.927  957.854 
3 23 0 0    0.258    0.701    0.774    0.219    0.409    0.638 1 2 3 4 5 6  1078.616  646.298  618.500  783.599  577.601  588.263 
3 24 0 1    1.072    0.042    0.350    0.771    0.456    0.310 3 3 3 3 3 3  1403.857  1932.085  803.822  858.662  1891.222  759.041 
3 25 0 0    0.132    0.446    0.440    0.697    0.687    0.597 1 2 3 4 5 6  1068.542  513.914  492.204  461.693  420.243  412.182 
3 26 0 1    0.564    0.256    0.331    0.617    0.645    0.586 -9 -9 -9 -9 -9 -9  1637.772  933.152  847.177  1684.792  823.123  770.310 
3 27 0 0    0.468    0.706    0.745    0.002    0.622    0.456 1 2 3 4 5 6  1352.458  461.760  456.078  533.233  417.520  378.280 
3 28 0 1    1.316    0.144    0.312    0.012    0.289    0.927 -9 -9 -9 -9 -9 -9  994.176  2103.313  866.536  1020.793  1973.537  770.479 
3 29 0 0    0.746    0.276    0.766    0.818    0.125    0.269 1 2 3 4 5 6  579.689  673.316  472.659  439.145  392.717  383.819 
3 30 0 1    0.658    0.259    0.290    0.973    0.391    0.429 3 3 3 3 3 3  1196.896  1048.473  905.142  1324.477  797.857  726.438 
3 31 0 1    0.172    0.687    0.181    0.757    0.191    1.011 4 4 4 4 4 4  1238.410  845.513  1291.156  763.029  1564.442  836.711 
3 32 0 0    0.532    0.556    0.367    0.326    0.809    0.410 1 2 3 5 1 6  2645.591  1646.772  1283.202  739.869  1950.334  707.069 
3 33 0 0    0.205    0.816    0.614    0.635    0.431    0.299 1 2 4 5 3 6  1436.235  731.651  4053.506  751.251  720.704  731.851 
3 34 0 1    0.103    0.539    0.720    0.526    0.367    0.745 1 1 1 1 1 1  1317.019  909.963  1229.075  784.432  1101.550  613.448 
