 20 2  8      1  14  N C K J F  N  C  K  G  J    1.396    1.791    1.648    2.896    1.636 
 20 2  8      0  15  L P Z V X  L  P  Z  L  X    1.651    0.909    2.075    4.118    1.216 
 20 2  8      3  16  S J X F H  S  J  F  G  H    1.905    3.794    2.599    3.120    2.252 
 20 2  8     13  17  Z S V H R  Z  S  S  V  H    2.119    3.606    2.842    4.261    2.385 
 20 2  8      1  18  J W D G C  J  W  C  G  W    1.918    2.117    2.222    2.548    3.430 
 20 2  8      3  19  K J S C W  K  J  S  W  G    1.584    2.239    4.017    2.183    2.839 
 20 2  8      1  20  M R D Z B  M  R  D  Z  B    1.452    1.916    2.828    2.640    1.878 
 20 2  8      3  21  N X J F Z  N  X  J  F  V    2.014    2.570    2.345    2.612    3.455 
 20 2  8     13  22  G L R X H  G  L  R  X  H    1.906    2.319    2.559    2.611    2.335 
 20 2  8     11  23  W V N R P  W  V  A  R  P    1.719    1.902    4.824    2.696    2.076 
 20 2  8     11  24  D L N T W  D  L  N  P  T    1.610    1.906    2.223    2.064    2.156 
 20 2  8      3  25  D P S C Z  D  P  S  G  Z    1.343    2.076    2.570    3.080    2.917 
 20 2  8      0  26  D X N L M  D  X  M  L  N    1.210    1.020    1.205    0.669    0.735 
 20 2  8     11  27  P X J S D  P  X  Q  L  D    1.731    3.455    4.314    2.400    2.059 
 20 2  8     13  28  Z J L C H  Z  J  L  C  H    1.542    2.764    2.503    2.786    2.090 
 20 2  8     13  29  Z T M K P  Z  T  P  T  Z    1.339    2.359    2.871    2.949    2.892 
 20 2  8      0  30  W F D N H  W  F  D  N  H    1.279    1.181    1.042    0.818    0.845 
 20 2  8     11  31  B C K W D  B  C  K  W  D    1.277    1.511    1.946    2.183    1.756 
 20 2  8      3  32  R Z V K X  R  V  K  V  S    1.225    3.576    2.573    3.335    2.529 
 20 2  8      1  33  R V L K T  R  V  L  K  X    1.211    2.374    2.494    1.929    2.572 
 20 2  8      0  34  K V T P S  K  V  T  P  S    1.440    1.057    1.033    1.075    0.950 
 20 2  8      0  35  V B M Z W  M  B  V  Z  W    1.642    1.140    1.152    1.044    0.561 
 20 2  8      1  36  N Z V R H  N  Z  V  R  H    1.397    2.113    1.369    1.408    1.394 
 20 2  8     13  37  S H N G C  S  H  C  G  C    1.142    2.277    3.040    3.458    3.043 
 20 2  8      0  38  S X N T L  S  X  T  N  L    1.011    1.608    0.844    0.536    0.833 
 20 2  8      1  39  K V P D F  K  V  P  V  L    1.141    1.699    1.531    1.752    1.635 
 20 2  8     13  40  N Z X K P  N  N  X  K  P    1.221    1.917    2.544    1.821    2.479 
 20 2  8      0  41  D B X K H  D  B  X  K  H    0.938    0.816    0.841    0.684    0.656 
 20 2  8     11  42  G N H X C  G  H  X  C  J    1.761    1.728    2.183    4.047    3.981 
 20 2  8     11  43  G B V Z C  G  B  V  Z  C    1.316    1.927    1.634    1.913    1.553 
 20 2  8     11  44  G V L M W  G  V  L  V  W    1.506    1.632    1.567    1.618    1.860 
 20 2  8     13  45  B R W G T  B  R  W  B  T    1.453    2.679    2.771    2.976    1.958 
 20 2  8      0  46  K S N D X  K  S  N  D  X    0.752    0.559    0.457    0.559    0.978 
 20 2  8     11  47  N K C F X  N  K  C  F  X    1.599    1.350    1.538    1.526    1.863 
 20 2  8      3  48  H G T K L  H  G  T  T  L    1.241    2.572    1.779    2.103    2.077 
 20 2  8      3  49  C B V R G  C  B  V  R  L    1.701    2.050    1.942    2.185    2.079 
 20 2  8     11  50  Z K G M X  C  K  G  L  M    3.072    1.745    2.115    1.852    1.928 
 20 2  8     13  51  T L J N S  T  L  S  X  F    1.185    2.079    4.165    3.230    2.238 
 20 2  8      0  52  M J F B G  M  J  F  B  E    1.089    1.632    0.666    0.817    3.070 
 20 2  8     11  53  H S R F K  H  S  R  F  K    1.104    1.675    1.420    1.836    1.486 
 20 2  8      0  54  H G K S L  H  J  K  F  L    1.424    1.205    0.965    0.951    0.752 
 20 2  8      0  55  X N Z K V  X  N  K  Z  V    1.409    0.952    0.923    2.369    1.166 
 20 2  8      1  56  Z L J V F  Z  L  J  F  X    1.126    1.612    1.566    2.222    2.291 
 20 2  8      3  57  S Z C T R  S  S  R  V  F    1.316    2.235    2.601    2.410    2.624 
 20 2  8      3  58  H L J X C  H  J  L  X  C    1.321    2.652    1.998    2.650    2.290 
 20 2  8     13  59  G P D M W  J  P  D  K  L    1.494    2.050    2.195    2.491    2.105 
 20 2  8      1  60  X R S C V  X  R  V  S  X    0.915    1.447    2.240    1.823    2.104 
 21 1  3     11   1  X Z M H N  X  C  M  K  F    1.642    2.919    2.716    1.794    1.751 
 21 1  3     13   2  J Z W C X  K  Z  K  L  S    2.257    6.867    1.685    2.514    2.566 
 21 1  3      1   3  B X N S L  B  X  N  S  T    1.128    1.846    1.325    1.510    3.534 
 21 1  3     11   4  Z B C L J  Z  X  C  L  J    1.624    7.230    2.412    1.953    1.419 
 21 1  3     11   5  L W F C K  L  W  F  C  K    1.640    3.090    1.646    1.687    1.073 
 21 1  3     13   6  M P L H B  M  P  L  H  B    1.637    2.077    1.513    2.222    4.417 
 21 1  3     13   7  H J S M N  H  J  S  M  K    1.303    2.586    1.884    1.553    3.923 
 21 1  3      3   8  C T S D Z  C  T  S  D  Z    1.558    1.472    2.890    1.617    1.684 
 21 1  3      0   9  M Z H W J  M  Z  H  K  Z    1.360    1.911    1.461    2.652    3.169 
 21 1  3      1  10  L D C B X  L  D  C  B  X    1.348    1.269    1.443    1.982    1.621 
 21 1  3     13  11  C V X W M  C  B  X  V  M    4.989    1.524    2.594    3.950    1.430 
 21 1  3     13  12  F K S D H  F  G  K  S  H    2.000    3.224    1.877    1.565    1.714 
 21 1  3      1  13  J C N H D  K  C  N  H  D    1.856    2.222    1.967    1.417    1.202 
 21 1  3      1  14  S G B F K  S  G  B  F  K    1.212    1.607    1.470    2.692    2.302 
 21 1  3      0  15  W X Z R C  W  X  z  R  C    0.916    1.072    1.741    2.114    6.897 
 21 1  3      1  16  W S C V L  W  S  C  V  L    1.341    1.340    1.004    1.632    1.432 
 21 1  3     13  17  D K B Z M  D  K  B  K  V    1.199    1.192    2.155    2.343    2.503 
 21 1  3      0  18  Z V M W R  Z  V  M  W  R    0.996    1.848    0.643    0.652    0.573 
 21 1  3     11  19  N M R W B  N  M  R  W  B    1.321    1.297    1.202    1.496    6.658 
 21 1  3      3  20  M X H L W  M  X  H  L  X    1.267    1.525    2.624    1.646    1.669 
 21 1  3      0  21  V C N G T  V  C  N  G  T    0.944    1.032    1.230    1.353    0.869 
 21 1  3     13  22  L K P W V  L  K  B  W  C    2.006    1.228    1.807    1.364    1.191 
 21 1  3     11  23  J L W Z R  J  L  W  X  R    1.749    2.171    1.779    2.557    1.257 
 21 1  3      3  24  H W C Z R  H  W  Z  W  T    1.802    2.381    7.529    1.751    1.553 
 21 1  3     11  25  R G T Z B  R  T  G  R  B    1.453    1.675    3.295    2.290    1.577 
 21 1  3      0  26  F Z H D W  F  Z  H  D  B    1.027    0.922    1.312    1.029    1.124 
 21 1  3     11  27  Z N M D C  Z  N  M  B  D    1.345    2.329    1.553    1.579    1.231 
 21 1  3      1  28  F T B D L  F  T  B  T  C    1.295    1.151    1.541    2.075    3.873 
 21 1  3     11  29  W F V M H  W  V  M  B  C    1.947    3.134    2.156    2.357    1.471 
 21 1  3      0  30  T S K M G  T  S  K  M  G    1.079    1.068    0.896    1.057    1.270 
 21 1  3      0  31  X P S V R  X  P  B  R  P    1.049    1.232    6.831    0.563    1.985 
 21 1  3      3  32  D T M B W  D  T  M  B  W    2.392    1.232    1.246    1.217    1.322 
 21 1  3      3  33  C T G F S  C  T  G  F  S    1.482    1.298    1.791    1.309    1.121 
 21 1  3      3  34  R K L N S  R  K  L  N  S    1.965    1.407    1.433    1.149    1.027 
 21 1  3      0  35  H G F K M  H  G  F  M  K    1.176    1.191    1.192    2.439    0.629 
 21 1  3     13  36  M W B J F  M  W  B  J  K    1.507    1.146    1.645    1.955    1.287 
 21 1  3     11  37  B F H X D  B  F  H  D  X    1.253    2.317    1.525    1.205    2.209 
 21 1  3      3  38  N X K L P  N  X  K  L  P    1.682    2.046    1.151    1.324    1.404 
 21 1  3      3  39  N T K J F  N  T  K  G  T    1.014    1.017    0.827    1.831    2.182 
 21 1  3     13  40  B N W P M  B  N  W  K  G    1.163    1.256    1.886    1.434    2.223 
 21 1  3      0  41  W K P R D  W  K  P  R  D    1.011    1.099    0.938    0.828    0.680 
 21 1  3      1  42  V H C F K  V  H  G  H  K    1.565    1.405    4.461    2.490    1.392 
 21 1  3     11  43  X K L D G  X  K  L  D  G    1.935    1.191    2.060    1.310    1.540 
 21 1  3     11  44  D F T G X  D  F  D  G  K    1.267    1.953    2.090    2.532    1.311 
 21 1  3      3  45  X G V D C  X  D  X  S  F    1.709    3.512    3.132    1.472    1.700 
 21 1  3     13  46  S W M L F  S  W  M  L  K    0.983    1.326    1.636    1.233    1.392 
 21 1  3      1  47  M J C S H  M  J  C  L  S    1.364    1.899    1.393    1.688    1.378 
 21 1  3      1  48  R D V H M  R  D  V  L  F    0.975    1.042    1.192    1.754    2.086 
 21 1  3     13  49  L Z D P G  L  V  D  P  G    1.405    1.539    1.418    1.582    1.430 
 21 1  3      1  50  S X N G C  X  S  L  D  C    2.716    1.510    1.634    1.135    1.510 
 21 1  3      0  51  W H D R V  W  H  D  R  V    1.229    1.126    0.720    0.657    2.103 
 21 1  3      1  52  R C J T K  R  C  J  L  K    1.308    1.205    1.756    1.675    1.284 
 21 1  3      0  53  N C B L X  M  C  B  K  L    3.013    0.786    2.866    2.464    1.727 
 21 1  3      0  54  B G L N H  B  G  L  N  H    1.241    1.220    0.884    0.826    0.855 
 21 1  3      3  55  R W D C X  R  W  L  D  X    1.134    1.375    2.252    1.160    1.177 
 21 1  3     13  56  C D P F J  C  D  P  L  C    1.015    0.909    1.606    1.889    1.215 
 21 1  3      3  57  J M F G V  J  M  F  G  C    1.216    1.218    1.605    2.975    1.057 
 21 1  3      3  58  K D L N J  K  D  L  N  P    1.445    1.629    1.513    1.242    1.903 
 21 1  3     11  59  F K W Z N  F  K  L  M  B    1.484    1.274    1.903    1.593    1.605 
 21 1  3      1  60  H C X S G  H  X  S  C  B    1.312    2.514    1.472    1.860    2.074 
 22 1  4     11   1  J G V D P  J  G  V  D  P    1.227    1.672    1.230    1.166    1.409 
 22 1  4      0   2  L B F J M  L  B  F  J  M    0.993    0.453    0.602    0.669    0.737 
 22 1  4      3   3  P T G X Z  P  T  G  F  X    1.077    1.593    1.621    3.043    1.756 
 22 1  4     11   4  N X J L G  N  J  G  X  L    1.195    3.201    3.404    1.714    1.290 
 22 1  4      1   5  R F D V N  R  D  V  F  N    1.934    1.461    1.310    1.487    1.047 
 22 1  4     11   6  N V H M B  N  V  H  M  B    0.752    1.421    1.476    1.901    1.216 
 22 1  4     13   7  H X R M W  R  M  H  X  V    4.147    1.808    3.067    2.329    3.685 
 22 1  4      0   8  W B C H J  W  B  C  H  J    0.941    2.240    0.562    0.788    1.016 
 22 1  4      3   9  W L T N C  W  L  T  N  C    0.951    2.519    1.672    1.675    1.782 
 22 1  4     11  10  V F W J P  V  F  W  P  L    1.114    2.330    1.592    2.642    2.437 
 22 1  4      3  11  X J L K P  X  J  L  K  P    1.382    1.862    1.526    1.500    1.637 
 22 1  4      3  12  V D G Z H  V  D  G  Z  K    1.327    1.702    3.016    2.051    1.851 
 22 1  4     13  13  M S D Z J  M  S  G  Z  D    1.666    1.688    3.886    1.834    5.096 
 22 1  4      3  14  B T P F M  B  T  P  F  M    1.265    2.064    2.118    1.554    1.717 
 22 1  4      1  15  C F M X T  C  F  M  X  T    1.330    1.810    1.141    1.015    0.792 
 22 1  4     13  16  R M S F P  R  M  S  F  P    0.752    1.462    1.285    1.301    1.449 
 22 1  4      1  17  V T Z D H  V  T  Z  D  H    1.314    1.649    1.231    1.501    1.071 
 22 1  4      3  18  H K X T J  H  K  X  T  J    2.527    1.691    1.751    1.275    2.388 
 22 1  4      1  19  X M F T Z  X  M  F  T  Z    1.034    1.743    1.713    1.127    1.431 
 22 1  4      3  20  R M T Z S  R  M  T  Z  S    1.371    1.581    1.957    2.169    1.488 
 22 1  4      0  21  P M V X T  P  M  V  X  T    1.201    0.520    0.415    0.855    0.672 
 22 1  4      0  22  S X W D B  S  X  W  D  B    1.467    1.085    0.589    0.668    2.023 
 22 1  4     13  23  S C K M V  S  C  K  M  V    1.786    2.802    1.490    2.026    1.727 
 22 1  4     11  24  L B P J N  L  B  P  J  M    1.735    3.268    2.211    2.735    2.866 
 22 1  4      0  25  G D V R Z  G  D  V  R  Z    1.856    1.083    0.898    0.697    0.492 
 22 1  4     13  26  T W G D H  T  W  G  D  H    1.427    2.507    1.999    1.942    1.849 
 22 1  4     13  27  Z D S B G  Z  D  S  B  G    2.296    2.239    3.352    2.144    2.588 
 22 1  4      3  28  M V B N C  M  V  B  N  C    2.230    1.660    2.910    1.596    1.429 
 22 1  4     11  29  S J L D F  S  J  L  D  F    1.562    2.682    1.863    1.070    1.530 
 22 1  4      1  30  H S L T C  H  S  L  T  C    1.415    1.138    1.622    1.245    1.633 
 22 1  4      3  31  N J X T B  N  J  T  X  B    1.172    1.422    2.813    2.477    2.134 
 22 1  4      0  32  H C V W D  H  C  V  W  D    1.443    0.667    1.232    0.747    0.978 
 22 1  4     13  33  K H G Z L  K  H  G  Z  L    1.828    1.795    2.224    2.479    1.544 
 22 1  4      3  34  K C L J D  K  C  L  J  D    1.225    1.648    1.703    2.038    1.967 
 22 1  4      3  35  K L T Z D  K  L  T  Z  D    1.121    2.157    1.366    1.392    1.167 
 22 1  4      1  36  S Z F B D  S  Z  F  B  D    1.505    1.405    1.435    1.810    1.072 
 22 1  4     13  37  F S V J B  F  S  V  J  D    1.361    1.888    4.265    2.586    2.438 
 22 1  4     11  38  Z P S M F  Z  P  S  M  F    1.079    1.828    2.278    1.085    1.887 
 22 1  4     11  39  K M F S N  K  M  F  S  N    1.278    1.284    1.273    1.367    1.328 
 22 1  4      1  40  P M G K Z  P  M  G  K  Z    1.563    1.179    2.332    4.291    1.362 
 22 1  4      1  41  P V T G B  P  V  T  G  F    1.378    1.446    1.339    2.170    3.954 
 22 1  4      0  42  C G H P T  C  G  H  P  T    1.239    1.812    1.945    1.194    1.565 
 22 1  4      0  43  X P S J L  X  P  S  J  L    1.237    1.006    0.696    0.697    0.605 
 22 1  4     11  44  G Z K M W  G  J  K  M  P    0.878    3.888    1.234    1.206    2.533 
 22 1  4     11  45  K D L H C  K  D  L  H  C    1.292    2.142    1.970    1.341    2.105 
 22 1  4     13  46  H T S N G  H  T  S  N  G    1.358    1.623    1.350    1.504    1.851 
 22 1  4      1  47  N Z R K D  N  Z  R  K  D    1.845    1.367    1.434    1.140    1.390 
 22 1  4     11  48  C G T K W  C  G  T  K  W    1.643    2.670    1.876    1.636    2.452 
 22 1  4      1  49  S B D C P  S  B  D  C  P    1.709    2.174    2.625    1.365    2.899 
 22 1  4      3  50  M J S C Z  M  J  S  C  D    1.653    3.700    2.681    1.838    4.451 
 22 1  4      1  51  B J N X F  B  J  N  X  F    2.007    2.012    1.892    3.982    1.043 
 22 1  4      0  52  D P F C M  D  P  F  C  M    1.736    2.253    1.513    0.575    0.657 
 22 1  4     13  53  L B D T H  L  B  D  T  H    0.974    1.837    1.942    1.878    1.863 
 22 1  4      0  54  N B G K H  N  B  G  K  H    1.227    1.123    1.248    1.047    0.573 
 22 1  4     13  55  V X T P B  V  X  T  P  B    1.977    1.526    1.688    1.772    1.783 
 22 1  4      0  56  C Z X P G  C  Z  X  P  G    1.133    1.073    0.978    0.846    1.165 
 22 1  4     13  57  J S D L F  J  S  D  L  F    1.391    1.822    1.327    1.367    1.246 
 22 1  4      0  58  L Z D N R  L  Z  D  N  R    1.430    0.975    0.668    1.007    0.735 
 22 1  4     11  59  K B T J C  K  B  T  J  R    1.109    3.727    2.681    2.575    1.352 
 22 1  4      1  60  H Z W N P  H  Z  W  N  P    1.310    1.471    1.422    0.830    1.032 
 23 1  8      3   1  Z K X D S  Z  K  X  D  T    1.257    2.803    2.683    3.288    8.935 
 23 1  8      3   2  D Z B V L  D  Z  B  V  T   29.688    3.111    2.508    2.991    2.442 
 23 1  8      3   3  M B P L K  M  B  P  L  V    2.479   10.476    1.972    2.240    2.102 
 23 1  8      0   4  F L V J D  F  L  B  T  D    1.930    1.800    1.299    1.701    2.614 
 23 1  8      1   5  S P B Z F  S  P  B  T  Z    0.920    1.693    1.542    3.595    2.437 
 23 1  8     11   6  N W F M Z  N  W  F  M  Z    1.891    1.713    2.106    1.784    1.849 
 23 1  8     13   7  C F P R B  C  F  P  R  B    1.820    2.671    2.697    3.002    3.030 
 23 1  8      3   8  D W R N V  D  W  R  N  V    1.664    2.912    2.361    2.936    2.681 
 23 1  8      0   9  C D S P L  C  D  S  P  L    0.910    1.005    0.938    1.180    0.819 
 23 1  8      3  10  B T L R F  B  T  L  R  F    2.075    2.993    2.592    2.289    2.602 
 23 1  8      1  11  V J S K F  F  T  A  K  F    1.794    3.177    5.688    1.624    1.595 
 23 1  8      1  12  P G S C B  P  T  S  F  R    1.032    2.267    2.294    2.978    2.600 
 23 1  8      0  13  V L M D C  B  L  M  D  C    1.539    2.511    0.844    1.675    1.033 
 23 1  8     11  14  M T C N H  M  T  C  N  H    0.682    1.608    3.005    1.706    1.729 
 23 1  8      0  15  H J M F B  H  J  M  F  B    1.221    1.677    1.274    1.231    1.608 
 23 1  8     11  16  K V C J G  K  V  C  J  B    1.192    1.836    2.185    1.958    2.224 
 23 1  8      0  17  V S P H B  V  S  P  H  B    1.218    1.032    1.303    0.966    1.191 
 23 1  8     11  18  M H P X T  M  H  X  T  P    1.288    1.931    1.943    1.703    1.894 
 23 1  8      1  19  M Z L S N  M  Z  L  S  N    1.542    1.969    1.788    1.779    1.920 
 23 1  8      3  20  Z R C M B  Z  R  C  M  B    1.259    2.937    4.894    2.320    2.776 
 23 1  8      0  21  L K J B D  L  K  J  B  D    1.221    1.005    1.328    1.861    1.554 
 23 1  8     13  22  Z G H J B  Z  G  H  J  B    1.515    3.234    3.367    2.698    2.576 
 23 1  8     13  23  X J W V P  X  J  W  V  P    1.340    3.556    3.955    2.467    2.267 
 23 1  8     13  24  F P M N V  F  P  M  N  V    1.313    2.941    2.870    2.335    2.492 
 23 1  8      0  25  F Z C W B  F  Z  C  W  V    1.153    1.995    1.167    1.661    1.032 
 23 1  8     13  26  W X T H L  W  X  P  H  L    1.218    3.043    5.044    3.301    2.439 
 23 1  8      1  27  P G M H D  P  G  M  H  T    1.020    2.871    1.838    1.705    2.589 
 23 1  8      1  28  K S T Z M  K  S  T  Z  M    1.273    2.104    1.675    2.024    1.544 
 23 1  8     11  29  M F C H P  M  F  C  T  P    0.940    1.648    2.546    2.295    2.215 
 23 1  8     13  30  J B V X P  J  B  V  X  P    1.849    3.245    3.114    2.868    2.430 
 23 1  8      0  31  M F W R B  M  F  W  R  B    0.148    0.842    0.896    0.912    0.778 
 23 1  8      1  32  P G S B W  P  G  S  T  B    1.141    3.636    2.199    1.329    2.040 
 23 1  8     11  33  K N Z R T  K  N  Z  R  T    1.165    2.186    2.132    1.891    3.261 
 23 1  8     13  34  P D M W L  P  D  M  R  T    1.329    3.219    2.802    2.666    2.523 
 23 1  8     13  35  H D L X R  H  D  L  X  R    1.664    3.380    2.844    2.736    2.763 
 23 1  8      0  36  H L S R X  H  L  S  R  X    1.314    1.236    1.218    0.910    1.217 
 23 1  8      3  37  L D P H Z  L  D  P  H  R    1.542    6.558    2.764    3.165    2.386 
 23 1  8      3  38  G P H S D  T  P  H  S  T    1.848    4.511    2.440    3.365    3.759 
 23 1  8     11  39  B S H R C  B  S  H  R  C    2.792    1.700    1.865    1.517    2.212 
 23 1  8      3  40  V B P C D  V  B  P  S  R    1.423    3.191    2.403    4.078    2.977 
 23 1  8      3  41  S P C W K  S  P  C  W  R    1.207    2.968    3.298    2.466    2.682 
 23 1  8      1  42  B G H M V  B  G  H  V  M    1.879    2.427    1.837    2.116    1.505 
 23 1  8      3  43  Z W B V M  Z  W  V  B  M    1.580    2.682    2.994    2.265    2.173 
 23 1  8     11  44  Z C T V S  Z  C  T  V  S    1.431    1.436    1.757    1.596    1.702 
 23 1  8      1  45  Z H K S R  Z  H  K  S  R    1.505    1.811    1.597    1.823    1.326 
 23 1  8      1  46  P X H V J  P  X  H  V  J    1.315    2.410    1.676    1.489    1.902 
 23 1  8      0  47  M P S X D  M  P  S  X  D    0.953    1.031    0.947    1.421    3.354 
 23 1  8     11  48  V F S X Z  V  F  S  X  Z    1.126    2.024    1.673    2.428    1.972 
 23 1  8     13  49  X K V W G  V  K  V  W  G    3.274    2.776    4.907    2.522    3.074 
 23 1  8      1  50  D H J P W  D  H  J  P  W    1.462    1.571    1.327    1.596    1.554 
 23 1  8     13  51  D T K N X  D  T  K  N  X    3.153    3.419    2.792    2.412    2.480 
 23 1  8      0  52  V D W M Z  V  D  M  W  Z    1.582    1.795    0.952    1.056    1.005 
 23 1  8     11  53  G P F X N  G  P  F  X  N    1.343    1.770    1.917    1.877    1.517 
 23 1  8     13  54  R T D L W  R  T  D  L  W    1.152    2.752    3.312    2.768    2.761 
 23 1  8     11  55  N J D G X  N  J  D  G  X    1.235    1.555    1.905    2.347    1.808 
 23 1  8      1  56  W G R J C  W  G  R  S  X    1.031    1.461    1.392    1.728    2.226 
 23 1  8     13  57  T X Z W C  T  X  Z  W  C    1.273    3.596    4.938    2.563    2.883 
 23 1  8      3  58  F X B V W  F  X  B  V  W    1.946    4.065    3.983    2.456    2.331 
 23 1  8     11  59  M F W Z N  M  F  W  N  Z    1.275    2.561    1.837    1.556    1.822 
 23 1  8      0  60  N T V C K  N  T  V  C  K    0.754    0.871    1.449    0.657    0.832 
 24 2  2      1   1  J T V W P  J  T  W  P  V    1.051    1.872    1.996    1.623    1.297 
 24 2  2      1   2  C B L R J  C  B  L  R  J    0.763    1.568    2.265    1.768    1.379 
 24 2  2      1   3  B P L K T  B  L  K  T  P    1.354    1.552    1.552    2.141    3.832 
 24 2  2     11   4  C X N S V  C  X  N  S  L    1.204    2.799    1.526    2.559    1.661 
 24 2  2     13   5  W S T L V  W  S  T  L  V    2.009    2.599    3.204    2.384    2.411 
 24 2  2      0   6  T G M X B  T  G  M  X  B    1.262    1.245    0.734    0.960    0.844 
 24 2  2     11   7  D W L F C  D  W  L  F  C    1.098    1.593    2.988    2.007    1.283 
 24 2  2     11   8  R C J M G  R  C  J  M  G    1.598    1.580    1.729    1.675    1.699 
 24 2  2      0   9  N M P K V  N  M  P  K  V    0.737    0.630    0.604    0.533    0.642 
 24 2  2      0  10  R T G Z N  R  T  G  Z  N    0.761    0.667    1.364    1.698    0.860 
 24 2  2     11  11  C V T H D  R  C  T  H  G    4.677    1.364    1.272    1.420    1.635 
 24 2  2     11  12  T S V W C  T  S  V  W  C    1.168    1.310    1.716    1.551    1.341 
 24 2  2      3  13  M G F P D  M  G  F  P  D    1.383    2.865    5.535    2.414    1.927 
 24 2  2      3  14  G X P B V  G  X  P  B  V    1.514    2.520    3.353    3.200    2.037 
 24 2  2     11  15  Z C K H S  Z  C  X  K  P    1.191    4.116    2.802    1.339    4.717 
 24 2  2     13  16  D S H R W  D  S  H  R  W    1.261    2.597    2.331    2.288    2.773 
 24 2  2      0  17  R G F J D  R  G  F  J  D    0.941    0.667    0.643    0.764    0.666 
 24 2  2      3  18  H W X K R  H  H  W  K  X    1.502    3.942    3.900    2.375    3.174 
 24 2  2      1  19  J T K W F  J  T  K  W  K    0.889    1.645    1.298    1.725    4.881 
 24 2  2     11  20  S N F R W  S  N  F  R  W    1.178    1.502    4.691    2.305    1.311 
 24 2  2     11  21  B J Z S G  B  J  Z  S  G    1.424    1.929    1.767    1.727    1.462 
 24 2  2      3  22  H G S J M  H  G  S  J  M    0.929    3.025    1.930    3.029    2.145 
 24 2  2      0  23  V L G X C  V  L  G  X  C    0.964    0.937    0.840    0.871    0.924 
 24 2  2     13  24  H C N J F  H  C  N  J  F    1.826    2.247    4.077    4.169    2.355 
 24 2  2      0  25  K L D B F  K  L  D  B  F    0.847    0.524    0.800    0.495    0.615 
 24 2  2      1  26  D K Z J P  D  K  Z  J  P    1.168    1.328    2.287    1.553    1.500 
 24 2  2      1  27  P X N C W  P  X  N  C  W    1.756    1.619    1.528    1.430    1.565 
 24 2  2      3  28  K J F V X  K  V  J  X  P    1.587    2.600    3.403    4.905    3.166 
 24 2  2      0  29  Z T F L G  Z  T  F  L  G    1.354    0.590    0.748    0.751    1.138 
 24 2  2     11  30  F K W X N  F  K  W  X  N    1.035    1.324    1.969    1.688    1.272 
 24 2  2     13  31  D K S V R  D  K  S  V  R    0.952    1.970    2.466    2.399    2.277 
 24 2  2     13  32  H B W M D  H  B  W  V  N    1.289    2.412    2.546    3.240    2.895 
 24 2  2      3  33  D X W K S  D  X  W  K  S    1.287    2.425    2.397    2.371    1.929 
 24 2  2      1  34  W Z B C P  W  Z  B  C  P    1.453    1.820    1.823    1.837    1.461 
 24 2  2      0  35  X V H K R  X  V  H  K  R    1.338    0.722    0.682    0.803    0.760 
 24 2  2      0  36  B F Z L P  B  F  Z  L  P    1.356    0.776    0.719    0.737    0.804 
 24 2  2     11  37  C Z T L R  C  Z  L  R  T    1.638    1.566    1.339    1.714    1.538 
 24 2  2      3  38  B N L K D  B  N  K  L  D    1.059    2.317    2.024    2.143    2.035 
 24 2  2     11  39  F B M N H  F  B  M  N  H    1.503    2.185    1.740    1.675    1.606 
 24 2  2      3  40  B X H D Z  B  X  D  H  N    1.639    2.224    1.918    2.653    4.130 
 24 2  2     13  41  N L B T S  N  L  B  T  S    1.194    2.611    2.020    2.855    2.746 
 24 2  2      0  42  G H Z R W  G  H  Z  R  W    1.665    0.563    0.868    0.523    0.748 
 24 2  2      3  43  F H J N C  F  H  J  N  C    1.249    2.425    2.211    2.721    2.128 
 24 2  2     13  44  C D K J M  C  D  K  M  J    1.344    2.105    2.037    2.463    2.667 
 24 2  2      1  45  R Z H S B  R  Z  H  S  B    1.664    1.820    1.691    1.831    1.324 
 24 2  2      1  46  W K S M N  W  K  S  N  N    1.192    1.611    1.231    1.594    1.837 
 24 2  2      3  47  F V J N S  F  V  J  N  S    1.693    2.330    1.998    2.129    1.927 
 24 2  2      3  48  V D M S N  V  D  M  S  N    1.356    2.169    2.223    1.938    2.064 
 24 2  2     13  49  D V Z H L  D  V  H  L  J    1.489    2.222    2.575    2.720    3.213 
 24 2  2      1  50  K P F S N  K  P  F  S  N    1.221    1.435    2.009    1.541    1.284 
 24 2  2      3  51  Z P D V S  Z  P  D  V  S    1.571    2.363    1.981    2.223    1.820 
 24 2  2     13  52  V B K L J  V  B  K  L  J    1.397    2.411    1.878    2.626    2.626 
 24 2  2     13  53  F K X T D  F  K  X  T  D    1.517    2.451    2.086    2.547    2.639 
 24 2  2     13  54  C Z V L F  C  Z  L  F  N    1.465    2.129    2.147    2.649    4.502 
 24 2  2      1  55  J C N V P  J  C  N  V  P    1.465    1.190    1.446    1.484    1.785 
 24 2  2     11  56  L F K J T  L  F  K  J  T    1.692    2.719    1.515    1.606    1.339 
 24 2  2      1  57  X G V N W  X  G  V  N  W    1.087    2.185    1.379    1.515    1.594 
 24 2  2      0  58  V H S F T  V  H  S  F  T    0.916    0.560    0.507    0.963    0.738 
 24 2  2     13  59  B S F R X  B  S  F  R  C    1.234    2.411    2.856    3.256    2.318 
 24 2  2      0  60  N B K Z X  N  B  K  X  Z    0.941    0.749    0.416    0.828    0.859 
