6     6     1     5     13     18     J     M     N     G     L     J     M     N     G     L     1.776     2.82     1.922     2.189     2.19
6     6     1     5     1     19     K     J     T     S     G     K     J     T     S     W     1.21     1.747     1.315     1.557     2.295
6     6     1     5     3     20     C     T     D     N     H     C     T     N     D     W     1.226     1.76     1.828     1.583     2.31
6     6     1     5     0     21     P     L     G     B     H     P     J     L     B     M     2.019     1.236     0.926     1.101     1.006
6     6     1     5     13     22     C     B     L     J     K     C     J     L     M     B     0.969     1.912     1.977     2.363     2.445
6     6     1     5     0     23     N     C     H     L     K     C     N     L     J     G     1.481     1.022     0.928     1.073     1.192
6     6     1     5     11     24     F     P     K     X     D     F     P     J     X     P     1.736     1.074     2.081     1.474     1.507
6     6     1     5     0     25     Z     X     J     W     F     Z     X     J     W     R     1.074     1.075     1.047     1.233     1.129
6     6     1     5     11     26     S     V     M     L     G     S     V     L     M     G     1.558     1.345     1.76     1.381     2.363
6     6     1     5     1     27     B     F     V     K     L     B     F     V     L     M     1.765     1.814     1.41     1.076     1.086
6     6     1     5     11     28     H     B     X     Z     G     H     B     X     W     L     1.28     1.973     2.364     2.797     1.506
6     6     1     5     1     29     N     R     B     T     M     N     R     T     B     M     1.602     1.288     1.356     1.359     1.168
6     6     1     5     11     30     Z     S     F     T     G     Z     S     F     T     M     2.274     1.169     1.292     1.195     1.732
6     6     1     5     0     31     N     K     W     S     V     N     K     W     S     T     0.812     0.672     1.369     0.915     1.01
6     6     1     5     13     32     B     T     W     J     P     B     T     W     B     G     2.138     1.723     2.136     2.299     2.699
6     6     1     5     0     33     D     W     Z     P     L     D     W     Z     P     L     0.955     0.873     1.49     1.143     0.78
6     6     1     5     3     34     X     K     R     D     B     X     K     R     P     L     1.047     1.653     2.81     1.842     2.124
6     6     1     5     1     35     D     L     X     H     M     D     L     H     G     M     1.13     1.613     1.744     1.919     1.265
6     6     1     5     11     36     M     N     P     R     J     M     N     P     R     X     1.883     1.88     1.318     1.303     1.585
6     6     1     5     13     37     B     P     G     D     Z     B     P     G     P     C     1.981     1.576     2.752     2.407     2.619
6     6     1     5     3     38     C     B     R     V     G     C     B     R     C     X     1.252     1.709     1.695     2.529     4.085
6     6     1     5     11     39     K     S     C     T     B     K     S     T     C     V     0.919     2.231     1.613     1.408     2.002
6     6     1     5     3     40     K     R     B     J     S     K     R     B     C     X     1.119     1.624     1.732     1.705     2.151
6     6     1     5     1     41     M     G     N     H     D     M     G     N     H     C     1.334     1.383     1.169     1.116     4.326
6     6     1     5     0     42     X     W     G     J     H     X     W     G     J     H     1.319     0.956     1.265     1.13     0.631
6     6     1     5     1     43     B     D     M     X     T     B     D     X     M     T     0.956     1.036     1.758     1.048     0.913
6     6     1     5     13     44     K     D     G     B     L     K     B     C     T     X     1.886     1.758     3.398     2.191     2.731
6     6     1     5     13     45     N     S     Z     C     L     N     S     Z     P     T     1.229     1.653     3.187     2.555     2.904
6     6     1     5     3     46     M     H     N     S     J     M     H     N     S     X     1.463     1.909     1.614     1.381     1.747
6     6     1     5     1     47     R     H     S     Z     N     R     S     X     V     T     1.336     1.747     1.44     1.504     1.076
6     6     1     5     13     48     R     X     S     K     V     R     X     S     T     W     1.391     2.003     3.765     2.689     2.028
6     6     1     5     3     49     M     R     K     S     B     M     R     K     S     N     0.961     1.667     1.535     1.546     1.656
6     6     1     5     0     50     X     D     H     R     F     X     D     H     R     S     1.212     1.087     1.118     0.846     0.91
6     6     1     5     3     51     J     X     M     B     Z     J     X     R     S     M     1.701     1.717     1.895     1.965     1.615
6     6     1     5     11     52     N     R     D     Z     S     N     D     R     S     W     1.321     1.394     1.248     1.449     1.597
6     6     1     5     3     53     P     M     Z     S     G     I     P     M     P     T     1.527     1.589     1.896     2.717     1.87
6     6     1     5     0     54     P     J     L     G     B     P     G     L     M     O     1.04     1.276     0.943     0.843     1.155
6     6     1     5     1     55     K     L     B     N     D     K     L     J     N     R     1.065     1.372     1.707     1.171     0.994
6     6     1     5     11     56     H     D     S     F     X     H     D     X     S     T     1.418     1.287     1.693     1.278     1.412
6     6     1     5     13     57     W     B     J     C     M     W     J     B     C     B     1.068     1.997     1.867     2.247     2.555
6     6     1     5     11     58     S     B     F     D     J     S     P     F     D     C     1.28     1.454     2     1.518     1.813
6     6     1     5     0     59     F     Z     J     K     H     S     F     J     B     Z     1.714     0.793     1.048     0.885     1.167
6     6     1     5     3     60     X     S     L     J     T     S     R     W     C     S     1.122     1.696     1.489     2.098     1.692
7     7     1     4     13     1     B     D     G     M     P     B     D     G     M     R     1.491     1.364     4.643     3.499     2.573
7     7     1     4     1     2     G     K     W     C     B     G     K     W     C     D     4.397     2.605     1.967     1.463     1.195
7     7     1     4     3     3     C     K     N     W     G     C     K     W     M     D     0.789     1.208     1.848     1.758     1.436
7     7     1     4     11     4     W     G     R     K     X     W     G     K     R     X     1.059     2.467     1.81     1.635     1.528
7     7     1     4     11     5     H     J     Z     G     P     H     J     Z     G     K     2.211     3.408     4.506     2.363     1.892
7     7     1     4     0     6     L     J     G     K     Z     L     J     G     K     Z     1.177     1.727     1.11     0.753     0.802
7     7     1     4     3     7     N     V     R     S     F     N     Z     R     S     D     1.935     1.873     2     1.526     2.844
7     7     1     4     3     8     V     P     S     R     W     V     R     S     D     W     0.589     1.675     2.159     3.046     1.298
7     7     1     4     13     9     R     B     N     X     Z     R     B     X     N     Z     0.856     1.65     2.308     2.416     1.985
7     7     1     4     11     10     D     J     C     P     H     D     J     C     P     Z     1.517     4.052     1.367     1.395     2.974
7     7     1     4     1     11     R     M     D     G     N     R     M     D     G     N     1.637     1.487     1.702     1.397     1.248
7     7     1     4     1     12     K     S     L     F     N     K     S     L     F     N     1.718     1.821     1.678     1.472     1.272
7     7     1     4     1     13     J     T     N     G     D     J     T     N     G     D     0.817     1.743     1.691     1.997     1.219
7     7     1     4     3     14     Z     S     L     R     W     Z     S     L     R     W     1.46     1.449     1.315     1.314     1.728
7     7     1     4     13     15     R     C     N     X     V     R     C     X     N     D     1.407     1.248     2.47     3.288     2.252
7     7     1     4     3     16     K     B     W     P     S     K     B     W     M     S     0.227     1.719     1.69     1.327     1.22
7     7     1     4     11     17     N     D     J     G     H     D     J     M     W     K     2.468     1.918     4.174     1.795     3.301
7     7     1     4     3     18     N     L     Z     M     R     N     L     M     Z     R     1.436     2.575     3.193     2.185     1.504
7     7     1     4     1     19     J     V     P     F     K     J     V     P     F     K     0.699     2.456     2.819     1.77     1.705
7     7     1     4     11     20     R     T     F     G     V     R     T     F     G     K     1.06     1.394     2.589     1.692     1.356
7     7     1     4     3     21     X     S     P     N     H     X     S     P     F     K     1.799     2.334     2.738     1.608     2.229
7     7     1     4     1     22     X     Z     M     C     N     X     M     Z     C     N     0.575     1.665     1.619     1.932     1.449
7     7     1     4     13     23     V     D     K     J     C     V     D     D     J     D     0.82     1.071     8.266     2.347     3.125
7     7     1     4     13     24     B     T     G     C     R     B     T     G     C     R     0.955     1.235     2.739     2.212     2.228
7     7     1     4     1     25     D     C     L     G     R     D     C     L     G     R     1.182     1.487     1.906     1.529     1.046
7     7     1     4     13     26     T     J     B     D     S     T     J     B     D     S     1.09     2.082     2.039     1.874     1.649
7     7     1     4     13     27     C     J     W     B     M     C     J     W     M     D     1.13     2.176     2.104     4.173     2.856
7     7     1     4     0     28     X     S     D     B     M     X     S     D     B     M     1.103     0.684     0.562     0.74     0.722
7     7     1     4     1     29     X     J     W     R     K     X     J     W     R     K     1.328     1.611     1.514     1.329     0.872
7     7     1     4     13     30     R     M     J     F     D     R     M     J     F     K     1.264     1.81     3.235     2.43     1.985
7     7     1     4     0     31     F     S     K     B     G     F     S     K     G     B     1.008     0.577     0.525     0.739     0.577
7     7     1     4     13     32     V     S     P     L     G     V     S     L     G     B     1.115     1.422     5.465     2     2.04
7     7     1     4     0     33     P     T     H     S     J     P     T     H     S     J     0.954     0.549     0.804     0.763     0.978
7     7     1     4     1     34     K     S     T     P     G     K     S     T     P     G     0.968     1.392     1.208     1.546     2.308
7     7     1     4     3     35     K     S     Z     V     G     K     S     P     V     B     0.916     1.342     1.438     1.782     3.505
7     7     1     4     11     36     F     V     N     T     D     F     V     M     V     D     1.25     1.517     3.221     3.192     1.651
7     7     1     4     0     37     W     X     L     S     M     W     X     L     S     M     0.968     0.992     1.009     0.586     0.684
7     7     1     4     13     38     M     C     F     R     D     M     C     F     R     D     1.533     4.804     3.49     1.933     1.623
7     7     1     4     0     39     Z     W     L     S     R     Z     W     L     S     R     1.373     0.779     0.808     0.789     0.657
7     7     1     4     11     40     L     S     M     H     K     L     S     M     G     K     1.022     1.377     1.438     2.054     1.987
7     7     1     4     11     41     R     W     N     J     G     R     W     N     G     K     0.9     1.822     2.242     2.871     2.807
7     7     1     4     1     42     C     W     H     N     K     C     W     H     N     K     1.773     1.971     1.572     1.354     1.261
7     7     1     4     13     43     M     B     X     Z     C     N     B     Z     M     D     2.032     1.61     2.389     3.641     1.557
7     7     1     4     1     44     J     C     L     F     W     J     C     L     V     W     1.347     1.863     2.054     2.443     1.635
7     7     1     4     3     45     C     V     P     J     H     C     V     P     J     W     1.159     1.518     3.035     1.555     1.114
7     7     1     4     0     46     P     L     N     J     T     P     L     N     J     T     0.557     0.374     0.48     0.521     0.413
7     7     1     4     11     47     Z     R     D     L     N     Z     R     D     L     N     0.178     1.261     1.272     1.829     1.058
7     7     1     4     11     48     X     T     M     S     J     X     T     J     S     M     1.71     1.811     3.569     1.489     1.142
7     7     1     4     0     49     B     M     P     H     R     B     M     P     S     R     0.661     0.578     0.511     3.126     0.213
7     7     1     4     3     50     L     V     G     S     C     L     V     G     S     R     1.346     1.516     3.088     1.37     1.842
7     7     1     4     0     51     R     S     F     M     P     R     S     F     M     P     0.664     0.937     0.831     1.088     0.672
7     7     1     4     13     52     F     S     C     D     L     F     S     C     D     L     1.062     1.276     3.169     3.316     1.963
7     7     1     4     1     53     Z     C     X     K     J     Z     C     X     D     L     1.265     1.703     4.069     1.621     1.423
7     7     1     4     0     54     P     M     S     J     F     P     M     S     J     F     1.482     0.792     0.764     0.888     0.991
7     7     1     4     0     55     X     Z     D     C     K     Z     S     C     D     K     2.446     1.286     3.504     2.253     0.938
7     7     1     4     11     56     K     G     T     M     H     K     G     T     M     D     1.428     3.717     2.011     1.448     3.597
7     7     1     4     11     57     J     L     Z     R     D     J     L     Z     R     D     0.972     2.336     1.943     2.043     1.662
7     7     1     4     3     58     N     S     G     H     B     N     S     G     R     D     1.412     1.568     3.235     1.193     1.37
7     7     1     4     3     59     Z     N     L     W     R     Z     R     N     W     D     0.691     2.781     2.272     1.5     1.824
7     7     1     4     0     60     K     D     M     F     B     K     D     F     M     B     1.404     0.829     1.341     0.898     0.751
8     8     1     7     1     1     K     J     F     W     C     K     G     F     W     Z     0.975     2.142     4.594     2.081     2.214
8     8     1     7     3     2     H     L     W     N     D     H     L     W     N     D     1.046     1.692     1.554     1.625     1.369
8     8     1     7     11     3     H     B     W     X     Z     H     B     W     X     Z     3.302     2.645     1.796     3.572     2.471
8     8     1     7     3     4     H     D     Z     S     B     H     D     S     Z     W     1.918     1.557     2.135     3.171     1.678
8     8     1     7     13     5     C     T     F     D     W     C     T     D     X     W     1.717     2.217     2.055     2.199     1.921
8     8     1     7     11     6     P     W     M     T     V     P     W     M     T     V     1.583     2.252     2.634     5.976     2.189
8     8     1     7     0     7     Z     D     B     W     N     Z     D     B     W     N     2.013     1.059     1.37     0.71     2.27
8     8     1     7     11     8     S     C     H     N     D     S     C     H     N     D     1.513     1.651     1.853     1.353     1.421
8     8     1     7     0     9     W     M     Z     N     S     W     M     Z     N     D     1.313     1.248     1.128     1.09     0.977
8     8     1     7     3     10     H     G     V     R     M     H     G     R     V     M     2.281     2.109     3.33     1.838     1.315
8     8     1     7     3     11     H     J     W     S     V     H     J     V     V     W     2.511     3.841     4.632     1.693     1.37
8     8     1     7     0     12     G     K     F     N     D     G     K     F     N     D     2.11     1.411     1.369     0.161     0.388
8     8     1     7     13     13     T     P     D     R     X     T     P     N     R     X     3.087     1.6     2.054     2.19     1.651
8     8     1     7     1     14     T     F     P     M     C     T     P     F     M     P     1.289     7.58     2.094     1.412     0.979
8     8     1     7     11     15     P     J     X     T     V     B     G     T     V     X     1.822     2.002     1.583     2.389     1.935
8     8     1     7     11     16     H     C     V     W     M     H     C     V     W     H     0.875     2.136     1.479     1.411     1.841
8     8     1     7     13     17     Z     N     P     H     F     Z     N     P     H     G     2.134     2.232     3.198     2.188     2.727
8     8     1     7     1     18     S     W     R     Z     D     S     R     W     X     S     1.317     1.435     1.558     1.801     1.275
8     8     1     7     0     19     J     D     L     X     K     J     D     L     X     H     1.774     2.671     1.344     1.177     0.952
8     8     1     7     1     20     N     D     H     J     K     N     D     H     J     K     1.426     2.175     1.543     1.543     1.45
8     8     1     7     13     21     K     W     B     N     T     Z     W     B     N     M     2.283     2.111     2.027     2.486     1.626
8     8     1     7     3     22     B     F     S     V     D     B     F     S     V     A     1.491     1.384     1.988     1.385     1.906
8     8     1     7     1     23     G     B     Z     S     T     G     B     Z     S     T     2.288     2.069     1.512     1.114     1.304
8     8     1     7     11     24     K     F     J     L     V     K     F     N     J     Z     1.307     1.451     1.346     2.365     1.651
8     8     1     7     3     25     L     G     M     K     W     L     G     M     K     W     1.778     1.583     1.655     1.557     1.288
8     8     1     7     13     26     Z     S     B     T     M     Z     B     S     T     M     1.534     1.437     1.703     2.081     1.653
8     8     1     7     11     27     H     R     D     M     L     H     R     D     M     L     1.4     1.181     1.209     1.235     1.061
8     8     1     7     11     28     J     G     B     L     T     J     G     B     L     T     1.974     1.451     1.479     1.493     1.476
8     8     1     7     0     29     R     L     N     J     P     R     L     N     J     P     1.143     0.833     0.725     1.007     0.836
8     8     1     7     11     30     G     B     L     T     N     G     B     L     T     N     1.073     1.37     1.21     1.316     1.319
8     8     1     7     3     31     N     C     B     G     F     N     C     B     G     F     0.329     1.489     1.479     3.052     1.906
8     8     1     7     13     32     X     M     L     Z     N     X     M     L     Z     N     1.937     1.329     1.614     1.729     1.372
8     8     1     7     13     33     D     V     N     X     P     D     V     N     X     P     1.627     2.353     1.545     3.264     3.604
8     8     1     7     13     34     R     D     C     P     X     R     D     C     P     X     1.532     1.733     2.717     1.896     1.516
8     8     1     7     11     35     Z     D     B     H     P     Z     D     N     H     P     1.305     7.659     1.759     1.839     2.177
8     8     1     7     1     36     K     G     S     L     C     K     G     X     C     B     1.372     1.397     1.221     2.971     1.035
8     8     1     7     1     37     K     G     R     V     W     K     G     R     V     W     1.428     1.409     1.437     0.752     1.627
8     8     1     7     0     38     X     B     K     F     H     X     P     F     K     H     1.334     0.901     4.448     0.995     1.961
8     8     1     7     1     39     N     W     D     X     M     N     G     W     X     M     1.134     2.27     1.423     1.317     1.105
8     8     1     7     11     40     N     M     X     H     B     N     M     X     H     M     0.903     2.982     2.093     1.639     1.799
8     8     1     7     0     41     M     X     L     G     H     M     X     L     G     H     0.661     1.381     0.862     1.233     0.656
8     8     1     7     1     42     Z     C     N     T     X     Z     C     N     X     H     1.614     1.369     1.627     1.383     1.116
8     8     1     7     3     43     P     R     X     N     M     P     R     X     N     M     1.87     1.545     1.356     1.265     1.21
8     8     1     7     1     44     T     R     B     M     H     T     R     N     M     H     1.184     2.5     1.346     1.207     1.276
8     8     1     7     0     45     L     G     K     Z     N     L     G     K     R     S     1.576     1.881     0.953     1.461     0.884
8     8     1     7     1     46     G     X     Z     P     S     G     K     X     Z     P     2.32     2.502     1.824     2.473     1.035
8     8     1     7     13     47     T     N     Z     X     C     T     N     Z     N     K     1.359     1.493     2.539     1.83     1.719
8     8     1     7     0     48     T     L     N     F     J     T     L     N     F     J     0.959     1.156     0.844     0.766     1.184
8     8     1     7     3     49     H     N     F     P     S     H     N     F     P     S     1.808     1.494     1.425     4.816     1.505
8     8     1     7     0     50     D     H     S     L     K     D     H     S     L     K     1.565     1.208     0.804     0.902     0.736
8     8     1     7     13     51     M     J     K     T     B     M     J     K     T     B     1.376     2.943     1.974     2.107     1.625
8     8     1     7     1     52     N     L     V     F     S     N     L     V     K     S     1.19     1.625     1.048     1.493     0.898
8     8     1     7     13     53     B     F     S     J     K     B     F     S     K     A     1.174     1.815     1.772     1.922     2.029
8     8     1     7     3     54     N     V     F     M     B     N     V     F     M     P     1.43     1.707     1.937     1.452     1.386
8     8     1     7     0     55     V     M     F     J     N     V     M     F     J     N     1.372     1.062     0.832     1.396     0.699
8     8     1     7     0     56     B     J     D     M     F     B     J     D     M     F     0.984     1.156     0.736     0.778     0.535
8     8     1     7     3     57     W     V     M     H     C     W     H     M     J     H     0.835     1.828     1.331     1.48     1.089
8     8     1     7     13     58     V     F     N     S     M     V     F     N     S     H     1.321     1.574     1.695     1.277     2.221
8     8     1     7     11     59     S     K     R     C     L     S     K     S     R     C     1.16     1.253     1.301     1.128     1.222
8     8     1     7     3     60     P     K     R     G     J     P     K     R     J     J     1.433     1.383     1.316     2.567     4.461
9     9     1     11     0     1     K     C     H     L     B     K     C     H     L     B     1.274     0.976     1.125     0.656     1.03
9     9     1     11     1     2     W     B     N     H     R     W     B     H     N     R     1.8     1.559     1.288     1.423     1.181
9     9     1     11     1     3     D     R     C     W     M     D     R     C     W     M     1.654     1.488     1.597     1.356     1.129
9     9     1     11     3     4     C     G     W     R     F     C     G     H     R     C     1.496     3.828     2.539     3.301     3.33
9     9     1     11     1     5     L     B     F     P     R     L     B     F     C     R     1.657     1.392     1.29     1.612     0.994
9     9     1     11     11     6     G     M     X     T     Z     G     M     X     G     R     1.641     1.556     2.067     1.598     1.421
9     9     1     11     13     7     D     B     C     W     V     D     B     C     W     R     1.64     2.202     2.269     1.879     2.121
9     9     1     11     1     8     C     K     N     W     S     C     K     S     W     R     1.322     1.277     1.635     1.917     1.384
9     9     1     11     0     9     T     C     Z     W     L     T     C     Z     W     L     1.363     0.967     0.992     2.456     0.795
9     9     1     11     13     10     S     M     V     X     Z     S     M     Z     W     X     1.573     2.187     2.789     2.87     2.722
9     9     1     11     0     11     T     L     S     R     N     T     L     S     R     N     1.684     1.091     0.911     0.779     0.899
9     9     1     11     3     12     P     G     D     J     R     P     G     D     J     R     1.578     3.771     3.434     1.865     1.813
9     9     1     11     13     13     L     K     W     C     P     L     K     C     W     J     1.779     2.123     2.685     1.948     4.727
9     9     1     11     1     14     K     T     V     L     G     K     G     P     L     K     1.268     3.339     1.612     2.091     1.342
9     9     1     11     11     15     B     P     S     J     K     B     P     S     K     L     1.483     1.153     1.659     4.099     6.941
9     9     1     11     1     16     S     M     C     F     W     S     M     C     W     J     1.388     1.397     1.838     2.025     1.249
9     9     1     11     1     17     K     P     F     R     D     K     P     W     J     M     1.737     1.784     2.372     1.208     2.23
9     9     1     11     11     18     H     T     R     N     K     H     T     R     N     K     2.007     2.857     1.637     1.141     1.558
9     9     1     11     0     19     N     X     J     V     R     N     X     J     V     R     1.16     1.514     1.274     0.925     0.873
9     9     1     11     11     20     R     K     X     J     M     R     K     X     M     K     1.697     1.746     1.473     1.962     2.281
9     9     1     11     11     21     L     N     J     K     D     L     N     J     K     N     1.295     1.473     1.543     3.627     2.066
9     9     1     11     3     22     G     V     N     W     R     G     V     N     K     R     1.807     2.604     1.837     1.957     1.933
9     9     1     11     13     23     K     F     B     G     P     K     F     N     N     K     1.805     2.039     6.257     2.589     3.921
9     9     1     11     1     24     D     M     T     G     N     D     M     T     G     J     1.198     1.61     1.289     1.73     1.584
9     9     1     11     0     25     L     T     G     M     K     L     T     G     M     J     1.376     0.895     0.911     0.427     1.101
9     9     1     11     3     26     D     M     Z     C     W     D     M     Z     C     W     1.507     2.229     2.092     2.791     1.811
9     9     1     11     3     27     R     T     D     G     B     R     T     G     D     C     1.498     3.233     1.998     2.295     2.872
9     9     1     11     3     28     W     T     Z     L     G     W     T     Z     W     T     1.498     1.973     1.932     4.148     2.026
9     9     1     11     3     29     T     V     C     H     G     T     V     C     H     C     1.497     2.106     2.35     2.003     3.944
9     9     1     11     1     30     R     T     P     S     K     R     T     P     S     K     1.768     1.491     1.759     1.338     1.53
9     9     1     11     3     31     W     X     T     V     P     W     X     T     V     P     1.337     3.019     1.959     1.786     2.66
9     9     1     11     3     32     N     S     L     R     F     N     S     L     R     X     1.174     1.876     1.922     1.878     2.589
9     9     1     11     13     33     F     S     P     L     Z     F     S     P     L     Z     1.283     2.066     3.386     4.39     2.441
9     9     1     11     11     34     V     G     S     M     N     V     G     S     M     Z     1.124     1.434     1.194     1.68     3.825
9     9     1     11     0     35     N     R     W     Z     X     M     R     W     S     X     0.894     0.79     1.072     4.08     5.17
9     9     1     11     0     36     V     K     B     R     S     V     K     B     R     S     1.165     0.709     1.125     0.563     0.79
9     9     1     11     11     37     T     G     W     B     D     T     G     W     R     S     1.282     1.354     1.503     3.073     1.57
9     9     1     11     13     38     B     C     K     F     Z     B     C     K     R     Z     1.459     1.812     1.679     2.132     5.221
9     9     1     11     3     39     B     L     V     G     S     B     L     R     C     L     1.206     3.611     3.29     5.775     2.712
9     9     1     11     0     40     D     X     K     V     R     D     X     K     V     R     1.068     1.166     0.819     0.643     0.807
9     9     1     11     0     41     B     T     H     W     V     B     T     H     W     V     1.418     1.223     1.021     1.313     0.646
9     9     1     11     3     42     J     W     M     V     D     J     W     M     V     J     1.728     2.322     2.336     2.471     3.612
9     9     1     11     11     43     R     P     V     F     X     R     P     V     F     X     1.659     1.37     1.101     2.011     1.786
9     9     1     11     13     44     M     V     D     G     R     M     V     P     N     S     1.503     3.693     5.09     4.094     2.495
9     9     1     11     11     45     Z     M     G     L     C     Z     M     C     L     C     1.391     1.57     1.433     1.624     5.624
9     9     1     11     1     46     P     R     M     J     Z     P     R     M     J     Z     1.314     1.475     1.127     1.53     1.526
9     9     1     11     13     47     Z     D     F     L     C     Z     D     F     L     C     2.509     4.121     2.863     1.763     3.248
9     9     1     11     11     48     L     H     P     R     M     L     H     P     R     M     1.448     1.181     1.33     1.823     3.681
9     9     1     11     13     49     N     T     K     Z     L     N     T     K     L     Z     1.404     2.942     1.491     1.961     2.695
9     9     1     11     3     50     L     G     J     W     C     L     G     K     R     Z     1.473     2.402     1.826     1.906     2.106
9     9     1     11     13     51     V     G     K     D     R     V     G     K     D     R     1.674     2.459     2.094     1.675     2.379
9     9     1     11     13     52     S     B     D     P     M     S     P     D     P     M     1.593     3.922     1.651     2.449     2.042
9     9     1     11     13     53     S     B     X     K     W     S     B     X     K     M     1.474     2.957     3.595     1.441     2.645
9     9     1     11     1     54     D     W     M     J     P     D     W     M     K     P     1.578     1.716     1.652     1.49     1.96
9     9     1     11     0     55     N     B     Z     F     R     N     B     Z     F     R     0.76     0.806     1.258     0.834     0.778
9     9     1     11     11     56     S     W     D     R     X     S     W     D     R     X     1.354     1.541     1.785     1.236     1.609
9     9     1     11     0     57     R     G     X     M     Z     R     G     X     M     J     0.614     0.995     0.668     0.458     2.414
9     9     1     11     1     58     L     J     F     W     S     L     J     W     F     M     1.568     1.223     1.703     1.316     3.494
9     9     1     11     11     59     M     Z     G     T     X     M     Z     G     T     X     1.448     2.091     1.623     1.409     1.853
9     9     1     11     0     60     N     M     C     Z     R     N     M     C     Z     R     1.061     0.765     1.059     0.684     0.726
10     10     1     7     13     1     J     X     G     H     P     J     X     V     H     G     0.757     2.004     2.889     3.47     1.765
10     10     1     7     0     2     T     V     C     G     K     T     V     C     G     K     1.014     1.611     0.814     0.935     0.069
10     10     1     7     13     3     J     D     F     R     V     J     D     F     V     K     1.238     2.252     2.417     3.688     1.642
10     10     1     7     1     4     F     N     S     T     K     F     N     S     T     K     1.092     2.128     1.909     1.331     1.182
10     10     1     7     11     5     V     P     T     F     S     V     P     T     F     K     0.86     1.942     2.518     2.048     1.359
10     10     1     7     3     6     G     W     Z     L     B     G     W     X     V     K     1.497     1.494     2.836     2.877     1.454
10     10     1     7     13     7     L     T     V     M     K     L     T     V     K     G     1.077     1.794     3.525     2.661     4.379
10     10     1     7     1     8     K     N     T     M     B     K     N     T     M     B     0.959     2.305     2.098     1.49     1.285
10     10     1     7     11     9     X     D     P     M     B     X     D     M     B     P     1.309     2.116     1.873     1.732     1.654
10     10     1     7     13     10     M     G     X     F     S     M     G     X     B     K     0.915     2.874     1.915     2.345     1.389
10     10     1     7     1     11     Z     D     X     P     F     X     D     F     Z     K     1.754     1.842     3.954     2.803     1.794
10     10     1     7     0     12     D     J     S     W     M     D     J     S     W     M     1.239     0.802     1.124     1.03     0.748
10     10     1     7     3     13     P     S     M     V     N     P     S     M     V     M     1.353     1.804     1.998     2.401     1.579
10     10     1     7     13     14     H     M     B     F     C     H     M     C     D     C     0.958     1.616     2.2     2.795     2.322
10     10     1     7     0     15     F     X     N     C     T     F     X     N     C     T     1.216     1.273     0.95     0.959     0.571
10     10     1     7     0     16     D     S     Z     R     V     D     S     Z     R     B     0.69     0.637     0.906     0.581     0.689
10     10     1     7     3     17     M     D     S     X     R     M     D     S     V     X     1.132     1.629     1.955     1.363     1.818
10     10     1     7     13     18     J     N     D     P     W     J     N     D     P     K     1.256     1.332     2.916     2.2     1.563
10     10     1     7     1     19     V     N     W     F     T     V     W     N     B     K     1.513     2.102     2.197     1.503     1.018
10     10     1     7     11     20     D     J     H     S     X     D     J     X     H     P     0.903     1.575     2.275     1.547     2.588
10     10     1     7     11     21     S     P     V     C     L     S     P     V     C     L     1.348     1.764     1.42     1.354     1.305
10     10     1     7     11     22     G     C     P     H     Z     G     C     P     H     L     1.281     1.6     1.344     1.558     1.736
10     10     1     7     11     23     S     R     H     F     C     H     R     F     C     M     1.632     2.033     2.482     1.978     2.631
10     10     1     7     11     24     M     G     L     P     H     M     G     L     P     H     1.105     1.964     1.613     1.926     1.573
10     10     1     7     3     25     Z     W     F     X     R     Z     W     L     K     C     1.768     1.739     2.187     2.386     2.563
10     10     1     7     1     26     G     K     J     H     N     G     K     J     H     N     1.216     1.345     1.923     1.588     1.696
10     10     1     7     11     27     Z     S     H     K     X     Z     H     S     K     X     1.851     1.385     1.545     1.833     2.438
10     10     1     7     13     28     M     G     B     H     Z     M     G     H     K     N     1.544     1.98     2.185     2.633     2.143
10     10     1     7     0     29     B     S     H     W     M     B     S     H     W     M     1.324     0.961     0.839     0.932     1.263
10     10     1     7     3     30     G     F     M     W     B     G     F     M     W     F     1.487     1.795     1.729     1.807     1.457
10     10     1     7     1     31     J     W     D     P     N     J     W     D     P     M     1.005     1.64     1.287     1.347     1.355
10     10     1     7     13     32     J     Z     B     H     T     J     Z     B     H     N     1.203     1.969     2.012     1.578     1.982
10     10     1     7     0     33     V     H     D     J     X     V     H     D     J     X     1.325     0.829     0.824     1.167     1.014
10     10     1     7     13     34     Z     L     B     N     P     Z     L     B     B     S     0.973     1.809     2.022     2.985     2.295
10     10     1     7     0     35     P     W     M     S     F     P     W     M     S     F     1.152     0.906     0.827     0.893     0.798
10     10     1     7     0     36     H     T     S     M     C     H     T     M     S     F     0.254     0.905     1.015     0.692     1.014
10     10     1     7     11     37     L     K     W     V     B     L     K     W     B     P     1.473     1.409     1.6     1.72     1.912
10     10     1     7     0     38     W     N     H     X     G     W     H     N     X     G     1.297     0.815     0.797     1.381     0.964
10     10     1     7     1     39     F     P     B     X     K     F     P     B     X     K     1.151     2.078     1.329     1.612     1.154
10     10     1     7     1     40     X     R     C     L     J     X     R     C     L     K     1.121     1.59     1.221     1.48     1.114
10     10     1     7     11     41     L     B     F     Z     D     L     B     F     Z     K     1.504     1.583     1.75     2.206     1.847
10     10     1     7     3     42     X     C     S     M     N     X     Z     B     M     N     1.173     2.753     2.471     1.674     1.819
10     10     1     7     3     43     H     J     C     D     B     H     J     D     C     B     1.052     1.497     2.251     1.523     1.294
