Experiment,Participant,Block,Trial_sequence,Sequence_length,Update,Trial_type,RT,TrialCorrect
2,211,1,7,11,11,2,1.83457,0
2,211,1,8,9,1,0,1.80573,1
2,211,1,8,9,2,1,0.792331,1
2,211,1,8,9,3,2,1.75681,1
2,211,1,8,9,4,1,0.74671,1
2,211,1,8,9,5,2,1.01,1
2,211,1,8,9,6,2,1.10162,1
2,211,1,8,9,7,1,0.95021,1
2,211,1,8,9,8,1,0.920221,1
2,211,1,8,9,9,2,2.02099,1
2,211,1,9,13,1,0,1.70074,1
2,211,1,9,13,2,2,1.4443,1
2,211,1,9,13,3,2,1.00598,1
2,211,1,9,13,4,2,1.28859,1
2,211,1,9,13,5,1,0.936009,1
2,211,1,9,13,6,1,0.809312,1
2,211,1,9,13,7,2,1.18081,1
2,211,1,9,13,8,2,1.05895,1
2,211,1,9,13,9,1,1.69202,1
2,211,1,9,13,10,1,1.38194,1
2,211,1,9,13,11,1,1.17111,1
2,211,1,9,13,12,1,1.01971,1
2,211,1,9,13,13,2,1.47939,1
2,211,2,1,9,1,0,1.73292,0
2,211,2,1,9,2,1,1.03599,0
2,211,2,1,9,3,2,1.37288,0
2,211,2,1,9,4,1,1.01714,0
2,211,2,1,9,5,1,0.939613,0
2,211,2,1,9,6,1,0.938825,0
2,211,2,1,9,7,2,2.7771,0
2,211,2,1,9,8,2,3.52937,0
2,211,2,1,9,9,2,1.69676,0
2,211,2,2,13,1,0,1.3083,1
2,211,2,2,13,2,1,1.25905,1
2,211,2,2,13,3,1,0.941028,1
2,211,2,2,13,4,1,0.876538,1
2,211,2,2,13,5,2,1.05253,1
2,211,2,2,13,6,2,1.47884,1
2,211,2,2,13,7,1,0.896907,1
2,211,2,2,13,8,2,0.975234,1
2,211,2,2,13,9,2,0.95712,1
2,211,2,2,13,10,2,1.25892,1
2,211,2,2,13,11,1,0.924472,1
2,211,2,2,13,12,2,0.956324,1
2,211,2,2,13,13,1,0.891247,1
2,211,2,3,9,1,0,1.22627,1
2,211,2,3,9,2,2,1.3889,1
2,211,2,3,9,3,1,0.839263,1
2,211,2,3,9,4,1,0.858695,1
2,211,2,3,9,5,2,1.48505,1
2,211,2,3,9,6,2,0.980574,1
2,211,2,3,9,7,1,1.64828,1
2,211,2,3,9,8,2,1.21763,1
2,211,2,3,9,9,1,1.11579,1
2,211,2,4,11,1,0,1.05203,1
2,211,2,4,11,2,2,1.02956,1
2,211,2,4,11,3,1,1.02344,1
2,211,2,4,11,4,1,1.01688,1
2,211,2,4,11,5,1,0.739979,1
2,211,2,4,11,6,1,0.842969,1
2,211,2,4,11,7,2,1.46915,1
2,211,2,4,11,8,2,1.13924,1
2,211,2,4,11,9,1,0.938615,1
2,211,2,4,11,10,2,1.11518,1
2,211,2,4,11,11,2,1.74566,1
2,211,2,5,13,1,0,1.84724,1
2,211,2,5,13,2,2,3.81005,1
2,211,2,5,13,3,1,1.48557,1
2,211,2,5,13,4,2,1.31887,1
2,211,2,5,13,5,1,2.85247,1
2,211,2,5,13,6,1,1.44644,1
2,211,2,5,13,7,1,1.02528,1
2,211,2,5,13,8,2,0.907323,1
2,211,2,5,13,9,1,1.026,1
2,211,2,5,13,10,1,0.877993,1
2,211,2,5,13,11,2,1.23807,1
2,211,2,5,13,12,2,0.969188,1
2,211,2,5,13,13,2,1.23809,1
2,211,2,6,11,1,0,1.86014,0
2,211,2,6,11,2,2,1.56512,0
2,211,2,6,11,3,2,0.850027,0
2,211,2,6,11,4,1,0.882785,0
2,211,2,6,11,5,1,0.80294,0
2,211,2,6,11,6,1,0.838449,0
2,211,2,6,11,7,2,1.20958,0
2,211,2,6,11,8,2,1.6603,0
2,211,2,6,11,9,2,1.5313,0
2,211,2,6,11,10,1,0.953467,0
2,211,2,6,11,11,1,1.78444,0
2,211,2,7,13,1,0,2.66803,1
2,211,2,7,13,2,1,1.02906,1
2,211,2,7,13,3,2,1.26311,1
2,211,2,7,13,4,2,0.960421,1
2,211,2,7,13,5,1,1.05475,1
2,211,2,7,13,6,2,2.92266,1
2,211,2,7,13,7,1,1.2363,1
2,211,2,7,13,8,2,1.17631,1
2,211,2,7,13,9,1,1.15057,1
2,211,2,7,13,10,2,1.33686,1
2,211,2,7,13,11,1,1.18552,1
2,211,2,7,13,12,2,1.22923,1
2,211,2,7,13,13,1,0.735558,1
2,211,2,8,9,1,0,1.30838,1
2,211,2,8,9,2,1,1.32401,1
2,211,2,8,9,3,2,1.21079,1
2,211,2,8,9,4,1,0.97294,1
2,211,2,8,9,5,1,1.17944,1
2,211,2,8,9,6,2,1.03914,1
2,211,2,8,9,7,2,0.954202,1
2,211,2,8,9,8,1,0.886924,1
2,211,2,8,9,9,2,1.56182,1
2,211,2,9,11,1,0,1.25909,0
2,211,2,9,11,2,1,1.29343,0
2,211,2,9,11,3,2,1.16507,0
2,211,2,9,11,4,2,1.61745,0
2,211,2,9,11,5,2,1.15696,0
2,211,2,9,11,6,1,1.14536,0
2,211,2,9,11,7,2,0.976514,0
2,211,2,9,11,8,1,0.971948,0
2,211,2,9,11,9,1,1.24164,0
2,211,2,9,11,10,1,1.08425,0
2,211,2,9,11,11,2,1.52479,0
2,211,3,1,9,1,0,1.30845,0
2,211,3,1,9,2,1,1.05915,0
2,211,3,1,9,3,2,1.0123,0
2,211,3,1,9,4,1,0.800429,0
2,211,3,1,9,5,1,0.740612,0
2,211,3,1,9,6,2,1.30565,0
2,211,3,1,9,7,2,1.13641,0
2,211,3,1,9,8,2,1.25455,0
2,211,3,1,9,9,1,0.77696,0
2,211,3,2,13,1,0,1.70411,1
2,211,3,2,13,2,2,1.159,1
2,211,3,2,13,3,1,0.892283,1
2,211,3,2,13,4,2,0.812064,1
2,211,3,2,13,5,2,1.13528,1
2,211,3,2,13,6,2,1.18828,1
2,211,3,2,13,7,1,0.809681,1
2,211,3,2,13,8,2,1.47644,1
2,211,3,2,13,9,1,0.81365,1
2,211,3,2,13,10,1,0.993819,1
2,211,3,2,13,11,1,0.99081,1
2,211,3,2,13,12,2,1.1739,1
2,211,3,2,13,13,1,1.76196,1
2,211,3,3,11,1,0,1.21938,0
2,211,3,3,11,2,1,0.870808,0
2,211,3,3,11,3,1,1.43118,0
2,211,3,3,11,4,2,0.960211,0
2,211,3,3,11,5,2,0.990485,0
2,211,3,3,11,6,1,0.970803,0
2,211,3,3,11,7,2,1.86328,0
2,211,3,3,11,8,2,1.18556,0
2,211,3,3,11,9,1,1.04696,0
2,211,3,3,11,10,2,1.1116,0
2,211,3,3,11,11,1,0.981956,0
2,211,3,4,9,1,0,1.08448,1
2,211,3,4,9,2,2,0.980458,1
2,211,3,4,9,3,2,0.944103,1
2,211,3,4,9,4,1,0.765356,1
2,211,3,4,9,5,2,0.89792,1
2,211,3,4,9,6,1,0.785994,1
2,211,3,4,9,7,2,1.09408,1
2,211,3,4,9,8,1,0.877879,1
2,211,3,4,9,9,1,0.813016,1
2,211,3,5,13,1,0,0.801513,0
2,211,3,5,13,2,1,0.868723,0
2,211,3,5,13,3,1,1.39492,0
2,211,3,5,13,4,1,0.831389,0
2,211,3,5,13,5,2,1.02573,0
2,211,3,5,13,6,1,0.828607,0
2,211,3,5,13,7,1,0.974499,0
2,211,3,5,13,8,2,1.43816,0
2,211,3,5,13,9,2,1.09757,0
2,211,3,5,13,10,2,1.36222,0
2,211,3,5,13,11,1,0.992049,0
2,211,3,5,13,12,2,1.48408,0
2,211,3,5,13,13,2,0.917329,0
2,211,3,6,9,1,0,1.44523,1
2,211,3,6,9,2,1,1.07044,1
2,211,3,6,9,3,2,1.38235,1
2,211,3,6,9,4,2,0.962447,1
2,211,3,6,9,5,1,0.815663,1
2,211,3,6,9,6,1,0.915512,1
2,211,3,6,9,7,2,1.13805,1
2,211,3,6,9,8,2,0.839807,1
2,211,3,6,9,9,1,0.809138,1
2,211,3,7,11,1,0,1.39833,1
2,211,3,7,11,2,2,1.36767,1
2,211,3,7,11,3,2,1.04468,1
2,211,3,7,11,4,1,0.751469,1
2,211,3,7,11,5,2,0.804676,1
2,211,3,7,11,6,1,0.792225,1
2,211,3,7,11,7,2,0.891458,1
2,211,3,7,11,8,1,1.0162,1
2,211,3,7,11,9,1,0.819941,1
2,211,3,7,11,10,2,1.25265,1
2,211,3,7,11,11,1,0.791144,1
2,211,3,8,13,1,0,1.66976,0
2,211,3,8,13,2,2,1.48246,0
2,211,3,8,13,3,1,1.02631,0
2,211,3,8,13,4,2,0.925823,0
2,211,3,8,13,5,1,0.860305,0
2,211,3,8,13,6,2,1.7145,0
2,211,3,8,13,7,2,1.3303,0
2,211,3,8,13,8,1,0.944486,0
2,211,3,8,13,9,1,0.91098,0
2,211,3,8,13,10,1,0.746186,0
2,211,3,8,13,11,2,1.19084,0
2,211,3,8,13,12,1,1.25088,0
2,211,3,8,13,13,2,1.07813,0
2,211,3,9,11,1,0,0.794369,1
2,211,3,9,11,2,1,0.781631,1
2,211,3,9,11,3,2,1.15344,1
2,211,3,9,11,4,2,1.52785,1
2,211,3,9,11,5,1,1.03915,1
2,211,3,9,11,6,1,1.08076,1
2,211,3,9,11,7,2,1.20105,1
2,211,3,9,11,8,1,1.01355,1
2,211,3,9,11,9,2,1.0889,1
2,211,3,9,11,10,1,0.793359,1
2,211,3,9,11,11,2,1.05987,1
2,211,4,1,13,1,0,0.973926,1
2,211,4,1,13,2,1,0.795944,1
2,211,4,1,13,3,2,0.915643,1
2,211,4,1,13,4,2,0.986153,1
2,211,4,1,13,5,2,0.685503,1
2,211,4,1,13,6,1,0.822444,1
2,211,4,1,13,7,2,0.871959,1
2,211,4,1,13,8,1,0.793566,1
2,211,4,1,13,9,2,1.42907,1
2,211,4,1,13,10,1,1.40761,1
2,211,4,1,13,11,1,1.52263,1
2,211,4,1,13,12,2,1.30591,1
2,211,4,1,13,13,1,3.03391,1
2,211,4,2,9,1,0,1.35098,0
2,211,4,2,9,2,2,0.967282,0
2,211,4,2,9,3,1,0.85295,0
2,211,4,2,9,4,1,0.774793,0
2,211,4,2,9,5,2,0.844515,0
2,211,4,2,9,6,1,0.828146,0
2,211,4,2,9,7,1,0.798016,0
2,211,4,2,9,8,2,1.0734,0
2,211,4,2,9,9,2,1.76292,0
2,211,4,3,9,1,0,0.81561,0
2,211,4,3,9,2,2,2.06755,0
2,211,4,3,9,3,1,1.09248,0
2,211,4,3,9,4,1,0.86047,0
2,211,4,3,9,5,2,1.05284,0
2,211,4,3,9,6,1,0.967308,0
2,211,4,3,9,7,2,0.995788,0
2,211,4,3,9,8,2,1.05515,0
2,211,4,3,9,9,1,0.936198,0
2,211,4,4,9,1,0,1.22818,0
2,211,4,4,9,2,1,0.813504,0
2,211,4,4,9,3,1,0.816384,0
2,211,4,4,9,4,2,1.34706,0
2,211,4,4,9,5,2,1.13822,0
2,211,4,4,9,6,2,1.78399,0
2,211,4,4,9,7,1,0.820905,0
2,211,4,4,9,8,1,0.984666,0
2,211,4,4,9,9,2,1.46124,0
2,211,4,5,13,1,0,1.14331,1
2,211,4,5,13,2,1,1.11805,1
2,211,4,5,13,3,2,2.05266,1
2,211,4,5,13,4,2,1.44608,1
2,211,4,5,13,5,2,1.48812,1
2,211,4,5,13,6,2,2.39298,1
2,211,4,5,13,7,1,0.973726,1
2,211,4,5,13,8,2,1.03348,1
2,211,4,5,13,9,1,1.0748,1
2,211,4,5,13,10,2,1.05258,1
2,211,4,5,13,11,1,0.934576,1
2,211,4,5,13,12,1,0.981333,1
2,211,4,5,13,13,1,0.865954,1
2,211,4,6,11,1,0,2.8367,1
2,211,4,6,11,2,2,1.64439,1
2,211,4,6,11,3,2,1.23066,1
2,211,4,6,11,4,2,1.00844,1
2,211,4,6,11,5,1,0.989951,1
2,211,4,6,11,6,2,1.0511,1
2,211,4,6,11,7,1,1.41163,1
2,211,4,6,11,8,1,0.976225,1
2,211,4,6,11,9,1,1.02226,1
2,211,4,6,11,10,1,1.24775,1
2,211,4,6,11,11,2,2.6061,1
2,211,4,7,11,1,0,1.22716,1
2,211,4,7,11,2,1,3.01162,1
2,211,4,7,11,3,2,2.06281,1
2,211,4,7,11,4,2,1.05538,1
2,211,4,7,11,5,1,0.841627,1
2,211,4,7,11,6,1,1.63007,1
2,211,4,7,11,7,2,1.23142,1
2,211,4,7,11,8,1,0.825621,1
2,211,4,7,11,9,1,1.12382,1
2,211,4,7,11,10,2,0.988354,1
2,211,4,7,11,11,2,5.53018,1
2,211,4,8,11,1,0,1.20423,0
2,211,4,8,11,2,1,1.4633,0
2,211,4,8,11,3,2,1.22137,0
2,211,4,8,11,4,2,1.04874,0
2,211,4,8,11,5,1,1.1075,0
2,211,4,8,11,6,2,1.15522,0
2,211,4,8,11,7,1,1.12856,0
2,211,4,8,11,8,1,1.02361,0
2,211,4,8,11,9,2,1.2782,0
2,211,4,8,11,10,2,1.82963,0
2,211,4,8,11,11,1,1.02526,0
2,211,4,9,13,1,0,0.757263,1
2,211,4,9,13,2,2,1.24194,1
2,211,4,9,13,3,2,1.16513,1
2,211,4,9,13,4,2,1.04156,1
2,211,4,9,13,5,2,3.14837,1
2,211,4,9,13,6,2,2.03389,1
2,211,4,9,13,7,1,1.02932,1
2,211,4,9,13,8,1,0.943507,1
2,211,4,9,13,9,1,0.861863,1
2,211,4,9,13,10,1,0.879088,1
2,211,4,9,13,11,1,0.766644,1
2,211,4,9,13,12,1,0.789329,1
2,211,4,9,13,13,2,1.34552,1
2,211,5,1,13,1,0,3.14426,0
2,211,5,1,13,2,1,0.998978,0
2,211,5,1,13,3,1,0.793702,0
2,211,5,1,13,4,2,1.60537,0
2,211,5,1,13,5,2,1.05496,0
2,211,5,1,13,6,2,1.06476,0
2,211,5,1,13,7,2,1.32783,0
2,211,5,1,13,8,1,0.822878,0
2,211,5,1,13,9,2,1.14613,0
2,211,5,1,13,10,2,1.1377,0
2,211,5,1,13,11,1,0.917025,0
2,211,5,1,13,12,1,1.73197,0
2,211,5,1,13,13,1,1.93667,0
2,211,5,2,11,1,0,1.16976,0
2,211,5,2,11,2,2,1.28476,0
2,211,5,2,11,3,1,1.32707,0
2,211,5,2,11,4,2,1.29218,0
2,211,5,2,11,5,2,1.14805,0
2,211,5,2,11,6,1,1.5324,0
2,211,5,2,11,7,2,2.57897,0
2,211,5,2,11,8,1,1.13697,0
2,211,5,2,11,9,1,1.0278,0
2,211,5,2,11,10,1,2.09512,0
2,211,5,2,11,11,2,1.0847,0
2,211,5,3,13,1,0,1.14097,0
2,211,5,3,13,2,1,1.27315,0
2,211,5,3,13,3,2,1.28899,0
2,211,5,3,13,4,1,0.808645,0
2,211,5,3,13,5,1,1.46721,0
2,211,5,3,13,6,1,0.958295,0
2,211,5,3,13,7,2,1.05967,0
2,211,5,3,13,8,1,1.41282,0
2,211,5,3,13,9,2,3.0651,0
2,211,5,3,13,10,2,2.08276,0
2,211,5,3,13,11,2,1.49918,0
2,211,5,3,13,12,1,1.71621,0
2,211,5,3,13,13,2,1.33217,0
2,211,5,4,9,1,0,1.29212,1
2,211,5,4,9,2,1,1.08398,1
2,211,5,4,9,3,1,0.901961,1
2,211,5,4,9,4,2,1.50922,1
2,211,5,4,9,5,1,0.797229,1
2,211,5,4,9,6,2,2.09242,1
2,211,5,4,9,7,2,1.43768,1
2,211,5,4,9,8,2,1.04768,1
2,211,5,4,9,9,1,0.945557,1
2,211,5,5,11,1,0,1.33405,1
2,211,5,5,11,2,1,1.25184,1
2,211,5,5,11,3,2,1.51019,1
2,211,5,5,11,4,1,1.11505,1
2,211,5,5,11,5,2,1.16973,1
2,211,5,5,11,6,2,1.26287,1
2,211,5,5,11,7,2,2.08024,1
2,211,5,5,11,8,2,1.17058,1
2,211,5,5,11,9,1,1.20744,1
2,211,5,5,11,10,1,1.02834,1
2,211,5,5,11,11,1,0.825575,1
2,211,5,6,9,1,0,1.79743,1
2,211,5,6,9,2,2,2.14469,1
2,211,5,6,9,3,2,1.29439,1
2,211,5,6,9,4,1,1.05363,1
2,211,5,6,9,5,1,0.952071,1
2,211,5,6,9,6,2,2.005,1
2,211,5,6,9,7,1,1.97404,1
2,211,5,6,9,8,1,1.1474,1
2,211,5,6,9,9,2,0.986356,1
2,211,5,7,11,1,0,0.950274,1
2,211,5,7,11,2,2,1.95609,1
2,211,5,7,11,3,2,1.11491,1
2,211,5,7,11,4,1,0.961325,1
2,211,5,7,11,5,1,1.16636,1
2,211,5,7,11,6,1,1.0597,1
2,211,5,7,11,7,1,2.27115,1
2,211,5,7,11,8,2,1.68859,1
2,211,5,7,11,9,2,1.16085,1
2,211,5,7,11,10,1,1.88662,1
2,211,5,7,11,11,2,1.94271,1
2,211,5,8,9,1,0,1.28133,1
2,211,5,8,9,2,2,1.53674,1
2,211,5,8,9,3,1,1.12691,1
2,211,5,8,9,4,2,1.30952,1
2,211,5,8,9,5,2,2.60598,1
2,211,5,8,9,6,2,1.3229,1
2,211,5,8,9,7,1,0.793938,1
2,211,5,8,9,8,1,0.679111,1
2,211,5,8,9,9,1,0.720266,1
2,211,5,9,13,1,0,0.767462,1
2,211,5,9,13,2,2,1.76234,1
2,211,5,9,13,3,2,0.943085,1
2,211,5,9,13,4,2,1.19699,1
2,211,5,9,13,5,1,0.817063,1
2,211,5,9,13,6,2,1.15664,1
2,211,5,9,13,7,1,0.810163,1
2,211,5,9,13,8,1,0.65325,1
2,211,5,9,13,9,1,0.839462,1
2,211,5,9,13,10,1,0.814161,1
2,211,5,9,13,11,2,1.10592,1
2,211,5,9,13,12,1,0.913448,1
2,211,5,9,13,13,2,1.07329,1
2,211,6,1,11,1,0,1.72828,1
2,211,6,1,11,2,2,1.49708,1
2,211,6,1,11,3,1,1.1425,1
2,211,6,1,11,4,1,1.35824,1
2,211,6,1,11,5,2,1.81192,1
2,211,6,1,11,6,2,1.57799,1
2,211,6,1,11,7,1,2.09691,1
2,211,6,1,11,8,1,1.08593,1
2,211,6,1,11,9,2,1.72054,1
2,211,6,1,11,10,2,1.49796,1
2,211,6,1,11,11,1,1.45707,1
2,211,6,2,13,1,0,1.08827,0
2,211,6,2,13,2,1,1.01559,0
2,211,6,2,13,3,2,1.06542,0
2,211,6,2,13,4,2,1.05874,0
2,211,6,2,13,5,1,0.87715,0
2,211,6,2,13,6,1,0.932102,0
2,211,6,2,13,7,1,0.738602,0
2,211,6,2,13,8,1,0.649696,0
2,211,6,2,13,9,2,0.960957,0
2,211,6,2,13,10,2,1.48736,0
2,211,6,2,13,11,2,1.17526,0
2,211,6,2,13,12,2,1.20356,0
2,211,6,2,13,13,1,1.64019,0
2,211,6,3,13,1,0,1.66187,0
2,211,6,3,13,2,2,0.814563,0
2,211,6,3,13,3,2,0.803043,0
2,211,6,3,13,4,1,0.773586,0
2,211,6,3,13,5,1,0.730626,0
2,211,6,3,13,6,1,0.712951,0
2,211,6,3,13,7,1,0.76939,0
2,211,6,3,13,8,2,1.36671,0
2,211,6,3,13,9,2,0.912755,0
2,211,6,3,13,10,2,1.36046,0
2,211,6,3,13,11,1,0.671223,0
2,211,6,3,13,12,2,0.93776,0
2,211,6,3,13,13,1,0.678812,0
2,211,6,4,9,1,0,1.13687,1
2,211,6,4,9,2,2,0.962681,1
2,211,6,4,9,3,1,0.752802,1
2,211,6,4,9,4,2,0.95438,1
2,211,6,4,9,5,2,0.872397,1
2,211,6,4,9,6,1,0.970509,1
2,211,6,4,9,7,1,0.936176,1
2,211,6,4,9,8,1,1.22368,1
2,211,6,4,9,9,2,2.24323,1
2,211,6,5,9,1,0,0.867625,1
2,211,6,5,9,2,1,1.05973,1
2,211,6,5,9,3,1,1.09802,1
2,211,6,5,9,4,2,1.16044,1
2,211,6,5,9,5,2,0.949715,1
2,211,6,5,9,6,2,1.61863,1
2,211,6,5,9,7,1,0.67791,1
2,211,6,5,9,8,2,0.966346,1
2,211,6,5,9,9,1,0.915571,1
2,211,6,6,11,1,0,1.47134,0
2,211,6,6,11,2,2,1.20857,0
2,211,6,6,11,3,1,0.828337,0
2,211,6,6,11,4,2,0.830316,0
2,211,6,6,11,5,1,0.688742,0
2,211,6,6,11,6,2,1.2405,0
2,211,6,6,11,7,2,1.05546,0
2,211,6,6,11,8,1,0.986548,0
2,211,6,6,11,9,1,0.856001,0
2,211,6,6,11,10,1,1.40129,0
2,211,6,6,11,11,2,1.36543,0
2,211,6,7,11,1,0,1.13655,1
2,211,6,7,11,2,1,0.838722,1
2,211,6,7,11,3,2,1.27214,1
2,211,6,7,11,4,2,1.01803,1
2,211,6,7,11,5,2,1.30405,1
2,211,6,7,11,6,2,1.01524,1
2,211,6,7,11,7,2,1.20239,1
2,211,6,7,11,8,1,1.12622,1
2,211,6,7,11,9,1,0.830256,1
2,211,6,7,11,10,1,0.929256,1
2,211,6,7,11,11,1,0.944458,1
2,211,6,8,9,1,0,0.91424,1
2,211,6,8,9,2,1,0.94484,1
2,211,6,8,9,3,1,0.910446,1
2,211,6,8,9,4,2,1.78875,1
2,211,6,8,9,5,2,1.24214,1
2,211,6,8,9,6,2,1.14722,1
2,211,6,8,9,7,1,1.88822,1
2,211,6,8,9,8,1,0.951929,1
2,211,6,8,9,9,2,1.06248,1
2,211,6,9,13,1,0,0.915093,0
2,211,6,9,13,2,2,1.10492,0
2,211,6,9,13,3,1,0.792763,0
2,211,6,9,13,4,2,1.00577,0
2,211,6,9,13,5,1,0.856425,0
2,211,6,9,13,6,1,1.03494,0
2,211,6,9,13,7,1,0.922737,0
2,211,6,9,13,8,2,1.14537,0
2,211,6,9,13,9,2,1.50327,0
2,211,6,9,13,10,2,1.17602,0
2,211,6,9,13,11,2,0.9412,0
2,211,6,9,13,12,1,1.58721,0
2,211,6,9,13,13,1,0.744802,0
2,211,7,1,11,1,0,1.04336,1
2,211,7,1,11,2,1,0.798461,1
2,211,7,1,11,3,1,0.710597,1
2,211,7,1,11,4,2,1.08775,1
2,211,7,1,11,5,1,0.683546,1
2,211,7,1,11,6,2,1.02842,1
2,211,7,1,11,7,2,1.19883,1
2,211,7,1,11,8,2,0.99569,1
2,211,7,1,11,9,2,1.01052,1
2,211,7,1,11,10,1,1.40136,1
2,211,7,1,11,11,1,1.26242,1
2,211,7,2,11,1,0,1.12773,1
2,211,7,2,11,2,2,1.086,1
2,211,7,2,11,3,1,0.886815,1
2,211,7,2,11,4,2,0.852405,1
2,211,7,2,11,5,1,0.981993,1
2,211,7,2,11,6,2,0.992486,1
2,211,7,2,11,7,2,0.892877,1
2,211,7,2,11,8,2,2.09357,1
2,211,7,2,11,9,1,1.11828,1
2,211,7,2,11,10,1,0.749728,1
2,211,7,2,11,11,1,0.739584,1
2,211,7,3,9,1,0,0.789514,0
2,211,7,3,9,2,2,2.23413,0
2,211,7,3,9,3,1,0.916345,0
2,211,7,3,9,4,2,2.01892,0
2,211,7,3,9,5,2,1.95918,0
2,211,7,3,9,6,1,0.955269,0
2,211,7,3,9,7,1,0.776266,0
2,211,7,3,9,8,1,0.986114,0
2,211,7,3,9,9,2,1.81554,0
2,211,7,4,13,1,0,0.725547,0
2,211,7,4,13,2,2,1.04735,0
2,211,7,4,13,3,2,1.13794,0
2,211,7,4,13,4,1,0.775933,0
2,211,7,4,13,5,1,0.764646,0
2,211,7,4,13,6,1,0.670687,0
2,211,7,4,13,7,2,1.55905,0
2,211,7,4,13,8,1,0.681549,0
2,211,7,4,13,9,1,0.993833,0
2,211,7,4,13,10,2,1.49331,0
2,211,7,4,13,11,2,1.47536,0
2,211,7,4,13,12,1,1.19867,0
2,211,7,4,13,13,2,0.930816,0
2,211,7,5,13,1,0,1.14501,0
2,211,7,5,13,2,2,0.993904,0
2,211,7,5,13,3,1,0.942304,0
2,211,7,5,13,4,2,0.992405,0
2,211,7,5,13,5,1,0.909934,0
2,211,7,5,13,6,1,0.893479,0
2,211,7,5,13,7,1,1.48547,0
2,211,7,5,13,8,2,1.17222,0
2,211,7,5,13,9,1,0.634381,0
2,211,7,5,13,10,2,0.995848,0
2,211,7,5,13,11,2,1.00865,0
2,211,7,5,13,12,1,1.51603,0
2,211,7,5,13,13,2,1.0441,0
2,211,7,6,9,1,0,1.2463,0
2,211,7,6,9,2,1,1.10392,0
2,211,7,6,9,3,2,1.01667,0
2,211,7,6,9,4,1,0.707081,0
2,211,7,6,9,5,1,0.762731,0
2,211,7,6,9,6,2,1.00789,0
2,211,7,6,9,7,1,0.746568,0
2,211,7,6,9,8,2,0.897207,0
2,211,7,6,9,9,2,1.42551,0
2,211,7,7,11,1,0,0.908805,0
2,211,7,7,11,2,2,1.28773,0
2,211,7,7,11,3,2,1.6069,0
2,211,7,7,11,4,1,0.921313,0
2,211,7,7,11,5,1,0.856548,0
2,211,7,7,11,6,2,0.954063,0
2,211,7,7,11,7,1,0.774993,0
2,211,7,7,11,8,2,0.748151,0
2,211,7,7,11,9,2,1.03368,0
2,211,7,7,11,10,1,0.846321,0
2,211,7,7,11,11,1,0.784438,0
2,211,7,8,13,1,0,1.29666,1
2,211,7,8,13,2,1,1.00789,1
2,211,7,8,13,3,2,1.14697,1
2,211,7,8,13,4,1,0.816441,1
2,211,7,8,13,5,1,0.819975,1
2,211,7,8,13,6,2,1.41579,1
2,211,7,8,13,7,1,1.18831,1
2,211,7,8,13,8,2,1.06432,1
2,211,7,8,13,9,1,1.52205,1
2,211,7,8,13,10,2,1.12878,1
2,211,7,8,13,11,1,0.88711,1
2,211,7,8,13,12,2,1.07959,1
2,211,7,8,13,13,2,1.53703,1
2,211,7,9,9,1,0,1.08949,1
2,211,7,9,9,2,2,1.03423,1
2,211,7,9,9,3,1,1.07727,1
2,211,7,9,9,4,1,1.34283,1
2,211,7,9,9,5,2,0.940424,1
2,211,7,9,9,6,1,0.85949,1
2,211,7,9,9,7,2,0.988895,1
2,211,7,9,9,8,2,1.14442,1
2,211,7,9,9,9,1,0.927794,1
2,211,8,1,9,1,0,0.726733,0
2,211,8,1,9,2,1,0.773468,0
2,211,8,1,9,3,1,0.808361,0
2,211,8,1,9,4,1,0.676854,0
2,211,8,1,9,5,1,0.701835,0
2,211,8,1,9,6,2,1.48456,0
2,211,8,1,9,7,2,1.76172,0
2,211,8,1,9,8,2,1.40768,0
2,211,8,1,9,9,2,0.983893,0
2,211,8,2,13,1,0,1.12163,1
2,211,8,2,13,2,2,1.19968,1
2,211,8,2,13,3,1,0.73085,1
2,211,8,2,13,4,2,0.847899,1
2,211,8,2,13,5,2,0.785753,1
2,211,8,2,13,6,1,0.814605,1
2,211,8,2,13,7,1,0.77143,1
2,211,8,2,13,8,2,1.17525,1
2,211,8,2,13,9,2,0.988498,1
2,211,8,2,13,10,1,0.775209,1
2,211,8,2,13,11,1,0.749092,1
2,211,8,2,13,12,2,1.3632,1
2,211,8,2,13,13,1,0.690134,1
2,211,8,3,11,1,0,2.07514,1
2,211,8,3,11,2,2,0.939846,1
2,211,8,3,11,3,2,0.970323,1
2,211,8,3,11,4,1,0.902848,1
2,211,8,3,11,5,1,0.662766,1
2,211,8,3,11,6,2,0.895217,1
2,211,8,3,11,7,1,0.605531,1
2,211,8,3,11,8,1,1.12026,1
2,211,8,3,11,9,1,0.759042,1
2,211,8,3,11,10,2,0.980463,1
2,211,8,3,11,11,2,0.817215,1
2,211,8,4,13,1,0,1.55455,0
2,211,8,4,13,2,1,0.712088,0
2,211,8,4,13,3,1,1.10196,0
2,211,8,4,13,4,2,0.965122,0
2,211,8,4,13,5,1,0.659004,0
2,211,8,4,13,6,2,0.843917,0
2,211,8,4,13,7,1,0.718452,0
2,211,8,4,13,8,1,2.26146,0
2,211,8,4,13,9,2,0.94272,0
2,211,8,4,13,10,2,2.76573,0
2,211,8,4,13,11,2,1.62691,0
2,211,8,4,13,12,1,0.622599,0
2,211,8,4,13,13,2,0.729967,0
2,211,8,5,11,1,0,1.02354,1
