    1      1    109      1      0      2      2      2      1      1      1    999    999     1.934     0.974  -999.000  -999.000      1      1    999    999  
    1      1    110      1      1      2      4      1      1      1      1    999    999     2.135     1.096  -999.000  -999.000      1      1    999    999  
    1      1    110      1      1      4      2      2      2      1      1      1      1     1.401     1.050     1.141     1.176      1      1      1      1  
    1      1    111      1      0      4      2      2      1      1      1      1      1     1.054     2.019     1.111     0.911      1      1      1      1  
    1      1    111      0      1      2      4      1      2      1      1    999    999     1.602     0.931  -999.000  -999.000      1      1    999    999  
    1      1    112      0      0      4      2      2      2      1      1      1      1     2.188     2.337     3.297     3.415      1      1      1      1  
    1      1    112      0      0      2      4      1      1      1      1    999    999     1.112     0.840  -999.000  -999.000      1      1    999    999  
    1      2    113      0      1      4      2      2      1      1      1      1      1     1.554     1.486     1.488     2.448      1      1      1      1  
    1      2    113      1      0      2      4      1      2      1      1    999    999     3.299     3.286  -999.000  -999.000      1      1    999    999  
    1      2    114      0      0      2      4      1      1      1      1    999    999     4.844     2.240  -999.000  -999.000      1      1    999    999  
    1      2    114      0      0      4      2      2      2      1      1      1      1     1.360     0.991     1.001     1.081      1      1      1      1  
    1      2    115      0      0      2      2      2      2      1      1    999    999     3.224     1.136  -999.000  -999.000      1      1    999    999  
    1      2    115      0      0      2      2      1      1      1      1    999    999     1.526     2.631  -999.000  -999.000      1      1    999    999  
    1      2    116      1      0      4      2      2      2      1      1      1      1     2.547     1.493     1.553     2.327      1      1      1      1  
    1      2    116      0      1      2      4      1      1      1      1    999    999     1.777     1.826  -999.000  -999.000      1      1    999    999  
    1      2    117      1      0      2      2      2      1      1      1    999    999     1.400     1.509  -999.000  -999.000      1      1    999    999  
    1      2    117      0      1      2      2      1      2      1      1    999    999     2.219     1.642  -999.000  -999.000      1      1    999    999  
    1      2    118      1      1      2      2      1      2      1      1    999    999     1.730     1.479  -999.000  -999.000      1      1    999    999  
    1      2    118      1      1      2      2      2      1      1      1    999    999     1.976     1.558  -999.000  -999.000      1      1    999    999  
    1      2    119      1      1      2      2      1      1      1      1    999    999     2.133     1.150  -999.000  -999.000      1      1    999    999  
    1      2    119      1      1      2      2      2      2      1      1    999    999     1.384     1.667  -999.000  -999.000      1      1    999    999  
    1      2    120      1      0      4      2      2      2      1      1      1      1     3.341     0.994     1.166     2.039      1      1      1      1  
    1      2    120      0      1      2      4      1      1      1      1    999    999     1.650     2.271  -999.000  -999.000      1      1    999    999  
    1      2    121      0      1      2      4      1      1      1      1    999    999     1.797     1.566  -999.000  -999.000      1      1    999    999  
    1      2    121      1      0      4      2      2      2      1      1      1      1     1.410     1.431     0.888     1.367      1      1      1      1  
    1      2    122      0      0      2      4      2      1      1      1    999    999     1.545     1.128  -999.000  -999.000      1      1    999    999  
    1      2    122      0      0      4      2      1      2      1      1      1      1     4.140     0.971     1.079     2.152      1      1      1      1  
    1      2    123      1      0      2      2      1      1      1      1    999    999     2.232     1.345  -999.000  -999.000      1      1    999    999  
    1      2    123      0      1      2      2      2      2      1      1    999    999     1.278     1.051  -999.000  -999.000      1      1    999    999  
    1      2    124      0      1      2      4      1      1      1      1    999    999     2.310     1.127  -999.000  -999.000      1      1    999    999  
    1      2    124      1      0      4      2      2      2      1      1      1      1     1.067     0.949     1.063     1.121      1      1      1      1  
    1      2    125      0      1      2      4      1      2      1      1    999    999     2.120     1.198  -999.000  -999.000      1      1    999    999  
    1      2    125      1      0      4      2      2      1      1      1      1      1     3.686     1.528     1.026     1.031      1      1      1      1  
    1      2    126      0      0      4      2      1      2      1      1      1      1     1.040     1.329     0.911     0.917      1      1      1      1  
    1      2    126      0      0      2      4      2      1      1      1    999    999     3.491     3.928  -999.000  -999.000      1      1    999    999  
    1      2    127      0      0      2      2      2      1      1      1    999    999     1.354     0.968  -999.000  -999.000      1      1    999    999  
