"TaskType" "subj" "block" "list" "trialnumber" "length" "serpos" "word" "writtenSP" "outputorder" "TaskTypeKnow"
"Known" 1 4 4 76 15 13 "accord" -1 -1 1
"Known" 1 4 4 76 15 14 "upper" 14 2 1
"Known" 1 4 4 76 15 15 "above" 15 3 1
"Known" 1 4 5 77 15 1 "aboard" -1 -1 1
"Known" 1 4 5 77 15 2 "senate" -1 -1 1
"Known" 1 4 5 77 15 3 "color" 5 1 1
"Known" 1 4 5 77 15 4 "standard" -1 -1 1
"Known" 1 4 5 77 15 5 "enforce" -1 -1 1
"Known" 1 4 5 77 15 6 "really" -1 -1 1
"Known" 1 4 5 77 15 7 "anchor" -1 -1 1
"Known" 1 4 5 77 15 8 "traffic" -1 -1 1
"Known" 1 4 5 77 15 9 "boundary" -1 -1 1
"Known" 1 4 5 77 15 10 "thunder" -1 -1 1
"Known" 1 4 5 77 15 11 "hardly" -1 -1 1
"Known" 1 4 5 77 15 12 "culture" -1 -1 1
"Known" 1 4 5 77 15 13 "ashore" 9 2 1
"Known" 1 4 5 77 15 14 "likely" -1 -1 1
"Known" 1 4 5 77 15 15 "castle" -1 -1 1
"Known" 1 4 6 78 15 1 "divine" -1 -1 1
"Known" 1 4 6 78 15 2 "penny" 2 1 1
"Known" 1 4 6 78 15 3 "husband" 3 2 1
"Known" 1 4 6 78 15 4 "ascend" -1 -1 1
"Known" 1 4 6 78 15 5 "hither" -1 -1 1
"Known" 1 4 6 78 15 6 "butcher" -1 -1 1
"Known" 1 4 6 78 15 7 "couple" 7 3 1
"Known" 1 4 6 78 15 8 "before" -1 -1 1
"Known" 1 4 6 78 15 9 "sudden" -1 -1 1
"Known" 1 4 6 78 15 10 "navy" -1 -1 1
"Known" 1 4 6 78 15 11 "dragon" -1 -1 1
"Known" 1 4 6 78 15 12 "medal" -1 -1 1
"Known" 1 4 6 78 15 13 "cradle" 12 4 1
"Known" 1 4 6 78 15 14 "fabric" -1 -1 1
"Known" 1 4 6 78 15 15 "sunset" 15 5 1
"Known" 1 4 7 79 15 1 "instead" -1 -1 1
"Known" 1 4 7 79 15 2 "appear" -1 -1 1
"Known" 1 4 7 79 15 3 "calmly" -1 -1 1
"Known" 1 4 7 79 15 4 "distance" -1 -1 1
"Known" 1 4 7 79 15 5 "taken" -1 -1 1
"Known" 1 4 7 79 15 6 "captain" -1 -1 1
"Known" 1 4 7 79 15 7 "golden" -1 -1 1
"Known" 1 4 7 79 15 8 "enjoy" -1 -1 1
"Known" 1 4 7 79 15 9 "costume" -1 -1 1
"Known" 1 4 7 79 15 10 "nervous" -1 -1 1
"Known" 1 4 7 79 15 11 "butter" -1 -1 1
"Known" 1 4 7 79 15 12 "offence" -1 -1 1
"Known" 1 4 7 79 15 13 "circle" 10 1 1
"Known" 1 4 7 79 15 14 "traitor" 14 2 1
"Known" 1 4 7 79 15 15 "worry" 15 3 1
"Known" 1 4 8 80 15 1 "inform" 1 1 1
"Known" 1 4 8 80 15 2 "account" -1 -1 1
"Known" 1 4 8 80 15 3 "chiefly" -1 -1 1
"Known" 1 4 8 80 15 4 "suffer" -1 -1 1
"Known" 1 4 8 80 15 5 "baby" -1 -1 1
"Known" 1 4 8 80 15 6 "better" -1 -1 1
"Known" 1 4 8 80 15 7 "mischief" -1 -1 1
"Known" 1 4 8 80 15 8 "oblige" -1 -1 1
"Known" 1 4 8 80 15 9 "able" -1 -1 1
"Known" 1 4 8 80 15 10 "reckless" -1 -1 1
"Known" 1 4 8 80 15 11 "basis" -1 -1 1
"Known" 1 4 8 80 15 12 "chosen" -1 -1 1
"Known" 1 4 8 80 15 13 "signal" -1 -1 1
"Known" 1 4 8 80 15 14 "among" 14 2 1
"Known" 1 4 8 80 15 15 "mayor" 15 3 1
"Known" 1 4 9 81 6 1 "dismay" -1 -1 1
"Known" 1 4 9 81 6 2 "admit" -1 -1 1
"Known" 1 4 9 81 6 3 "became" -1 -1 1
"Known" 1 4 9 81 6 4 "exhaust" -1 -1 1
"Known" 1 4 9 81 6 5 "scatter" -1 -1 1
"Known" 1 4 9 81 6 6 "former" 6 1 1
"Known" 1 4 10 82 6 1 "gesture" 1 1 1
"Known" 1 4 10 82 6 2 "stormy" 2 2 1
"Known" 1 4 10 82 6 3 "support" -1 -1 1
"Known" 1 4 10 82 6 4 "oppose" -1 -1 1
"Known" 1 4 10 82 6 5 "attain" -1 -1 1
"Known" 1 4 10 82 6 6 "humble" -1 -1 1
"Known" 1 4 11 83 6 1 "sugar" 1 1 1
"Known" 1 4 11 83 6 2 "famous" 2 2 1
"Known" 1 4 11 83 6 3 "chimney" -1 -1 1
"Known" 1 4 11 83 6 4 "dreadful" -1 -1 1
"Known" 1 4 11 83 6 5 "luncheon" -1 -1 1
"Known" 1 4 11 83 6 6 "subject" 6 3 1
"Known" 1 4 12 84 6 1 "conquest" -1 -1 1
"Known" 1 4 12 84 6 2 "center" -1 -1 1
"Known" 1 4 12 84 6 3 "arouse" -1 -1 1
"Known" 1 4 12 84 6 4 "listen" -1 -1 1
"Known" 1 4 12 84 6 5 "worthy" 5 1 1
"Known" 1 4 12 84 6 6 "angry" 6 2 1
"Known" 1 4 13 85 6 1 "cruel" 1 1 1
"Known" 1 4 13 85 6 2 "devil" 2 2 1
"Known" 1 4 13 85 6 3 "timber" 3 3 1
"Known" 1 4 13 85 6 4 "publish" -1 -1 1
"Known" 1 4 13 85 6 5 "elder" -1 -1 1
"Known" 1 4 13 85 6 6 "hero" -1 -1 1
"Known" 1 4 14 86 6 1 "jacket" 1 1 1
"Known" 1 4 14 86 6 2 "peaceful" -1 -1 1
"Known" 1 4 14 86 6 3 "despise" -1 -1 1
"Known" 1 4 14 86 6 4 "meaning" -1 -1 1
"Known" 1 4 14 86 6 5 "excite" -1 -1 1
"Known" 1 4 14 86 6 6 "severe" 6 2 1
"Known" 1 4 15 87 6 1 "youthful" -1 -1 1
"Known" 1 4 15 87 6 2 "carpet" -1 -1 1
"Known" 1 4 15 87 6 3 "credit" -1 -1 1
"Known" 1 4 15 87 6 4 "closely" -1 -1 1
"Known" 1 4 15 87 6 5 "sentence" 5 1 1
"Known" 1 4 15 87 6 6 "letter" 6 2 1
"Known" 1 4 16 88 6 1 "country" -1 -1 1
"Known" 1 4 16 88 6 2 "funeral" -1 -1 1
"Known" 1 4 16 88 6 3 "command" -1 -1 1
"Known" 1 4 16 88 6 4 "odor" 4 1 1
"Known" 1 4 16 88 6 5 "liquor" 5 2 1
"Known" 1 4 16 88 6 6 "incline" -1 -1 1
"Known" 2 1 1 1 6 1 "many" -1 -1 1
"Known" 2 1 1 1 6 2 "weary" -1 -1 1
"Known" 2 1 1 1 6 3 "further" -1 -1 1
"Known" 2 1 1 1 6 4 "wretched" 3 1 1
"Known" 2 1 1 1 6 5 "bitter" 5 2 1
"Known" 2 1 1 1 6 6 "assume" 6 3 1
"Known" 2 1 2 2 6 1 "embrace" -1 -1 1
"Known" 2 1 2 2 6 2 "funeral" -1 -1 1
"Known" 2 1 2 2 6 3 "shiver" 3 1 1
"Known" 2 1 2 2 6 4 "husband" -1 -1 1
"Known" 2 1 2 2 6 5 "monkey" 5 2 1
"Known" 2 1 2 2 6 6 "incline" 6 3 1
"Known" 2 1 3 3 6 1 "consume" 1 1 1
"Known" 2 1 3 3 6 2 "enough" -1 -1 1
"Known" 2 1 3 3 6 3 "amaze" -1 -1 1
"Known" 2 1 3 3 6 4 "contrast" 5 3 1
"Known" 2 1 3 3 6 5 "shallow" -1 -1 1
"Known" 2 1 3 3 6 6 "survey" 6 4 1
"Known" 2 1 4 4 6 1 "painting" -1 -1 1
"Known" 2 1 4 4 6 2 "confine" -1 -1 1
"Known" 2 1 4 4 6 3 "mention" -1 -1 1
"Known" 2 1 4 4 6 4 "perhaps" -1 -1 1
"Known" 2 1 4 4 6 5 "mirror" 5 2 1
"Known" 2 1 4 4 6 6 "northern" -1 -1 1
"Known" 2 1 5 5 6 1 "enjoy" -1 -1 1
"Known" 2 1 5 5 6 2 "maker" -1 -1 1
"Known" 2 1 5 5 6 3 "frighten" -1 -1 1
"Known" 2 1 5 5 6 4 "island" 4 1 1
"Known" 2 1 5 5 6 5 "even" 5 2 1
"Known" 2 1 5 5 6 6 "wonder" 6 3 1
"Known" 2 1 6 6 6 1 "section" -1 -1 1
"Known" 2 1 6 6 6 2 "pretty" -1 -1 1
"Known" 2 1 6 6 6 3 "helmet" -1 -1 1
"Known" 2 1 6 6 6 4 "canal" 4 1 1
"Known" 2 1 6 6 6 5 "grateful" 5 2 1
"Known" 2 1 6 6 6 6 "busy" 6 3 1
"Known" 2 1 7 7 6 1 "fiercely" 3 1 1
"Known" 2 1 7 7 6 2 "lazy" -1 -1 1
"Known" 2 1 7 7 6 3 "purely" -1 -1 1
"Known" 2 1 7 7 6 4 "combine" 4 2 1
"Known" 2 1 7 7 6 5 "timber" 5 3 1
"Known" 2 1 7 7 6 6 "decay" 6 4 1
"Known" 2 1 8 8 6 1 "carpet" 1 1 1
"Known" 2 1 8 8 6 2 "item" -1 -1 1
"Known" 2 1 8 8 6 3 "before" -1 -1 1
"Known" 2 1 8 8 6 4 "highly" -1 -1 1
"Known" 2 1 8 8 6 5 "angel" 5 2 1
"Known" 2 1 8 8 6 6 "mighty" 6 3 1
"Known" 2 1 9 9 8 1 "impose" -1 -1 1
"Known" 2 1 9 9 8 2 "squirrel" -1 -1 1
"Known" 2 1 9 9 8 3 "early" -1 -1 1
"Known" 2 1 9 9 8 4 "belief" -1 -1 1
"Known" 2 1 9 9 8 5 "future" -1 -1 1
"Known" 2 1 9 9 8 6 "junior" 6 1 1
"Known" 2 1 9 9 8 7 "handsome" 7 2 1
"Known" 2 1 9 9 8 8 "resign" 8 3 1
"Known" 2 1 10 10 8 1 "quickly" 1 1 1
"Known" 2 1 10 10 8 2 "habit" -1 -1 1
"Known" 2 1 10 10 8 3 "borrow" -1 -1 1
"Known" 2 1 10 10 8 4 "lightly" -1 -1 1
"Known" 2 1 10 10 8 5 "idle" 4 2 1
"Known" 2 1 10 10 8 6 "bother" 6 3 1
"Known" 2 1 10 10 8 7 "factor" 7 4 1
"Known" 2 1 10 10 8 8 "teacher" 8 5 1
"Known" 2 1 11 11 8 1 "ascend" -1 -1 1
"Known" 2 1 11 11 8 2 "inquire" -1 -1 1
"Known" 2 1 11 11 8 3 "folly" -1 -1 1
"Known" 2 1 11 11 8 4 "lively" -1 -1 1
"Known" 2 1 11 11 8 5 "theory" -1 -1 1
"Known" 2 1 11 11 8 6 "disgrace" -1 -1 1
"Known" 2 1 11 11 8 7 "conclude" 7 1 1
"Known" 2 1 11 11 8 8 "spirit" -1 -1 1
"Known" 2 1 12 12 8 1 "loyal" -1 -1 1
"Known" 2 1 12 12 8 2 "payment" -1 -1 1
"Known" 2 1 12 12 8 3 "import" -1 -1 1
"Known" 2 1 12 12 8 4 "connect" -1 -1 1
"Known" 2 1 12 12 8 5 "contract" 5 1 1
"Known" 2 1 12 12 8 6 "happy" 6 2 1
"Known" 2 1 12 12 8 7 "again" 7 3 1
"Known" 2 1 12 12 8 8 "above" 8 4 1
"Known" 2 1 13 13 8 1 "mistake" -1 -1 1
"Known" 2 1 13 13 8 2 "tennis" -1 -1 1
"Known" 2 1 13 13 8 3 "legal" -1 -1 1
"Known" 2 1 13 13 8 4 "diet" -1 -1 1
"Known" 2 1 13 13 8 5 "pardon" 5 1 1
"Known" 2 1 13 13 8 6 "merchant" 6 2 1
"Known" 2 1 13 13 8 7 "sailor" -1 -1 1
"Known" 2 1 13 13 8 8 "luster" 8 3 1
"Known" 2 1 14 14 8 1 "arrest" -1 -1 1
"Known" 2 1 14 14 8 2 "empty" -1 -1 1
"Known" 2 1 14 14 8 3 "diamond" -1 -1 1
"Known" 2 1 14 14 8 4 "condense" 4 1 1
"Known" 2 1 14 14 8 5 "digest" 5 2 1
"Known" 2 1 14 14 8 6 "punish" -1 -1 1
"Known" 2 1 14 14 8 7 "total" 6 3 1
"Known" 2 1 14 14 8 8 "beneath" 8 4 1
"Known" 2 1 15 15 8 1 "captain" -1 -1 1
"Known" 2 1 15 15 8 2 "sincere" -1 -1 1
"Known" 2 1 15 15 8 3 "alone" -1 -1 1
"Known" 2 1 15 15 8 4 "dislike" -1 -1 1
"Known" 2 1 15 15 8 5 "sudden" -1 -1 1
"Known" 2 1 15 15 8 6 "persuade" 6 1 1
"Known" 2 1 15 15 8 7 "slipper" 7 2 1
"Known" 2 1 15 15 8 8 "farmer" 8 3 1
"Known" 2 1 16 16 8 1 "whistle" -1 -1 1
"Known" 2 1 16 16 8 2 "request" -1 -1 1
"Known" 2 1 16 16 8 3 "assure" -1 -1 1
"Known" 2 1 16 16 8 4 "powder" -1 -1 1
"Known" 2 1 16 16 8 5 "feather" -1 -1 1
"Known" 2 1 16 16 8 6 "until" 7 1 1
"Known" 2 1 16 16 8 7 "figure" -1 -1 1
"Known" 2 1 16 16 8 8 "patent" 8 2 1
"Known" 2 1 17 17 3 1 "correct" 1 1 1
"Known" 2 1 17 17 3 2 "sandwich" 2 2 1
"Known" 2 1 17 17 3 3 "approve" 3 3 1
"Known" 2 1 18 18 3 1 "fury" 1 1 1
"Known" 2 1 18 18 3 2 "command" 2 2 1
"Known" 2 1 18 18 3 3 "palace" 3 3 1
"Known" 2 1 19 19 3 1 "empire" 1 1 1
"Known" 2 1 19 19 3 2 "consent" 2 2 1
"Known" 2 1 19 19 3 3 "procure" 3 3 1
"Known" 2 1 20 20 3 1 "friendly" 1 1 1
"Known" 2 1 20 20 3 2 "daylight" 2 2 1
"Known" 2 1 20 20 3 3 "permit" 3 3 1
"Known" 2 1 21 21 3 1 "acid" 1 1 1
"Known" 2 1 21 21 3 2 "fountain" 2 2 1
"Known" 2 1 21 21 3 3 "wicked" 3 3 1
"Known" 2 1 22 22 3 1 "boundary" 1 1 1
"Known" 2 1 22 22 3 2 "social" 2 2 1
"Known" 2 1 22 22 3 3 "separate" 3 3 1
"Known" 2 1 23 23 3 1 "temper" 1 1 1
"Known" 2 1 23 23 3 2 "handle" 2 2 1
"Known" 2 1 23 23 3 3 "ashamed" 3 3 1
"Known" 2 1 24 24 3 1 "errand" 1 1 1
"Known" 2 1 24 24 3 2 "destroy" 2 2 1
"Known" 2 1 24 24 3 3 "disguise" 3 3 1
"Known" 2 2 1 25 15 1 "odor" 1 1 1
"Known" 2 2 1 25 15 2 "singer" -1 -1 1
"Known" 2 2 1 25 15 3 "mother" -1 -1 1
"Known" 2 2 1 25 15 4 "instruct" -1 -1 1
"Known" 2 2 1 25 15 5 "deserve" -1 -1 1
"Known" 2 2 1 25 15 6 "series" -1 -1 1
"Known" 2 2 1 25 15 7 "largely" -1 -1 1
"Known" 2 2 1 25 15 8 "laughter" -1 -1 1
"Known" 2 2 1 25 15 9 "deny" -1 -1 1
"Known" 2 2 1 25 15 10 "mayor" -1 -1 1
"Known" 2 2 1 25 15 11 "restless" -1 -1 1
"Known" 2 2 1 25 15 12 "insect" 12 2 1
"Known" 2 2 1 25 15 13 "exist" -1 -1 1
"Known" 2 2 1 25 15 14 "publish" 14 3 1
"Known" 2 2 1 25 15 15 "basis" 15 4 1
"Known" 2 2 2 26 15 1 "olive" 1 1 1
"Known" 2 2 2 26 15 2 "backward" -1 -1 1
"Known" 2 2 2 26 15 3 "eagle" -1 -1 1
"Known" 2 2 2 26 15 4 "closely" -1 -1 1
"Known" 2 2 2 26 15 5 "monarch" -1 -1 1
"Known" 2 2 2 26 15 6 "frontier" -1 -1 1
"Known" 2 2 2 26 15 7 "reason" -1 -1 1
"Known" 2 2 2 26 15 8 "sunset" -1 -1 1
"Known" 2 2 2 26 15 9 "record" -1 -1 1
"Known" 2 2 2 26 15 10 "advance" -1 -1 1
"Known" 2 2 2 26 15 11 "anchor" -1 -1 1
"Known" 2 2 2 26 15 12 "vital" -1 -1 1
"Known" 2 2 2 26 15 13 "moment" 13 2 1
"Known" 2 2 2 26 15 14 "inspire" 14 3 1
"Known" 2 2 2 26 15 15 "desire" 15 4 1
"Known" 2 2 3 27 15 1 "supper" -1 -1 1
"Known" 2 2 3 27 15 2 "admit" -1 -1 1
"Known" 2 2 3 27 15 3 "package" -1 -1 1
"Known" 2 2 3 27 15 4 "neither" -1 -1 1
"Known" 2 2 3 27 15 5 "thereby" -1 -1 1
"Known" 2 2 3 27 15 6 "culture" -1 -1 1
"Known" 2 2 3 27 15 7 "sometime" -1 -1 1
"Known" 2 2 3 27 15 8 "pasture" -1 -1 1
"Known" 2 2 3 27 15 9 "parent" -1 -1 1
"Known" 2 2 3 27 15 10 "await" -1 -1 1
"Known" 2 2 3 27 15 11 "faithful" -1 -1 1
"Known" 2 2 3 27 15 12 "dismiss" -1 -1 1
"Known" 2 2 3 27 15 13 "ribbon" -1 -1 1
"Known" 2 2 3 27 15 14 "unto" 14 1 1
"Known" 2 2 3 27 15 15 "arouse" 15 2 1
"Known" 2 2 4 28 15 1 "slumber" -1 -1 1
"Known" 2 2 4 28 15 2 "closet" -1 -1 1
"Known" 2 2 4 28 15 3 "attain" -1 -1 1
"Known" 2 2 4 28 15 4 "frequent" -1 -1 1
"Known" 2 2 4 28 15 5 "dissolve" -1 -1 1
"Known" 2 2 4 28 15 6 "describe" -1 -1 1
"Known" 2 2 4 28 15 7 "stumble" -1 -1 1
"Known" 2 2 4 28 15 8 "hero" -1 -1 1
"Known" 2 2 4 28 15 9 "jolly" -1 -1 1
"Known" 2 2 4 28 15 10 "event" -1 -1 1
"Known" 2 2 4 28 15 11 "player" -1 -1 1
"Known" 2 2 4 28 15 12 "briefly" -1 -1 1
"Known" 2 2 4 28 15 13 "regard" 13 1 1
"Known" 2 2 4 28 15 14 "parlor" 14 2 1
"Known" 2 2 4 28 15 15 "remote" 15 3 1
"Known" 2 2 5 29 15 1 "leader" -1 -1 1
"Known" 2 2 5 29 15 2 "column" -1 -1 1
"Known" 2 2 5 29 15 3 "cannon" -1 -1 1
"Known" 2 2 5 29 15 4 "healthy" -1 -1 1
"Known" 2 2 5 29 15 5 "chosen" -1 -1 1
"Known" 2 2 5 29 15 6 "devil" -1 -1 1
"Known" 2 2 5 29 15 7 "cheerful" -1 -1 1
"Known" 2 2 5 29 15 8 "former" -1 -1 1
"Known" 2 2 5 29 15 9 "proceed" -1 -1 1
"Known" 2 2 5 29 15 10 "oppose" -1 -1 1
"Known" 2 2 5 29 15 11 "upward" -1 -1 1
"Known" 2 2 5 29 15 12 "worry" -1 -1 1
"Known" 2 2 5 29 15 13 "wrinkle" 13 1 1
"Known" 2 2 5 29 15 14 "greatly" 14 2 1
"Known" 2 2 5 29 15 15 "awful" 15 3 1
"Known" 2 2 6 30 15 1 "novel" 1 1 1
"Known" 2 2 6 30 15 2 "emerge" -1 -1 1
"Known" 2 2 6 30 15 3 "valley" -1 -1 1
"Known" 2 2 6 30 15 4 "refuse" -1 -1 1
"Known" 2 2 6 30 15 5 "mixture" -1 -1 1
"Known" 2 2 6 30 15 6 "orange" -1 -1 1
"Known" 2 2 6 30 15 7 "aside" -1 -1 1
"Known" 2 2 6 30 15 8 "worthy" -1 -1 1
"Known" 2 2 6 30 15 9 "awake" -1 -1 1
"Known" 2 2 6 30 15 10 "simple" -1 -1 1
"Known" 2 2 6 30 15 11 "accuse" -1 -1 1
"Known" 2 2 6 30 15 12 "contest" -1 -1 1
"Known" 2 2 6 30 15 13 "prefer" -1 -1 1
"Known" 2 2 6 30 15 14 "resource" 14 2 1
"Known" 2 2 6 30 15 15 "farewell" 15 3 1
"Known" 2 2 7 31 15 1 "lily" 1 1 1
"Known" 2 2 7 31 15 2 "image" -1 -1 1
"Known" 2 2 7 31 15 3 "gallant" -1 -1 1
"Known" 2 2 7 31 15 4 "explain" -1 -1 1
"Known" 2 2 7 31 15 5 "career" -1 -1 1
"Known" 2 2 7 31 15 6 "sulphur" -1 -1 1
"Known" 2 2 7 31 15 7 "circuit" -1 -1 1
"Known" 2 2 7 31 15 8 "matter" -1 -1 1
"Known" 2 2 7 31 15 9 "absent" -1 -1 1
"Known" 2 2 7 31 15 10 "partly" -1 -1 1
"Known" 2 2 7 31 15 11 "advise" -1 -1 1
"Known" 2 2 7 31 15 12 "purple" -1 -1 1
"Known" 2 2 7 31 15 13 "effort" -1 -1 1
"Known" 2 2 7 31 15 14 "station" 14 2 1
"Known" 2 2 7 31 15 15 "argue" 15 3 1
"Known" 2 2 8 32 15 1 "little" -1 -1 1
"Known" 2 2 8 32 15 2 "whisper" -1 -1 1
"Known" 2 2 8 32 15 3 "wagon" -1 -1 1
"Known" 2 2 8 32 15 4 "castle" -1 -1 1
"Known" 2 2 8 32 15 5 "stupid" -1 -1 1
"Known" 2 2 8 32 15 6 "error" -1 -1 1
"Known" 2 2 8 32 15 7 "tiger" -1 -1 1
"Known" 2 2 8 32 15 8 "bottom" -1 -1 1
"Known" 2 2 8 32 15 9 "mountain" -1 -1 1
"Known" 2 2 8 32 15 10 "pointed" -1 -1 1
"Known" 2 2 8 32 15 11 "approach" -1 -1 1
"Known" 2 2 8 32 15 12 "attach" -1 -1 1
"Known" 2 2 8 32 15 13 "splendid" -1 -1 1
"Known" 2 2 8 32 15 14 "immense" 14 1 1
"Known" 2 2 8 32 15 15 "fairly" 15 2 1
"Known" 2 2 9 33 7 1 "province" -1 -1 1
"Known" 2 2 9 33 7 2 "kindly" -1 -1 1
"Known" 2 2 9 33 7 3 "induce" -1 -1 1
"Known" 2 2 9 33 7 4 "present" -1 -1 1
"Known" 2 2 9 33 7 5 "proper" -1 -1 1
"Known" 2 2 9 33 7 6 "hardly" 6 1 1
"Known" 2 2 9 33 7 7 "concern" -1 -1 1
"Known" 2 2 10 34 7 1 "lion" 1 1 1
"Known" 2 2 10 34 7 2 "likewise" -1 -1 1
"Known" 2 2 10 34 7 3 "fatal" -1 -1 1
"Known" 2 2 10 34 7 4 "linen" -1 -1 1
"Known" 2 2 10 34 7 5 "calmly" -1 -1 1
"Known" 2 2 10 34 7 6 "engine" 6 2 1
"Known" 2 2 10 34 7 7 "worker" 7 3 1
"Known" 2 2 11 35 7 1 "murder" -1 -1 1
"Known" 2 2 11 35 7 2 "stolen" -1 -1 1
"Known" 2 2 11 35 7 3 "extra" -1 -1 1
"Known" 2 2 11 35 7 4 "heaven" -1 -1 1
"Known" 2 2 11 35 7 5 "mischief" 5 1 1
"Known" 2 2 11 35 7 6 "method" 6 2 1
"Known" 2 2 11 35 7 7 "alive" 7 3 1
"Known" 2 2 12 36 7 1 "reckon" 1 1 1
"Known" 2 2 12 36 7 2 "suggest" -1 -1 1
"Known" 2 2 12 36 7 3 "prospect" -1 -1 1
"Known" 2 2 12 36 7 4 "western" -1 -1 1
"Known" 2 2 12 36 7 5 "stable" 6 3 1
"Known" 2 2 12 36 7 6 "nervous" 5 2 1
"Known" 2 2 12 36 7 7 "angry" 7 4 1
"Known" 2 2 13 37 7 1 "better" 1 1 1
"Known" 2 2 13 37 7 2 "behold" 2 2 1
"Known" 2 2 13 37 7 3 "model" -1 -1 1
"Known" 2 2 13 37 7 4 "onion" -1 -1 1
"Known" 2 2 13 37 7 5 "funny" 5 3 1
"Known" 2 2 13 37 7 6 "voyage" 6 4 1
"Known" 2 2 13 37 7 7 "organ" 7 5 1
"Known" 2 2 14 38 7 1 "useful" -1 -1 1
"Known" 2 2 14 38 7 2 "final" -1 -1 1
"Known" 2 2 14 38 7 3 "display" -1 -1 1
"Known" 2 2 14 38 7 4 "accord" -1 -1 1
"Known" 2 2 14 38 7 5 "pitcher" 5 1 1
"Known" 2 2 14 38 7 6 "horror" 6 2 1
"Known" 2 2 14 38 7 7 "because" -1 -1 1
"Known" 2 2 15 39 7 1 "finish" -1 -1 1
"Known" 2 2 15 39 7 2 "lemon" 2 1 1
"Known" 2 2 15 39 7 3 "arrow" -1 -1 1
"Known" 2 2 15 39 7 4 "settle" -1 -1 1
"Known" 2 2 15 39 7 5 "every" 5 2 1
"Known" 2 2 15 39 7 6 "suspect" 6 3 1
"Known" 2 2 15 39 7 7 "delay" 7 4 1
"Known" 2 2 16 40 7 1 "rider" -1 -1 1
"Known" 2 2 16 40 7 2 "contents" -1 -1 1
"Known" 2 2 16 40 7 3 "menace" -1 -1 1
"Known" 2 2 16 40 7 4 "perfume" 4 1 1
"Known" 2 2 16 40 7 5 "portion" 5 2 1
"Known" 2 2 16 40 7 6 "movie" 6 3 1
"Known" 2 2 16 40 7 7 "shower" 7 4 1
"Known" 2 2 17 41 10 1 "pleasure" -1 -1 1
"Known" 2 2 17 41 10 2 "easy" -1 -1 1
"Known" 2 2 17 41 10 3 "beside" -1 -1 1
"Known" 2 2 17 41 10 4 "rejoice" -1 -1 1
"Known" 2 2 17 41 10 5 "array" -1 -1 1
"Known" 2 2 17 41 10 6 "supply" -1 -1 1
"Known" 2 2 17 41 10 7 "dinner" 8 1 1
"Known" 2 2 17 41 10 8 "hammer" -1 -1 1
"Known" 2 2 17 41 10 9 "narrow" 9 2 1
"Known" 2 2 17 41 10 10 "courage" 10 3 1
"Known" 2 2 18 42 10 1 "darkness" -1 -1 1
"Known" 2 2 18 42 10 2 "swallow" -1 -1 1
"Known" 2 2 18 42 10 3 "complete" -1 -1 1
"Known" 2 2 18 42 10 4 "create" -1 -1 1
"Known" 2 2 18 42 10 5 "autumn" -1 -1 1
"Known" 2 2 18 42 10 6 "rocky" -1 -1 1
"Known" 2 2 18 42 10 7 "doorway" 7 1 1
"Known" 2 2 18 42 10 8 "canvas" -1 -1 1
"Known" 2 2 18 42 10 9 "sentence" 9 2 1
"Known" 2 2 18 42 10 10 "confuse" 10 3 1
"Known" 2 2 19 43 10 1 "fortune" -1 -1 1
"Known" 2 2 19 43 10 2 "salad" -1 -1 1
"Known" 2 2 19 43 10 3 "elder" -1 -1 1
"Known" 2 2 19 43 10 4 "meaning" -1 -1 1
"Known" 2 2 19 43 10 5 "golden" -1 -1 1
"Known" 2 2 19 43 10 6 "asleep" -1 -1 1
"Known" 2 2 19 43 10 7 "scarcely" -1 -1 1
"Known" 2 2 19 43 10 8 "kindness" 8 1 1
"Known" 2 2 19 43 10 9 "dispute" 10 3 1
"Known" 2 2 19 43 10 10 "nephew" 9 2 1
"Known" 2 2 20 44 10 1 "scatter" -1 -1 1
"Known" 2 2 20 44 10 2 "perceive" -1 -1 1
"Known" 2 2 20 44 10 3 "bubble" -1 -1 1
"Known" 2 2 20 44 10 4 "orchard" -1 -1 1
"Known" 2 2 20 44 10 5 "herald" -1 -1 1
"Known" 2 2 20 44 10 6 "visit" -1 -1 1
"Known" 2 2 20 44 10 7 "tumble" 8 1 1
"Known" 2 2 20 44 10 8 "sacred" -1 -1 1
"Known" 2 2 20 44 10 9 "oblige" 9 2 1
"Known" 2 2 20 44 10 10 "pony" -1 -1 1
"Known" 2 2 21 45 10 1 "dragon" -1 -1 1
"Known" 2 2 21 45 10 2 "jacket" -1 -1 1
"Known" 2 2 21 45 10 3 "jersey" -1 -1 1
"Known" 2 2 21 45 10 4 "journey" -1 -1 1
"Known" 2 2 21 45 10 5 "begin" -1 -1 1
"Known" 2 2 21 45 10 6 "rival" 6 1 1
"Known" 2 2 21 45 10 7 "lower" -1 -1 1
"Known" 2 2 21 45 10 8 "prevent" -1 -1 1
"Known" 2 2 21 45 10 9 "quarter" -1 -1 1
"Known" 2 2 21 45 10 10 "yellow" 10 2 1
"Known" 2 2 22 46 10 1 "crystal" -1 -1 1
"Known" 2 2 22 46 10 2 "police" -1 -1 1
"Known" 2 2 22 46 10 3 "decrease" -1 -1 1
"Known" 2 2 22 46 10 4 "compound" -1 -1 1
"Known" 2 2 22 46 10 5 "lecture" -1 -1 1
"Known" 2 2 22 46 10 6 "clever" -1 -1 1
"Known" 2 2 22 46 10 7 "envy" 7 1 1
