"Knownlength" "subj" "block" "list" "trialnumber" "length" "serpos" "word" "outputorder" "LengthKnow"
"Known" 11 1 18 18 15 12 "harbor" -1 1
"Known" 11 1 18 18 15 13 "purely" -1 1
"Known" 11 1 18 18 15 14 "serve" -1 1
"Known" 11 1 18 18 15 15 "virtue" 4 1
"Known" 11 1 19 19 15 1 "disgrace" 4 1
"Known" 11 1 19 19 15 2 "intend" -1 1
"Known" 11 1 19 19 15 3 "pasture" -1 1
"Known" 11 1 19 19 15 4 "evening" -1 1
"Known" 11 1 19 19 15 5 "rival" -1 1
"Known" 11 1 19 19 15 6 "journey" -1 1
"Known" 11 1 19 19 15 7 "whistle" -1 1
"Known" 11 1 19 19 15 8 "perform" -1 1
"Known" 11 1 19 19 15 9 "insect" -1 1
"Known" 11 1 19 19 15 10 "endure" -1 1
"Known" 11 1 19 19 15 11 "clothing" 2 1
"Known" 11 1 19 19 15 12 "fountain" -1 1
"Known" 11 1 19 19 15 13 "harness" -1 1
"Known" 11 1 19 19 15 14 "arise" 3 1
"Known" 11 1 19 19 15 15 "center" 1 1
"Known" 11 1 20 20 15 1 "consent" -1 1
"Known" 11 1 20 20 15 2 "weapon" -1 1
"Known" 11 1 20 20 15 3 "complete" -1 1
"Known" 11 1 20 20 15 4 "express" -1 1
"Known" 11 1 20 20 15 5 "illness" -1 1
"Known" 11 1 20 20 15 6 "alone" -1 1
"Known" 11 1 20 20 15 7 "lucky" -1 1
"Known" 11 1 20 20 15 8 "excess" -1 1
"Known" 11 1 20 20 15 9 "distinct" -1 1
"Known" 11 1 20 20 15 10 "worker" -1 1
"Known" 11 1 20 20 15 11 "perfume" 3 1
"Known" 11 1 20 20 15 12 "distance" -1 1
"Known" 11 1 20 20 15 13 "frequent" -1 1
"Known" 11 1 20 20 15 14 "honest" 1 1
"Known" 11 1 20 20 15 15 "recent" 2 1
"Known" 11 1 21 21 15 1 "inner" -1 1
"Known" 11 1 21 21 15 2 "command" -1 1
"Known" 11 1 21 21 15 3 "prayer" -1 1
"Known" 11 1 21 21 15 4 "murder" -1 1
"Known" 11 1 21 21 15 5 "jacket" -1 1
"Known" 11 1 21 21 15 6 "awhile" -1 1
"Known" 11 1 21 21 15 7 "surface" -1 1
"Known" 11 1 21 21 15 8 "ribbon" 5 1
"Known" 11 1 21 21 15 9 "attach" 6 1
"Known" 11 1 21 21 15 10 "induce" -1 1
"Known" 11 1 21 21 15 11 "unto" 3 1
"Known" 11 1 21 21 15 12 "handsome" 4 1
"Known" 11 1 21 21 15 13 "pleasure" 1 1
"Known" 11 1 21 21 15 14 "accord" -1 1
"Known" 11 1 21 21 15 15 "system" 2 1
"Known" 11 1 22 22 15 1 "mercy" -1 1
"Known" 11 1 22 22 15 2 "decrease" -1 1
"Known" 11 1 22 22 15 3 "merchant" -1 1
"Known" 11 1 22 22 15 4 "attain" -1 1
"Known" 11 1 22 22 15 5 "import" -1 1
"Known" 11 1 22 22 15 6 "former" -1 1
"Known" 11 1 22 22 15 7 "clearly" -1 1
"Known" 11 1 22 22 15 8 "export" -1 1
"Known" 11 1 22 22 15 9 "condemn" -1 1
"Known" 11 1 22 22 15 10 "relief" -1 1
"Known" 11 1 22 22 15 11 "survive" -1 1
"Known" 11 1 22 22 15 12 "quiver" 4 1
"Known" 11 1 22 22 15 13 "senate" 1 1
"Known" 11 1 22 22 15 14 "native" 2 1
"Known" 11 1 22 22 15 15 "invade" 3 1
"Known" 11 1 23 23 15 1 "uncle" -1 1
"Known" 11 1 23 23 15 2 "because" -1 1
"Known" 11 1 23 23 15 3 "temple" -1 1
"Known" 11 1 23 23 15 4 "require" -1 1
"Known" 11 1 23 23 15 5 "ocean" 4 1
"Known" 11 1 23 23 15 6 "lower" 5 1
"Known" 11 1 23 23 15 7 "factor" 6 1
"Known" 11 1 23 23 15 8 "habit" -1 1
"Known" 11 1 23 23 15 9 "release" -1 1
"Known" 11 1 23 23 15 10 "congress" 1 1
"Known" 11 1 23 23 15 11 "widow" 2 1
"Known" 11 1 23 23 15 12 "approve" -1 1
"Known" 11 1 23 23 15 13 "cluster" -1 1
"Known" 11 1 23 23 15 14 "section" -1 1
"Known" 11 1 23 23 15 15 "weary" 3 1
"Known" 11 1 24 24 15 1 "answer" -1 1
"Known" 11 1 24 24 15 2 "over" -1 1
"Known" 11 1 24 24 15 3 "incline" -1 1
"Known" 11 1 24 24 15 4 "obtain" -1 1
"Known" 11 1 24 24 15 5 "costume" -1 1
"Known" 11 1 24 24 15 6 "elect" 6 1
"Known" 11 1 24 24 15 7 "jewel" -1 1
"Known" 11 1 24 24 15 8 "mischief" 4 1
"Known" 11 1 24 24 15 9 "punish" 5 1
"Known" 11 1 24 24 15 10 "appear" -1 1
"Known" 11 1 24 24 15 11 "exhaust" -1 1
"Known" 11 1 24 24 15 12 "idle" 1 1
"Known" 11 1 24 24 15 13 "moisture" -1 1
"Known" 11 1 24 24 15 14 "gravely" 2 1
"Known" 11 1 24 24 15 15 "ticket" 3 1
"Known" 11 2 1 25 4 1 "rejoice" 1 1
"Known" 11 2 1 25 4 2 "spirit" 2 1
"Known" 11 2 1 25 4 3 "cabin" -1 1
"Known" 11 2 1 25 4 4 "compel" 3 1
"Known" 11 2 2 26 4 1 "wanting" 1 1
"Known" 11 2 2 26 4 2 "happy" 2 1
"Known" 11 2 2 26 4 3 "lively" 3 1
"Known" 11 2 2 26 4 4 "chiefly" 4 1
"Known" 11 2 3 27 4 1 "resource" 1 1
"Known" 11 2 3 27 4 2 "envy" 2 1
"Known" 11 2 3 27 4 3 "discuss" 3 1
"Known" 11 2 3 27 4 4 "rattle" 4 1
"Known" 11 2 4 28 4 1 "culture" 1 1
"Known" 11 2 4 28 4 2 "money" 2 1
"Known" 11 2 4 28 4 3 "refer" -1 1
"Known" 11 2 4 28 4 4 "exclaim" 3 1
"Known" 11 2 5 29 4 1 "enjoy" 1 1
"Known" 11 2 5 29 4 2 "consist" 2 1
"Known" 11 2 5 29 4 3 "decay" 3 1
"Known" 11 2 5 29 4 4 "control" 4 1
"Known" 11 2 6 30 4 1 "cradle" 2 1
"Known" 11 2 6 30 4 2 "autumn" 1 1
"Known" 11 2 6 30 4 3 "chairman" 3 1
"Known" 11 2 6 30 4 4 "rider" -1 1
"Known" 11 2 7 31 4 1 "amuse" 1 1
"Known" 11 2 7 31 4 2 "became" 2 1
"Known" 11 2 7 31 4 3 "aside" 3 1
"Known" 11 2 7 31 4 4 "below" 4 1
"Known" 11 2 8 32 4 1 "total" 1 1
"Known" 11 2 8 32 4 2 "fury" 2 1
"Known" 11 2 8 32 4 3 "before" 3 1
"Known" 11 2 8 32 4 4 "account" 4 1
"Known" 11 2 9 33 1 1 "canal" 1 1
"Known" 11 2 10 34 1 1 "body" 1 1
"Known" 11 2 11 35 1 1 "assign" 1 1
"Known" 11 2 12 36 1 1 "regard" 1 1
"Known" 11 2 13 37 1 1 "bubble" 1 1
"Known" 11 2 14 38 1 1 "voyage" 1 1
"Known" 11 2 15 39 1 1 "advance" 1 1
"Known" 11 2 16 40 1 1 "wrinkle" 1 1
"Known" 11 2 17 41 6 1 "women" 1 1
"Known" 11 2 17 41 6 2 "reason" 2 1
"Known" 11 2 17 41 6 3 "marriage" 3 1
"Known" 11 2 17 41 6 4 "famous" -1 1
"Known" 11 2 17 41 6 5 "likely" 4 1
"Known" 11 2 17 41 6 6 "circle" -1 1
"Known" 11 2 18 42 6 1 "chimney" 4 1
"Known" 11 2 18 42 6 2 "conclude" -1 1
"Known" 11 2 18 42 6 3 "event" -1 1
"Known" 11 2 18 42 6 4 "today" 1 1
"Known" 11 2 18 42 6 5 "conquer" 2 1
"Known" 11 2 18 42 6 6 "request" 3 1
"Known" 11 2 19 43 6 1 "prevent" -1 1
"Known" 11 2 19 43 6 2 "berry" 4 1
"Known" 11 2 19 43 6 3 "patent" 5 1
"Known" 11 2 19 43 6 4 "lumber" 1 1
"Known" 11 2 19 43 6 5 "protect" 2 1
"Known" 11 2 19 43 6 6 "button" 3 1
"Known" 11 2 20 44 6 1 "confirm" -1 1
"Known" 11 2 20 44 6 2 "offence" 4 1
"Known" 11 2 20 44 6 3 "forget" -1 1
"Known" 11 2 20 44 6 4 "oppose" 1 1
"Known" 11 2 20 44 6 5 "amaze" 2 1
"Known" 11 2 20 44 6 6 "apply" 3 1
"Known" 11 2 21 45 6 1 "darkness" 5 1
"Known" 11 2 21 45 6 2 "monkey" 4 1
"Known" 11 2 21 45 6 3 "planet" -1 1
"Known" 11 2 21 45 6 4 "odor" 1 1
"Known" 11 2 21 45 6 5 "wicked" 2 1
"Known" 11 2 21 45 6 6 "program" 3 1
"Known" 11 2 22 46 6 1 "conflict" 1 1
"Known" 11 2 22 46 6 2 "gentle" -1 1
"Known" 11 2 22 46 6 3 "bullet" 2 1
"Known" 11 2 22 46 6 4 "glitter" -1 1
"Known" 11 2 22 46 6 5 "item" -1 1
"Known" 11 2 22 46 6 6 "singer" -1 1
"Known" 11 2 23 47 6 1 "commence" -1 1
"Known" 11 2 23 47 6 2 "railway" -1 1
"Known" 11 2 23 47 6 3 "venture" -1 1
"Known" 11 2 23 47 6 4 "message" 1 1
"Known" 11 2 23 47 6 5 "lightly" 2 1
"Known" 11 2 23 47 6 6 "charming" 3 1
"Known" 11 2 24 48 6 1 "worship" 3 1
"Known" 11 2 24 48 6 2 "concert" 4 1
"Known" 11 2 24 48 6 3 "replace" -1 1
"Known" 11 2 24 48 6 4 "mighty" 5 1
"Known" 11 2 24 48 6 5 "improve" 1 1
"Known" 11 2 24 48 6 6 "maybe" 2 1
"Known" 11 3 1 49 7 1 "frighten" -1 1
"Known" 11 3 1 49 7 2 "within" -1 1
"Known" 11 3 1 49 7 3 "compound" -1 1
"Known" 11 3 1 49 7 4 "kitten" 4 1
"Known" 11 3 1 49 7 5 "abide" 1 1
"Known" 11 3 1 49 7 6 "cable" 2 1
"Known" 11 3 1 49 7 7 "stupid" 3 1
"Known" 11 3 2 50 7 1 "leather" -1 1
"Known" 11 3 2 50 7 2 "suspect" -1 1
"Known" 11 3 2 50 7 3 "business" -1 1
"Known" 11 3 2 50 7 4 "prairie" 1 1
"Known" 11 3 2 50 7 5 "motor" 2 1
"Known" 11 3 2 50 7 6 "being" 3 1
"Known" 11 3 2 50 7 7 "doorway" 4 1
"Known" 11 3 3 51 7 1 "movie" 3 1
"Known" 11 3 3 51 7 2 "cheerful" -1 1
"Known" 11 3 3 51 7 3 "teacher" 2 1
"Known" 11 3 3 51 7 4 "organ" -1 1
"Known" 11 3 3 51 7 5 "rapid" -1 1
"Known" 11 3 3 51 7 6 "study" -1 1
"Known" 11 3 3 51 7 7 "gallant" 1 1
"Known" 11 3 4 52 7 1 "season" -1 1
"Known" 11 3 4 52 7 2 "rural" 4 1
"Known" 11 3 4 52 7 3 "contrast" -1 1
"Known" 11 3 4 52 7 4 "tunnel" -1 1
"Known" 11 3 4 52 7 5 "dissolve" 1 1
"Known" 11 3 4 52 7 6 "disguise" 2 1
"Known" 11 3 4 52 7 7 "balance" 3 1
"Known" 11 3 5 53 7 1 "flatter" -1 1
"Known" 11 3 5 53 7 2 "angry" -1 1
"Known" 11 3 5 53 7 3 "portion" -1 1
"Known" 11 3 5 53 7 4 "decide" 1 1
"Known" 11 3 5 53 7 5 "modern" 2 1
"Known" 11 3 5 53 7 6 "perfect" 3 1
"Known" 11 3 5 53 7 7 "lying" 4 1
"Known" 11 3 6 54 7 1 "barrel" 4 1
"Known" 11 3 6 54 7 2 "beyond" -1 1
"Known" 11 3 6 54 7 3 "infant" 2 1
"Known" 11 3 6 54 7 4 "beside" 3 1
"Known" 11 3 6 54 7 5 "behave" -1 1
"Known" 11 3 6 54 7 6 "truly" -1 1
"Known" 11 3 6 54 7 7 "assume" 1 1
"Known" 11 3 7 55 7 1 "limit" -1 1
"Known" 11 3 7 55 7 2 "penny" 4 1
"Known" 11 3 7 55 7 3 "device" -1 1
"Known" 11 3 7 55 7 4 "occur" 1 1
"Known" 11 3 7 55 7 5 "aware" -1 1
"Known" 11 3 7 55 7 6 "reform" 2 1
"Known" 11 3 7 55 7 7 "open" 3 1
"Known" 11 3 8 56 7 1 "direct" 3 1
"Known" 11 3 8 56 7 2 "consume" -1 1
"Known" 11 3 8 56 7 3 "beaten" -1 1
"Known" 11 3 8 56 7 4 "marble" 4 1
"Known" 11 3 8 56 7 5 "stolen" -1 1
"Known" 11 3 8 56 7 6 "remain" 1 1
"Known" 11 3 8 56 7 7 "sunset" 2 1
"Known" 11 3 9 57 2 1 "motive" 1 1
"Known" 11 3 9 57 2 2 "luster" 2 1
"Known" 11 3 10 58 2 1 "arrest" 1 1
"Known" 11 3 10 58 2 2 "degree" 2 1
"Known" 11 3 11 59 2 1 "captive" 1 1
"Known" 11 3 11 59 2 2 "engine" 2 1
"Known" 11 3 12 60 2 1 "angle" 1 1
"Known" 11 3 12 60 2 2 "impose" 2 1
"Known" 11 3 13 61 2 1 "frontier" 1 1
"Known" 11 3 13 61 2 2 "embrace" 2 1
"Known" 11 3 14 62 2 1 "pattern" 1 1
"Known" 11 3 14 62 2 2 "hammer" 2 1
"Known" 11 3 15 63 2 1 "helmet" 1 1
"Known" 11 3 15 63 2 2 "firmly" 2 1
"Known" 11 3 16 64 2 1 "angel" 1 1
"Known" 11 3 16 64 2 2 "artist" 2 1
"Known" 11 3 17 65 3 1 "amid" 1 1
"Known" 11 3 17 65 3 2 "hero" 2 1
"Known" 11 3 17 65 3 3 "goddess" 3 1
"Known" 11 3 18 66 3 1 "regret" 1 1
"Known" 11 3 18 66 3 2 "really" 2 1
"Known" 11 3 18 66 3 3 "canvas" 3 1
"Known" 11 3 19 67 3 1 "robber" 1 1
"Known" 11 3 19 67 3 2 "gallop" 2 1
"Known" 11 3 19 67 3 3 "advise" 3 1
"Known" 11 3 20 68 3 1 "liquid" 1 1
"Known" 11 3 20 68 3 2 "judgment" 2 1
"Known" 11 3 20 68 3 3 "mountain" 3 1
"Known" 11 3 21 69 3 1 "echo" 1 1
"Known" 11 3 21 69 3 2 "lecture" 2 1
"Known" 11 3 21 69 3 3 "dirty" 3 1
"Known" 11 3 22 70 3 1 "journal" 1 1
"Known" 11 3 22 70 3 2 "sugar" 2 1
"Known" 11 3 22 70 3 3 "rubber" 3 1
"Known" 11 3 23 71 3 1 "under" 1 1
"Known" 11 3 23 71 3 2 "justice" 2 1
"Known" 11 3 23 71 3 3 "devote" 3 1
"Known" 11 3 24 72 3 1 "status" 1 1
"Known" 11 3 24 72 3 2 "precious" 2 1
"Known" 11 3 24 72 3 3 "declare" 3 1
"Known" 11 4 1 73 8 1 "swallow" -1 1
"Known" 11 4 1 73 8 2 "candle" -1 1
"Known" 11 4 1 73 8 3 "parlor" -1 1
"Known" 11 4 1 73 8 4 "pressure" -1 1
"Known" 11 4 1 73 8 5 "upon" 4 1
"Known" 11 4 1 73 8 6 "driven" 3 1
"Known" 11 4 1 73 8 7 "guilty" 1 1
"Known" 11 4 1 73 8 8 "clever" 2 1
"Known" 11 4 2 74 8 1 "merit" -1 1
"Known" 11 4 2 74 8 2 "rabbit" 4 1
"Known" 11 4 2 74 8 3 "shiver" -1 1
"Known" 11 4 2 74 8 4 "compare" -1 1
"Known" 11 4 2 74 8 5 "effort" -1 1
"Known" 11 4 2 74 8 6 "arrow" 3 1
"Known" 11 4 2 74 8 7 "many" 1 1
"Known" 11 4 2 74 8 8 "passion" 2 1
"Known" 11 4 3 75 8 1 "pitcher" 4 1
"Known" 11 4 3 75 8 2 "orange" -1 1
"Known" 11 4 3 75 8 3 "enforce" -1 1
"Known" 11 4 3 75 8 4 "dismiss" -1 1
"Known" 11 4 3 75 8 5 "wonder" -1 1
"Known" 11 4 3 75 8 6 "college" 1 1
"Known" 11 4 3 75 8 7 "silence" 2 1
"Known" 11 4 3 75 8 8 "again" 3 1
"Known" 11 4 4 76 8 1 "future" -1 1
"Known" 11 4 4 76 8 2 "number" -1 1
"Known" 11 4 4 76 8 3 "member" -1 1
"Known" 11 4 4 76 8 4 "series" -1 1
"Known" 11 4 4 76 8 5 "abuse" -1 1
"Known" 11 4 4 76 8 6 "diet" 1 1
"Known" 11 4 4 76 8 7 "bother" 2 1
"Known" 11 4 4 76 8 8 "lonely" 3 1
"Known" 11 4 5 77 8 1 "worry" -1 1
"Known" 11 4 5 77 8 2 "acquaint" -1 1
"Known" 11 4 5 77 8 3 "fever" -1 1
"Known" 11 4 5 77 8 4 "listen" 2 1
"Known" 11 4 5 77 8 5 "loyal" 1 1
"Known" 11 4 5 77 8 6 "display" -1 1
"Known" 11 4 5 77 8 7 "language" -1 1
"Known" 11 4 5 77 8 8 "scarcely" 3 1
"Known" 11 4 6 78 8 1 "tumble" -1 1
"Known" 11 4 6 78 8 2 "subject" -1 1
"Known" 11 4 6 78 8 3 "jolly" -1 1
"Known" 11 4 6 78 8 4 "latter" 3 1
"Known" 11 4 6 78 8 5 "diamond" 1 1
"Known" 11 4 6 78 8 6 "castle" -1 1
"Known" 11 4 6 78 8 7 "lawyer" 4 1
"Known" 11 4 6 78 8 8 "wealthy" 2 1
"Known" 11 4 7 79 8 1 "accuse" -1 1
"Known" 11 4 7 79 8 2 "healthy" -1 1
"Known" 11 4 7 79 8 3 "contain" -1 1
"Known" 11 4 7 79 8 4 "ago" 1 1
"Known" 11 4 7 79 8 5 "able" -1 1
"Known" 11 4 7 79 8 6 "mistress" 3 1
"Known" 11 4 7 79 8 7 "manner" -1 1
"Known" 11 4 7 79 8 8 "loudly" 2 1
"Known" 11 4 8 80 8 1 "city" -1 1
"Known" 11 4 8 80 8 2 "farewell" -1 1
"Known" 11 4 8 80 8 3 "offer" -1 1
"Known" 11 4 8 80 8 4 "receipt" -1 1
"Known" 11 4 8 80 8 5 "powder" -1 1
"Known" 11 4 8 80 8 6 "union" 2 1
"Known" 11 4 8 80 8 7 "wisdom" 1 1
"Known" 11 4 8 80 8 8 "needle" 3 1
"Known" 11 4 9 81 5 1 "procure" 1 1
"Known" 11 4 9 81 5 2 "youthful" -1 1
"Known" 11 4 9 81 5 3 "engage" -1 1
"Known" 11 4 9 81 5 4 "confess" 2 1
"Known" 11 4 9 81 5 5 "array" 3 1
"Known" 11 4 10 82 5 1 "settle" -1 1
"Known" 11 4 10 82 5 2 "student" 1 1
"Known" 11 4 10 82 5 3 "condense" -1 1
"Known" 11 4 10 82 5 4 "prospect" -1 1
"Known" 11 4 10 82 5 5 "commerce" 2 1
"Known" 11 4 11 83 5 1 "desire" 3 1
"Known" 11 4 11 83 5 2 "reckon" -1 1
"Known" 11 4 11 83 5 3 "couple" 1 1
"Known" 11 4 11 83 5 4 "peaceful" 4 1
"Known" 11 4 11 83 5 5 "costly" 2 1
"Known" 11 4 12 84 5 1 "science" 4 1
"Known" 11 4 12 84 5 2 "cherry" 5 1
"Known" 11 4 12 84 5 3 "render" 1 1
"Known" 11 4 12 84 5 4 "funny" 2 1
"Known" 11 4 12 84 5 5 "narrow" 3 1
"Known" 11 4 13 85 5 1 "painting" 4 1
"Known" 11 4 13 85 5 2 "error" 5 1
"Known" 11 4 13 85 5 3 "matter" 1 1
"Known" 11 4 13 85 5 4 "depart" -1 1
"Known" 11 4 13 85 5 5 "admire" 3 1
"Known" 11 4 14 86 5 1 "closely" -1 1
"Known" 11 4 14 86 5 2 "plainly" 3 1
"Known" 11 4 14 86 5 3 "banner" -1 1
"Known" 11 4 14 86 5 4 "maiden" 1 1
"Known" 11 4 14 86 5 5 "stumble" 2 1
"Known" 11 4 15 87 5 1 "concern" -1 1
"Known" 11 4 15 87 5 2 "ascend" 4 1
"Known" 11 4 15 87 5 3 "danger" 1 1
"Known" 11 4 15 87 5 4 "standard" 2 1
"Known" 11 4 15 87 5 5 "instant" 3 1
"Known" 11 4 16 88 5 1 "invite" -1 1
"Known" 11 4 16 88 5 2 "contest" 3 1
"Known" 11 4 16 88 5 3 "defend" 1 1
"Known" 11 4 16 88 5 4 "fallen" 2 1
"Known" 11 4 16 88 5 5 "purchase" -1 1
"Known" 12 1 1 1 10 1 "science" -1 1
"Known" 12 1 1 1 10 2 "single" -1 1
"Known" 12 1 1 1 10 3 "stomach" 5 1
"Known" 12 1 1 1 10 4 "butter" -1 1
"Known" 12 1 1 1 10 5 "standard" -1 1
"Known" 12 1 1 1 10 6 "cheerful" -1 1
"Known" 12 1 1 1 10 7 "dissolve" -1 1
"Known" 12 1 1 1 10 8 "sorrow" 3 1
"Known" 12 1 1 1 10 9 "briefly" 2 1
"Known" 12 1 1 1 10 10 "mainly" 1 1
"Known" 12 1 2 2 10 1 "recent" 4 1
"Known" 12 1 2 2 10 2 "machine" -1 1
"Known" 12 1 2 2 10 3 "kindness" -1 1
"Known" 12 1 2 2 10 4 "secure" -1 1
"Known" 12 1 2 2 10 5 "wedding" 3 1
"Known" 12 1 2 2 10 6 "soldier" -1 1
"Known" 12 1 2 2 10 7 "useful" -1 1
"Known" 12 1 2 2 10 8 "debate" -1 1
"Known" 12 1 2 2 10 9 "moment" 2 1
"Known" 12 1 2 2 10 10 "captive" 1 1
"Known" 12 1 3 3 10 1 "widow" -1 1
"Known" 12 1 3 3 10 2 "youthful" -1 1
"Known" 12 1 3 3 10 3 "signal" -1 1
"Known" 12 1 3 3 10 4 "garden" -1 1
"Known" 12 1 3 3 10 5 "number" -1 1
"Known" 12 1 3 3 10 6 "glitter" -1 1
"Known" 12 1 3 3 10 7 "conceive" -1 1
"Known" 12 1 3 3 10 8 "pursuit" 3 1
"Known" 12 1 3 3 10 9 "degree" 1 1
"Known" 12 1 3 3 10 10 "confess" 2 1
"Known" 12 1 4 4 10 1 "modest" -1 1
"Known" 12 1 4 4 10 2 "comrade" -1 1
"Known" 12 1 4 4 10 3 "junior" -1 1
"Known" 12 1 4 4 10 4 "civil" 5 1
"Known" 12 1 4 4 10 5 "pigeon" 3 1
"Known" 12 1 4 4 10 6 "future" -1 1
"Known" 12 1 4 4 10 7 "shaken" -1 1
"Known" 12 1 4 4 10 8 "compass" 1 1
"Known" 12 1 4 4 10 9 "worry" 2 1
"Known" 12 1 4 4 10 10 "punish" -1 1
"Known" 12 1 5 5 10 1 "supreme" 4 1
"Known" 12 1 5 5 10 2 "belong" -1 1
"Known" 12 1 5 5 10 3 "castle" -1 1
"Known" 12 1 5 5 10 4 "admire" -1 1
"Known" 12 1 5 5 10 5 "silence" -1 1
"Known" 12 1 5 5 10 6 "deceive" -1 1
"Known" 12 1 5 5 10 7 "silver" 1 1
"Known" 12 1 5 5 10 8 "because" -1 1
"Known" 12 1 5 5 10 9 "include" 2 1
"Known" 12 1 5 5 10 10 "balance" -1 1
"Known" 12 1 6 6 10 1 "labor" -1 1
"Known" 12 1 6 6 10 2 "present" -1 1
"Known" 12 1 6 6 10 3 "exchange" -1 1
"Known" 12 1 6 6 10 4 "northern" 5 1
"Known" 12 1 6 6 10 5 "abide" 4 1
"Known" 12 1 6 6 10 6 "dragon" 6 1
"Known" 12 1 6 6 10 7 "maybe" -1 1
"Known" 12 1 6 6 10 8 "naked" 2 1
"Known" 12 1 6 6 10 9 "handsome" 1 1
"Known" 12 1 6 6 10 10 "private" 3 1
"Known" 12 1 7 7 10 1 "acquaint" -1 1
"Known" 12 1 7 7 10 2 "enforce" -1 1
"Known" 12 1 7 7 10 3 "patience" 4 1
"Known" 12 1 7 7 10 4 "rural" -1 1
"Known" 12 1 7 7 10 5 "proudly" -1 1
"Known" 12 1 7 7 10 6 "conquer" -1 1
"Known" 12 1 7 7 10 7 "procure" -1 1
"Known" 12 1 7 7 10 8 "reveal" 2 1
"Known" 12 1 7 7 10 9 "confine" 1 1
"Known" 12 1 7 7 10 10 "confuse" 3 1
"Known" 12 1 8 8 10 1 "prairie" -1 1
"Known" 12 1 8 8 10 2 "angry" -1 1
"Known" 12 1 8 8 10 3 "chosen" -1 1
"Known" 12 1 8 8 10 4 "carbon" -1 1
"Known" 12 1 8 8 10 5 "sparrow" 2 1
"Known" 12 1 8 8 10 6 "little" 1 1
"Known" 12 1 8 8 10 7 "question" -1 1
"Known" 12 1 8 8 10 8 "hasten" 4 1
"Known" 12 1 8 8 10 9 "model" -1 1
"Known" 12 1 8 8 10 10 "involve" 3 1
"Known" 12 1 9 9 6 1 "coffee" 2 1
"Known" 12 1 9 9 6 2 "better" 3 1
"Known" 12 1 9 9 6 3 "college" 1 1
"Known" 12 1 9 9 6 4 "distance" -1 1
"Known" 12 1 9 9 6 5 "reckless" -1 1
"Known" 12 1 9 9 6 6 "outline" 4 1
"Known" 12 1 10 10 6 1 "penny" 4 1
"Known" 12 1 10 10 6 2 "compel" -1 1
"Known" 12 1 10 10 6 3 "disguise" -1 1
"Known" 12 1 10 10 6 4 "suppose" -1 1
"Known" 12 1 10 10 6 5 "dreadful" 3 1
"Known" 12 1 10 10 6 6 "against" 1 1
"Known" 12 1 11 11 6 1 "devil" 4 1
"Known" 12 1 11 11 6 2 "liquid" -1 1
"Known" 12 1 11 11 6 3 "lively" 3 1
"Known" 12 1 11 11 6 4 "feeble" -1 1
"Known" 12 1 11 11 6 5 "tribute" 2 1
"Known" 12 1 11 11 6 6 "luncheon" 1 1
"Known" 12 1 12 12 6 1 "subject" -1 1
"Known" 12 1 12 12 6 2 "shower" 3 1
"Known" 12 1 12 12 6 3 "theater" -1 1
"Known" 12 1 12 12 6 4 "shallow" -1 1
"Known" 12 1 12 12 6 5 "connect" 1 1
"Known" 12 1 12 12 6 6 "harvest" 2 1
"Known" 12 1 13 13 6 1 "endure" 1 1
"Known" 12 1 13 13 6 2 "sugar" -1 1
"Known" 12 1 13 13 6 3 "candle" -1 1
"Known" 12 1 13 13 6 4 "income" -1 1
"Known" 12 1 13 13 6 5 "artist" 2 1
"Known" 12 1 13 13 6 6 "puzzle" 3 1
"Known" 12 1 14 14 6 1 "body" 1 1
"Known" 12 1 14 14 6 2 "splendid" -1 1
"Known" 12 1 14 14 6 3 "western" -1 1
"Known" 12 1 14 14 6 4 "condense" 3 1
"Known" 12 1 14 14 6 5 "autumn" 2 1
"Known" 12 1 14 14 6 6 "empire" 4 1
"Known" 12 1 15 15 6 1 "cluster" -1 1
"Known" 12 1 15 15 6 2 "stagger" -1 1
"Known" 12 1 15 15 6 3 "darling" 1 1
"Known" 12 1 15 15 6 4 "function" 2 1
"Known" 12 1 15 15 6 5 "unit" 3 1
"Known" 12 1 15 15 6 6 "behind" 4 1
"Known" 12 1 16 16 6 1 "prefer" 1 1
"Known" 12 1 16 16 6 2 "product" 2 1
"Known" 12 1 16 16 6 3 "tiger" 3 1
"Known" 12 1 16 16 6 4 "fever" 4 1
"Known" 12 1 16 16 6 5 "ideal" -1 1
"Known" 12 1 16 16 6 6 "jacket" 5 1
"Known" 12 1 17 17 15 1 "alive" -1 1
"Known" 12 1 17 17 15 2 "pleasure" -1 1
"Known" 12 1 17 17 15 3 "thunder" -1 1
"Known" 12 1 17 17 15 4 "wooden" -1 1
"Known" 12 1 17 17 15 5 "tiny" -1 1
"Known" 12 1 17 17 15 6 "limit" -1 1
"Known" 12 1 17 17 15 7 "water" -1 1
"Known" 12 1 17 17 15 8 "meadow" 4 1
"Known" 12 1 17 17 15 9 "elect" -1 1
"Known" 12 1 17 17 15 10 "obtain" -1 1
"Known" 12 1 17 17 15 11 "before" -1 1
"Known" 12 1 17 17 15 12 "arise" -1 1
"Known" 12 1 17 17 15 13 "instead" -1 1
"Known" 12 1 17 17 15 14 "journal" 2 1
"Known" 12 1 17 17 15 15 "fiercely" 1 1
"Known" 12 1 18 18 15 1 "portion" -1 1
"Known" 12 1 18 18 15 2 "inside" -1 1
"Known" 12 1 18 18 15 3 "beaver" -1 1
"Known" 12 1 18 18 15 4 "corner" -1 1
"Known" 12 1 18 18 15 5 "willow" -1 1
