"rep(1, length(dats[, 1]))" "Sess" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
1 566 10 23 2 2 1 1 1 0.368 TRUE
1 566 10 24 4 5 0 0 1 0.472 TRUE
1 566 10 25 4 5 0 0 1 0.635 TRUE
1 566 10 26 3 4 0 0 1 0.569 TRUE
1 566 10 27 5 2 1 1 1 0.541 TRUE
1 566 10 28 3 4 0 0 1 0.426 TRUE
1 566 10 29 3 4 0 0 1 0.448 TRUE
1 566 10 30 3 1 1 1 1 0.599 TRUE
1 567 1 1 3 1 1 1 1 0.457 TRUE
1 567 1 2 1 2 0 0 1 0.316 TRUE
1 567 1 3 4 5 0 0 1 0.623 TRUE
1 567 1 4 3 4 0 0 1 0.44 TRUE
1 567 1 5 4 2 1 1 1 0.504 TRUE
1 567 1 6 4 5 0 0 1 0.544 TRUE
1 567 1 7 4 3 1 1 1 0.453 TRUE
1 567 1 8 3 3 1 1 1 0.391 TRUE
1 567 1 9 5 6 0 0 1 0.45 TRUE
1 567 1 10 5 6 0 0 1 0.39 TRUE
1 567 1 11 5 3 1 1 1 0.407 TRUE
1 567 1 12 4 4 1 1 1 0.374 TRUE
1 567 1 13 5 4 1 1 1 0.405 TRUE
1 567 1 14 3 4 0 0 1 0.42 TRUE
1 567 1 15 4 5 0 0 1 0.575 TRUE
1 567 1 16 3 2 1 1 1 0.512 TRUE
1 567 1 17 5 6 1 0 0 0.43 TRUE
1 567 1 18 3 4 0 0 1 0.422 TRUE
1 567 1 19 2 3 1 1 1 0.508 TRUE
1 567 1 20 4 1 1 1 1 0.543 TRUE
1 567 1 21 4 5 0 0 1 0.443 TRUE
1 567 1 22 5 6 0 0 1 0.414 TRUE
1 567 1 23 5 5 1 1 1 0.442 TRUE
1 567 1 24 2 1 1 1 1 0.467 TRUE
1 567 1 25 2 3 0 0 1 0.595 TRUE
1 567 1 26 5 2 0 1 0 0.425 TRUE
1 567 1 27 5 6 0 0 1 0.432 TRUE
1 567 1 28 2 2 1 1 1 0.452 TRUE
1 567 1 29 5 1 1 1 1 0.459 TRUE
1 567 1 30 1 1 1 1 1 0.356 TRUE
1 567 2 1 3 4 0 0 1 0.492 TRUE
1 567 2 2 2 3 0 0 1 0.359 TRUE
1 567 2 3 4 5 0 0 1 0.475 TRUE
1 567 2 4 5 4 1 1 1 0.445 TRUE
1 567 2 5 4 5 0 0 1 0.412 TRUE
1 567 2 6 5 6 0 0 1 0.489 TRUE
1 567 2 7 5 2 1 1 1 0.517 TRUE
1 567 2 8 4 5 0 0 1 0.437 TRUE
1 567 2 9 2 3 0 0 1 0.489 TRUE
1 567 2 10 3 4 0 0 1 0.409 TRUE
1 567 2 11 4 3 1 1 1 0.622 TRUE
1 567 2 12 5 3 1 1 1 0.511 TRUE
1 567 2 13 3 3 1 1 1 0.434 TRUE
1 567 2 14 5 6 0 0 1 0.607 TRUE
1 567 2 15 3 2 1 1 1 0.549 TRUE
1 567 2 16 4 5 0 0 1 0.437 TRUE
1 567 2 17 5 5 1 1 1 0.456 TRUE
1 567 2 18 1 1 1 1 1 0.408 TRUE
1 567 2 19 1 2 0 0 1 0.358 TRUE
1 567 2 20 3 1 0 0 1 0.429 TRUE
1 567 2 21 4 1 1 1 1 0.479 TRUE
1 567 2 22 3 4 0 0 1 0.501 TRUE
1 567 2 23 5 1 0 1 0 0.608 TRUE
1 567 2 24 2 2 1 1 1 0.393 TRUE
1 567 2 25 5 6 0 0 1 0.519 TRUE
1 567 2 26 5 6 0 0 1 0.563 TRUE
1 567 2 27 5 6 0 0 1 0.626 TRUE
1 567 2 28 4 2 1 1 1 0.499 TRUE
1 567 2 29 4 4 1 1 1 0.476 TRUE
1 567 2 30 2 1 1 1 1 0.49 TRUE
1 567 3 1 4 2 1 1 1 0.436 TRUE
1 567 3 2 5 4 1 1 1 0.414 TRUE
1 567 3 3 4 5 0 0 1 0.512 TRUE
1 567 3 4 3 2 1 1 1 0.488 TRUE
1 567 3 5 3 1 1 1 1 0.416 TRUE
1 567 3 6 3 4 0 0 1 0.432 TRUE
1 567 3 7 5 1 1 1 1 0.651 TRUE
1 567 3 8 2 1 1 1 1 0.431 TRUE
1 567 3 9 5 6 0 0 1 0.452 TRUE
1 567 3 10 3 4 0 0 1 0.452 TRUE
1 567 3 11 5 6 0 0 1 0.562 TRUE
1 567 3 12 4 4 1 1 1 0.422 TRUE
1 567 3 13 1 2 0 0 1 0.335 TRUE
1 567 3 14 2 3 0 0 1 0.368 TRUE
1 567 3 15 1 1 1 1 1 0.422 TRUE
1 567 3 16 2 3 0 0 1 0.367 TRUE
1 567 3 17 2 2 1 1 1 0.378 TRUE
1 567 3 18 4 3 1 1 1 0.557 TRUE
1 567 3 19 5 6 0 0 1 0.496 TRUE
1 567 3 20 5 6 0 0 1 0.813 TRUE
1 567 3 21 4 5 0 0 1 0.723 TRUE
1 567 3 22 5 3 1 1 1 0.771 TRUE
1 567 3 23 5 2 1 1 1 0.51 TRUE
1 567 3 24 3 3 1 1 1 0.488 TRUE
1 567 3 25 3 4 0 0 1 0.426 TRUE
1 567 3 26 5 5 1 1 1 0.413 TRUE
1 567 3 27 4 1 1 1 1 0.568 TRUE
1 567 3 28 4 5 0 0 1 0.46 TRUE
1 567 3 29 4 5 0 0 1 0.517 TRUE
1 567 3 30 5 6 0 0 1 0.604 TRUE
1 567 4 1 5 6 0 0 1 0.446 TRUE
1 567 4 2 3 1 1 1 1 0.481 TRUE
1 567 4 3 3 4 0 0 1 0.547 TRUE
1 567 4 4 1 1 1 1 1 0.38 TRUE
1 567 4 5 4 5 0 0 1 0.424 TRUE
1 567 4 6 5 6 0 0 1 0.494 TRUE
1 567 4 7 5 6 0 0 1 0.434 TRUE
1 567 4 8 5 1 0 1 0 0.483 TRUE
1 567 4 9 2 3 0 0 1 0.617 TRUE
1 567 4 10 2 2 1 1 1 0.433 TRUE
1 567 4 11 3 3 1 1 1 0.446 TRUE
1 567 4 12 3 4 0 0 1 0.44 TRUE
1 567 4 13 4 4 1 1 1 0.427 TRUE
1 567 4 14 5 5 1 1 1 0.477 TRUE
1 567 4 15 4 1 1 1 1 0.649 TRUE
1 567 4 16 4 5 0 0 1 0.537 TRUE
1 567 4 17 1 2 0 0 1 0.389 TRUE
1 567 4 18 5 3 1 1 1 0.471 TRUE
1 567 4 19 3 2 1 1 1 0.493 TRUE
1 567 4 20 2 1 1 1 1 0.47 TRUE
1 567 4 21 5 6 0 0 1 0.527 TRUE
1 567 4 22 5 2 1 1 1 0.533 TRUE
1 567 4 23 4 5 0 0 1 0.457 TRUE
1 567 4 24 5 4 1 1 1 0.39 TRUE
1 567 4 25 3 4 0 0 1 0.493 TRUE
1 567 4 26 4 3 1 1 1 0.443 TRUE
1 567 4 27 4 5 0 0 1 0.518 TRUE
1 567 4 28 4 2 1 1 1 0.842 TRUE
1 567 4 29 2 3 0 0 1 0.399 TRUE
1 567 4 30 5 6 0 0 1 0.518 TRUE
1 567 5 1 3 1 1 1 1 0.455 TRUE
1 567 5 2 2 3 0 0 1 0.357 TRUE
1 567 5 3 4 1 0 1 0 1.12 FALSE
1 567 5 4 5 6 0 0 1 0.491 TRUE
1 567 5 5 4 3 1 1 1 0.775 TRUE
1 567 5 6 5 6 0 0 1 0.668 TRUE
1 567 5 7 5 3 1 1 1 0.502 TRUE
1 567 5 8 4 5 0 0 1 0.437 TRUE
1 567 5 9 4 5 0 0 1 0.726 TRUE
1 567 5 10 5 2 1 1 1 0.5 TRUE
1 567 5 11 5 6 1 0 0 0.525 TRUE
1 567 5 12 4 2 1 1 1 0.465 TRUE
1 567 5 13 5 4 1 1 1 0.458 TRUE
1 567 5 14 5 1 1 1 1 0.471 TRUE
1 567 5 15 1 1 1 1 1 0.405 TRUE
1 567 5 16 5 5 1 1 1 0.483 TRUE
1 567 5 17 2 2 1 1 1 0.782 FALSE
1 567 5 18 5 6 0 0 1 0.525 TRUE
1 567 5 19 4 4 1 1 1 0.373 TRUE
1 567 5 20 3 4 0 0 1 0.413 TRUE
1 567 5 21 3 4 0 0 1 0.469 TRUE
1 567 5 22 5 6 0 0 1 0.502 TRUE
1 567 5 23 4 5 0 0 1 0.444 TRUE
1 567 5 24 1 2 0 0 1 0.426 TRUE
1 567 5 25 3 2 1 1 1 0.552 TRUE
1 567 5 26 3 4 0 0 1 0.464 TRUE
1 567 5 27 2 1 1 1 1 0.546 TRUE
1 567 5 28 4 5 0 0 1 0.578 TRUE
1 567 5 29 2 3 0 0 1 0.37 TRUE
1 567 5 30 3 3 1 1 1 0.425 TRUE
1 567 6 1 5 6 0 0 1 0.42 TRUE
1 567 6 2 3 4 0 0 1 0.453 TRUE
1 567 6 3 3 4 0 0 1 0.47 TRUE
1 567 6 4 3 2 1 1 1 0.47 TRUE
1 567 6 5 5 1 1 1 1 0.468 TRUE
1 567 6 6 4 5 0 0 1 0.403 TRUE
1 567 6 7 2 1 1 1 1 0.453 TRUE
1 567 6 8 4 5 1 0 0 0.507 TRUE
1 567 6 9 4 3 1 1 1 0.425 TRUE
1 567 6 10 5 5 1 1 1 0.443 TRUE
1 567 6 11 1 1 1 1 1 0.408 TRUE
1 567 6 12 3 1 1 1 1 0.514 TRUE
1 567 6 13 4 5 0 0 1 0.53 TRUE
1 567 6 14 5 6 0 0 1 0.495 TRUE
1 567 6 15 4 4 1 1 1 0.436 TRUE
1 567 6 16 5 6 1 0 0 0.532 TRUE
1 567 6 17 2 3 0 0 1 0.387 TRUE
1 567 6 18 1 2 0 0 1 0.399 TRUE
1 567 6 19 3 4 0 0 1 0.484 TRUE
1 567 6 20 4 1 1 1 1 0.495 TRUE
1 567 6 21 4 5 0 0 1 0.522 TRUE
1 567 6 22 5 6 0 0 1 0.705 TRUE
1 567 6 23 5 6 0 0 1 0.619 TRUE
1 567 6 24 2 3 0 0 1 0.408 TRUE
1 567 6 25 3 3 1 1 1 0.458 TRUE
1 567 6 26 2 2 1 1 1 0.384 TRUE
1 567 6 27 5 3 1 1 1 0.524 TRUE
1 567 6 28 5 4 1 1 1 0.433 TRUE
1 567 6 29 4 2 1 1 1 0.421 TRUE
1 567 6 30 5 2 0 1 0 0.505 TRUE
1 567 7 1 5 5 1 1 1 0.399 TRUE
1 567 7 2 3 1 1 1 1 0.464 TRUE
1 567 7 3 5 3 1 1 1 0.449 TRUE
1 567 7 4 4 5 1 0 0 0.704 TRUE
1 567 7 5 4 2 1 1 1 0.448 TRUE
1 567 7 6 3 4 0 0 1 0.483 TRUE
1 567 7 7 5 2 1 1 1 0.421 TRUE
1 567 7 8 5 1 0 1 0 0.543 TRUE
1 567 7 9 4 5 0 0 1 0.462 TRUE
1 567 7 10 1 1 1 1 1 0.397 TRUE
1 567 7 11 3 2 1 1 1 0.48 TRUE
1 567 7 12 4 4 1 1 1 0.419 TRUE
1 567 7 13 5 6 0 0 1 0.628 TRUE
1 567 7 14 4 3 1 1 1 0.633 TRUE
1 567 7 15 4 5 0 0 1 0.463 TRUE
1 567 7 16 5 4 1 1 1 0.537 TRUE
1 567 7 17 3 3 1 1 1 0.39 TRUE
1 567 7 18 2 1 1 1 1 0.418 TRUE
1 567 7 19 5 6 0 0 1 0.547 TRUE
1 567 7 20 3 4 0 0 1 0.415 TRUE
1 567 7 21 2 2 1 1 1 0.386 TRUE
1 567 7 22 5 6 0 0 1 0.839 TRUE
1 567 7 23 5 6 0 0 1 0.513 TRUE
1 567 7 24 1 2 0 0 1 0.381 TRUE
1 567 7 25 5 6 0 0 1 0.504 TRUE
1 567 7 26 3 4 0 0 1 0.499 TRUE
1 567 7 27 4 1 1 1 1 0.595 TRUE
1 567 7 28 4 5 0 0 1 0.471 TRUE
1 567 7 29 2 3 0 0 1 0.388 TRUE
1 567 7 30 2 3 0 0 1 0.422 TRUE
1 567 8 1 5 1 0 1 0 0.469 TRUE
1 567 8 2 4 4 1 1 1 0.383 TRUE
1 567 8 3 5 6 0 0 1 0.475 TRUE
1 567 8 4 3 1 1 1 1 0.579 TRUE
1 567 8 5 3 4 0 0 1 0.446 TRUE
1 567 8 6 5 3 1 1 1 0.512 TRUE
1 567 8 7 5 4 1 1 1 0.452 TRUE
1 567 8 8 2 3 0 0 1 0.518 TRUE
1 567 8 9 4 3 1 1 1 0.521 TRUE
1 567 8 10 3 4 0 0 1 0.634 TRUE
1 567 8 11 5 6 0 0 1 0.529 TRUE
1 567 8 12 4 5 0 0 1 0.47 TRUE
1 567 8 13 1 1 1 1 1 0.487 TRUE
1 567 8 14 4 1 1 1 1 0.527 TRUE
1 567 8 15 4 2 1 1 1 0.566 TRUE
1 567 8 16 2 2 1 1 1 0.389 TRUE
1 567 8 17 3 3 1 1 1 0.599 TRUE
1 567 8 18 5 6 0 0 1 0.489 TRUE
1 567 8 19 2 3 0 0 1 0.48 TRUE
1 567 8 20 5 5 1 1 1 0.475 TRUE
1 567 8 21 3 4 0 0 1 0.457 TRUE
1 567 8 22 5 2 0 1 0 0.665 TRUE
1 567 8 23 5 6 0 0 1 0.504 TRUE
1 567 8 24 4 5 0 0 1 0.481 TRUE
1 567 8 25 4 5 0 0 1 0.538 TRUE
1 567 8 26 1 2 0 0 1 0.406 TRUE
1 567 8 27 2 1 1 1 1 0.495 TRUE
1 567 8 28 3 2 1 1 1 0.62 TRUE
1 567 8 29 5 6 0 0 1 0.563 TRUE
1 567 8 30 4 5 0 0 1 0.611 TRUE
1 567 9 1 2 3 0 0 1 0.386 TRUE
1 567 9 2 4 1 0 1 0 1.123 FALSE
1 567 9 3 4 3 1 1 1 0.505 TRUE
1 567 9 4 4 5 0 0 1 0.442 TRUE
1 567 9 5 3 3 1 1 1 0.435 TRUE
1 567 9 6 5 1 1 1 1 0.77 TRUE
1 567 9 7 5 4 1 1 1 0.542 TRUE
1 567 9 8 2 2 0 1 0 0.465 TRUE
1 567 9 9 5 6 1 0 0 0.467 TRUE
1 567 9 10 3 1 1 1 1 0.437 TRUE
1 567 9 11 2 3 0 0 1 0.42 TRUE
1 567 9 12 1 1 1 1 1 0.416 TRUE
1 567 9 13 4 5 0 0 1 0.608 TRUE
1 567 9 14 5 5 1 1 1 0.537 TRUE
1 567 9 15 4 2 0 1 0 0.83 TRUE
1 567 9 16 3 4 0 0 1 0.437 TRUE
1 567 9 17 3 4 0 0 1 0.436 TRUE
1 567 9 18 5 2 1 1 1 0.528 TRUE
1 567 9 19 5 6 0 0 1 0.527 TRUE
1 567 9 20 1 2 0 0 1 0.593 TRUE
1 567 9 21 4 5 0 0 1 0.424 TRUE
1 567 9 22 3 4 0 0 1 0.477 TRUE
1 567 9 23 4 5 0 0 1 0.725 TRUE
1 567 9 24 4 4 1 1 1 0.429 TRUE
1 567 9 25 5 3 1 1 1 0.589 TRUE
1 567 9 26 2 1 1 1 1 0.411 TRUE
1 567 9 27 5 6 0 0 1 0.41 TRUE
1 567 9 28 5 6 0 0 1 0.582 TRUE
1 567 9 29 3 2 0 0 1 0.566 TRUE
1 567 9 30 5 6 0 0 1 0.548 TRUE
1 567 10 1 2 2 1 1 1 0.45 TRUE
1 567 10 2 4 5 0 0 1 0.41 TRUE
1 567 10 3 3 4 0 0 1 0.49 TRUE
1 567 10 4 4 5 0 0 1 0.521 TRUE
1 567 10 5 3 2 1 1 1 0.61 TRUE
1 567 10 6 2 3 0 0 1 0.368 TRUE
1 567 10 7 4 5 0 0 1 0.453 TRUE
1 567 10 8 1 2 0 0 1 0.404 TRUE
1 567 10 9 3 1 1 1 1 0.511 TRUE
1 567 10 10 4 5 0 0 1 0.523 TRUE
1 567 10 11 5 6 0 0 1 0.539 TRUE
1 567 10 12 5 6 0 0 1 0.596 TRUE
1 567 10 13 5 3 1 1 1 0.56 TRUE
1 567 10 14 4 3 1 1 1 0.569 TRUE
1 567 10 15 4 4 1 1 1 0.438 TRUE
1 567 10 16 5 6 0 0 1 0.868 TRUE
1 567 10 17 5 2 1 1 1 0.711 TRUE
1 567 10 18 2 3 0 0 1 0.421 TRUE
1 567 10 19 5 4 1 1 1 0.477 TRUE
1 567 10 20 3 3 1 1 1 0.425 TRUE
1 567 10 21 1 1 1 1 1 0.413 TRUE
1 567 10 22 4 2 1 1 1 0.49 TRUE
1 567 10 23 2 1 1 1 1 0.458 TRUE
1 567 10 24 4 1 0 1 0 0.563 TRUE
1 567 10 25 5 6 0 0 1 0.678 TRUE
1 567 10 26 5 6 0 0 1 0.536 TRUE
1 567 10 27 3 4 0 0 1 0.522 TRUE
1 567 10 28 5 5 1 1 1 0.419 TRUE
1 567 10 29 3 4 0 0 1 0.448 TRUE
1 567 10 30 5 1 1 1 1 0.801 TRUE
1 568 1 1 5 6 0 0 1 0.599 TRUE
1 568 1 2 3 2 1 1 1 0.514 TRUE
1 568 1 3 3 3 1 1 1 0.372 TRUE
1 568 1 4 5 3 1 1 1 0.417 TRUE
1 568 1 5 4 2 1 1 1 0.674 TRUE
1 568 1 6 2 3 0 0 1 0.457 TRUE
1 568 1 7 3 4 0 0 1 0.466 TRUE
1 568 1 8 2 2 1 1 1 0.51 TRUE
1 568 1 9 4 1 1 1 1 0.634 TRUE
1 568 1 10 2 3 0 0 1 0.371 TRUE
1 568 1 11 5 6 0 0 1 0.446 TRUE
1 568 1 12 3 4 0 0 1 0.819 FALSE
1 568 1 13 4 5 0 0 1 0.478 TRUE
1 568 1 14 4 5 0 0 1 0.4 TRUE
1 568 1 15 4 5 0 0 1 0.472 TRUE
1 568 1 16 5 6 0 0 1 0.522 TRUE
1 568 1 17 1 2 0 0 1 0.356 TRUE
1 568 1 18 5 1 0 1 0 0.444 TRUE
1 568 1 19 2 1 1 1 1 0.379 TRUE
1 568 1 20 4 4 1 1 1 0.426 TRUE
1 568 1 21 3 1 1 1 1 0.393 TRUE
1 568 1 22 5 6 1 0 0 0.472 TRUE
1 568 1 23 5 6 0 0 1 0.531 TRUE
1 568 1 24 4 5 0 0 1 0.634 TRUE
1 568 1 25 5 4 1 1 1 0.427 TRUE
1 568 1 26 5 5 1 1 1 0.419 TRUE
1 568 1 27 1 1 1 1 1 0.354 TRUE
1 568 1 28 5 2 1 1 1 0.705 TRUE
1 568 1 29 4 3 1 1 1 0.425 TRUE
1 568 1 30 3 4 0 0 1 0.722 TRUE
1 568 2 1 2 1 1 1 1 0.398 TRUE
1 568 2 2 2 3 0 0 1 0.366 TRUE
1 568 2 3 4 4 1 1 1 0.415 TRUE
1 568 2 4 5 1 1 1 1 0.547 TRUE
1 568 2 5 3 3 1 1 1 0.401 TRUE
1 568 2 6 4 1 1 1 1 0.463 TRUE
1 568 2 7 2 2 1 1 1 0.386 TRUE
1 568 2 8 5 2 1 1 1 0.486 TRUE
1 568 2 9 5 5 1 1 1 0.447 TRUE
1 568 2 10 4 5 0 0 1 0.506 TRUE
1 568 2 11 1 1 1 1 1 0.39 TRUE
1 568 2 12 4 5 0 0 1 0.53 TRUE
1 568 2 13 4 2 0 1 0 0.736 TRUE
1 568 2 14 3 4 0 0 1 0.466 TRUE
1 568 2 15 1 2 0 0 1 0.381 TRUE
1 568 2 16 4 5 0 0 1 0.536 TRUE
1 568 2 17 5 3 1 1 1 0.569 TRUE
1 568 2 18 3 1 1 1 1 0.475 TRUE
1 568 2 19 4 5 0 0 1 0.565 TRUE
1 568 2 20 5 6 0 0 1 0.594 TRUE
1 568 2 21 5 6 0 0 1 0.515 TRUE
1 568 2 22 3 4 0 0 1 0.484 TRUE
1 568 2 23 3 4 0 0 1 0.429 TRUE
1 568 2 24 5 6 0 0 1 0.52 TRUE
1 568 2 25 5 6 0 0 1 0.496 TRUE
1 568 2 26 4 3 1 1 1 0.469 TRUE
1 568 2 27 5 4 1 1 1 0.591 TRUE
1 568 2 28 5 6 0 0 1 0.765 TRUE
1 568 2 29 3 2 1 1 1 0.504 TRUE
1 568 2 30 2 3 0 0 1 0.385 TRUE
1 568 3 1 3 4 0 0 1 0.386 TRUE
1 568 3 2 2 1 1 1 1 0.412 TRUE
1 568 3 3 4 3 1 1 1 0.436 TRUE
1 568 3 4 4 1 1 1 1 0.743 TRUE
1 568 3 5 1 2 0 0 1 0.312 TRUE
1 568 3 6 3 2 1 1 1 0.413 TRUE
1 568 3 7 3 3 1 1 1 0.406 TRUE
1 568 3 8 5 5 1 1 1 0.38 TRUE
1 568 3 9 5 3 1 1 1 0.481 TRUE
1 568 3 10 4 4 1 1 1 0.391 TRUE
1 568 3 11 5 6 0 0 1 0.489 TRUE
1 568 3 12 5 4 1 1 1 0.453 TRUE
1 568 3 13 5 1 0 1 0 0.586 TRUE
1 568 3 14 4 5 1 0 0 0.469 TRUE
1 568 3 15 4 5 0 0 1 0.43 TRUE
1 568 3 16 4 5 0 0 1 0.454 TRUE
1 568 3 17 3 1 1 1 1 0.442 TRUE
1 568 3 18 5 6 0 0 1 0.798 TRUE
1 568 3 19 3 4 0 0 1 0.448 TRUE
1 568 3 20 2 3 0 0 1 0.57 TRUE
1 568 3 21 4 5 0 0 1 0.463 TRUE
1 568 3 22 5 6 0 0 1 0.544 TRUE
1 568 3 23 1 1 1 1 1 0.359 TRUE
1 568 3 24 2 3 0 0 1 0.335 TRUE
1 568 3 25 5 6 0 0 1 0.466 TRUE
1 568 3 26 2 2 1 1 1 0.472 TRUE
1 568 3 27 3 4 0 0 1 0.468 TRUE
1 568 3 28 5 2 1 1 1 0.432 TRUE
1 568 3 29 4 2 1 1 1 0.437 TRUE
1 568 3 30 5 6 0 0 1 0.497 TRUE
1 568 4 1 3 3 1 1 1 0.379 TRUE
1 568 4 2 5 4 1 1 1 0.431 TRUE
1 568 4 3 5 3 1 1 1 0.602 TRUE
1 568 4 4 3 2 1 1 1 0.444 TRUE
1 568 4 5 5 1 1 1 1 0.555 TRUE
1 568 4 6 5 5 1 1 1 0.397 TRUE
1 568 4 7 4 1 0 1 0 0.506 TRUE
1 568 4 8 5 6 0 0 1 0.5 TRUE
1 568 4 9 2 3 0 0 1 0.413 TRUE
1 568 4 10 4 2 1 1 1 0.518 TRUE
1 568 4 11 4 5 0 0 1 0.476 TRUE
1 568 4 12 5 6 0 0 1 0.495 TRUE
1 568 4 13 5 6 0 0 1 0.72 TRUE
1 568 4 14 1 2 0 0 1 0.447 TRUE
1 568 4 15 4 5 0 0 1 0.549 TRUE
1 568 4 16 2 1 1 1 1 0.455 TRUE
1 568 4 17 5 2 0 1 0 0.521 TRUE
1 568 4 18 4 5 0 0 1 0.475 TRUE
1 568 4 19 5 6 0 0 1 0.549 TRUE
1 568 4 20 4 5 0 0 1 0.526 TRUE
1 568 4 21 2 3 0 0 1 0.396 TRUE
1 568 4 22 3 4 0 0 1 0.455 TRUE
1 568 4 23 5 6 0 0 1 0.689 TRUE
1 568 4 24 4 4 1 1 1 0.449 TRUE
1 568 4 25 1 1 1 1 1 0.36 TRUE
1 568 4 26 3 4 0 0 1 0.512 TRUE
1 568 4 27 3 1 1 1 1 0.41 TRUE
1 568 4 28 3 4 0 0 1 0.399 TRUE
1 568 4 29 2 2 1 1 1 0.403 TRUE
1 568 4 30 4 3 1 1 1 0.454 TRUE
1 568 5 1 4 5 0 0 1 0.463 TRUE
1 568 5 2 3 3 1 1 1 0.365 TRUE
1 568 5 3 3 4 0 0 1 0.47 TRUE
1 568 5 4 1 1 1 1 1 0.403 TRUE
1 568 5 5 2 1 1 1 1 0.616 TRUE
1 568 5 6 5 2 1 1 1 0.484 TRUE
1 568 5 7 5 6 0 0 1 0.543 TRUE
1 568 5 8 3 2 1 1 1 0.477 TRUE
1 568 5 9 4 4 1 1 1 0.487 TRUE
1 568 5 10 3 4 0 0 1 0.43 TRUE
1 568 5 11 4 5 0 0 1 0.481 TRUE
1 568 5 12 5 3 1 1 1 0.55 TRUE
1 568 5 13 1 2 0 0 1 0.377 TRUE
1 568 5 14 4 2 1 1 1 0.451 TRUE
1 568 5 15 5 6 0 0 1 0.569 TRUE
1 568 5 16 3 1 1 1 1 0.544 TRUE
1 568 5 17 5 5 1 1 1 0.48 TRUE
1 568 5 18 2 3 0 0 1 0.364 TRUE
1 568 5 19 5 6 0 0 1 0.551 TRUE
1 568 5 20 3 4 0 0 1 0.39 TRUE
1 568 5 21 2 3 0 0 1 0.407 TRUE
1 568 5 22 4 5 0 0 1 0.427 TRUE
1 568 5 23 4 5 0 0 1 0.52 TRUE
1 568 5 24 4 3 1 1 1 0.545 TRUE
1 568 5 25 4 1 1 1 1 0.514 TRUE
1 568 5 26 2 2 1 1 1 0.409 TRUE
1 568 5 27 5 4 1 1 1 0.444 TRUE
1 568 5 28 5 6 0 0 1 0.637 TRUE
1 568 5 29 5 1 1 1 1 0.66 TRUE
1 568 5 30 5 6 0 0 1 0.589 TRUE
1 568 6 1 5 6 0 0 1 0.516 TRUE
1 568 6 2 3 4 0 0 1 0.554 TRUE
1 568 6 3 2 3 0 0 1 0.431 TRUE
1 568 6 4 1 2 0 0 1 0.583 TRUE
1 568 6 5 2 2 1 1 1 0.408 TRUE
1 568 6 6 4 1 1 1 1 0.493 TRUE
1 568 6 7 5 4 1 1 1 0.531 TRUE
1 568 6 8 3 1 1 1 1 0.469 TRUE
1 568 6 9 3 4 0 0 1 0.438 TRUE
1 568 6 10 5 6 0 0 1 0.472 TRUE
1 568 6 11 5 5 1 1 1 0.458 TRUE
1 568 6 12 5 3 1 1 1 0.455 TRUE
1 568 6 13 4 5 0 0 1 0.451 TRUE
1 568 6 14 2 3 0 0 1 0.37 TRUE
1 568 6 15 4 5 0 0 1 0.443 TRUE
1 568 6 16 5 6 0 0 1 0.459 TRUE
1 568 6 17 3 2 1 1 1 0.511 TRUE
1 568 6 18 4 5 0 0 1 0.516 TRUE
1 568 6 19 4 5 0 0 1 0.469 TRUE
1 568 6 20 5 2 1 1 1 0.572 TRUE
1 568 6 21 1 1 1 1 1 0.39 TRUE
1 568 6 22 5 1 1 1 1 0.718 TRUE
1 568 6 23 3 3 1 1 1 0.439 TRUE
1 568 6 24 4 3 0 1 0 0.451 TRUE
1 568 6 25 3 4 0 0 1 0.421 TRUE
1 568 6 26 5 6 0 0 1 0.488 TRUE
1 568 6 27 2 1 1 1 1 0.509 TRUE
1 568 6 28 5 6 0 0 1 0.593 TRUE
1 568 6 29 4 2 1 1 1 0.721 TRUE
1 568 6 30 4 4 1 1 1 0.43 TRUE
1 568 7 1 1 1 1 1 1 0.36 TRUE
1 568 7 2 5 6 0 0 1 0.48 TRUE
1 568 7 3 4 3 1 1 1 0.491 TRUE
1 568 7 4 4 2 1 1 1 0.622 TRUE
1 568 7 5 3 4 0 0 1 0.586 TRUE
1 568 7 6 4 5 0 0 1 0.464 TRUE
1 568 7 7 4 5 0 0 1 0.464 TRUE
1 568 7 8 4 5 0 0 1 0.473 TRUE
1 568 7 9 3 2 1 1 1 0.757 TRUE
1 568 7 10 5 6 0 0 1 0.468 TRUE
1 568 7 11 2 3 0 0 1 0.371 TRUE
1 568 7 12 3 1 0 1 0 0.446 TRUE
1 568 7 13 1 2 0 0 1 0.453 TRUE
1 568 7 14 5 3 1 1 1 0.569 TRUE
1 568 7 15 4 1 1 1 1 0.617 TRUE
1 568 7 16 5 6 0 0 1 0.567 TRUE
1 568 7 17 5 4 1 1 1 0.43 TRUE
1 568 7 18 3 4 0 0 1 0.614 TRUE
1 568 7 19 3 4 0 0 1 0.448 TRUE
1 568 7 20 2 1 1 1 1 0.425 TRUE
1 568 7 21 5 6 0 0 1 0.531 TRUE
1 568 7 22 2 3 0 0 1 0.37 TRUE
1 568 7 23 4 5 0 0 1 0.514 TRUE
1 568 7 24 3 3 1 1 1 0.405 TRUE
1 568 7 25 5 2 1 1 1 0.506 TRUE
1 568 7 26 5 6 0 0 1 0.521 TRUE
1 568 7 27 5 5 1 1 1 0.421 TRUE
