"rep(2, length(dats[, 1]))" "dat[, 1]" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
2 165 10 25 2 1 1 1 1 0.504 TRUE
2 165 10 26 4 5 0 0 1 0.524 TRUE
2 165 10 27 3 3 1 1 1 0.427 TRUE
2 165 10 28 5 6 0 0 1 0.61 TRUE
2 165 10 29 5 6 0 0 1 0.496 TRUE
2 165 10 30 4 3 0 1 0 0.576 TRUE
2 166 1 1 5 5 1 1 1 0.397 TRUE
2 166 1 2 2 3 0 0 1 0.438 TRUE
2 166 1 3 5 2 1 1 1 0.687 TRUE
2 166 1 4 5 4 1 1 1 0.806 TRUE
2 166 1 5 3 1 1 1 1 0.416 TRUE
2 166 1 6 4 3 1 1 1 0.447 TRUE
2 166 1 7 5 6 0 0 1 0.555 TRUE
2 166 1 8 3 4 0 0 1 0.44 TRUE
2 166 1 9 3 4 0 0 1 0.473 TRUE
2 166 1 10 5 6 0 0 1 0.534 TRUE
2 166 1 11 4 5 0 0 1 0.423 TRUE
2 166 1 12 2 1 1 1 1 0.454 TRUE
2 166 1 13 4 2 1 1 1 0.563 TRUE
2 166 1 14 5 1 1 1 1 0.435 TRUE
2 166 1 15 1 2 0 0 1 0.371 TRUE
2 166 1 16 2 2 1 1 1 0.369 TRUE
2 166 1 17 4 5 0 0 1 0.515 TRUE
2 166 1 18 3 3 1 1 1 0.356 TRUE
2 166 1 19 5 6 0 0 1 0.528 TRUE
2 166 1 20 4 1 1 1 1 0.426 TRUE
2 166 1 21 1 1 1 1 1 0.355 TRUE
2 166 1 22 5 6 0 0 1 0.604 TRUE
2 166 1 23 5 3 1 1 1 0.872 TRUE
2 166 1 24 5 6 0 0 1 0.433 TRUE
2 166 1 25 4 4 1 1 1 0.424 TRUE
2 166 1 26 4 5 0 0 1 0.444 TRUE
2 166 1 27 3 4 0 0 1 0.442 TRUE
2 166 1 28 4 5 0 0 1 0.39 TRUE
2 166 1 29 3 2 1 1 1 0.401 TRUE
2 166 1 30 2 3 0 0 1 0.44 TRUE
2 166 2 1 3 3 1 1 1 0.379 TRUE
2 166 2 2 5 4 1 1 1 0.82 TRUE
2 166 2 3 5 6 0 0 1 0.464 TRUE
2 166 2 4 3 2 1 1 1 0.502 TRUE
2 166 2 5 2 3 0 0 1 0.548 TRUE
2 166 2 6 2 2 1 1 1 0.371 TRUE
2 166 2 7 1 1 1 1 1 0.516 TRUE
2 166 2 8 1 2 0 0 1 0.36 TRUE
2 166 2 9 5 2 1 1 1 0.508 TRUE
2 166 2 10 3 4 0 0 1 0.467 TRUE
2 166 2 11 4 2 1 1 1 0.377 TRUE
2 166 2 12 2 3 0 0 1 0.442 TRUE
2 166 2 13 3 1 1 1 1 0.508 TRUE
2 166 2 14 4 5 0 0 1 0.44 TRUE
2 166 2 15 4 5 0 0 1 0.41 TRUE
2 166 2 16 5 1 1 1 1 0.489 TRUE
2 166 2 17 5 6 1 0 0 0.454 TRUE
2 166 2 18 5 6 0 0 1 0.611 TRUE
2 166 2 19 3 4 0 0 1 0.451 TRUE
2 166 2 20 3 4 0 0 1 0.437 TRUE
2 166 2 21 4 3 1 1 1 0.448 TRUE
2 166 2 22 5 3 1 1 1 0.48 TRUE
2 166 2 23 5 5 1 1 1 0.354 TRUE
2 166 2 24 5 6 0 0 1 0.442 TRUE
2 166 2 25 4 4 1 1 1 0.334 TRUE
2 166 2 26 4 1 1 1 1 0.62 TRUE
2 166 2 27 4 5 0 0 1 0.418 TRUE
2 166 2 28 5 6 0 0 1 0.47 TRUE
2 166 2 29 4 5 0 0 1 0.595 TRUE
2 166 2 30 2 1 1 1 1 0.491 TRUE
2 166 3 1 4 1 1 1 1 0.415 TRUE
2 166 3 2 3 4 0 0 1 0.396 TRUE
2 166 3 3 4 5 0 0 1 0.391 TRUE
2 166 3 4 5 6 0 0 1 0.453 TRUE
2 166 3 5 5 5 1 1 1 0.373 TRUE
2 166 3 6 5 6 0 0 1 0.494 TRUE
2 166 3 7 4 5 0 0 1 0.43 TRUE
2 166 3 8 4 3 1 1 1 0.484 TRUE
2 166 3 9 5 3 0 1 0 0.402 TRUE
2 166 3 10 3 4 0 0 1 0.439 TRUE
2 166 3 11 4 4 1 1 1 0.447 TRUE
2 166 3 12 5 2 1 1 1 0.409 TRUE
2 166 3 13 1 1 1 1 1 0.35 TRUE
2 166 3 14 5 1 1 1 1 0.437 TRUE
2 166 3 15 2 2 1 1 1 0.344 TRUE
2 166 3 16 5 6 0 0 1 0.619 TRUE
2 166 3 17 4 2 1 1 1 0.434 TRUE
2 166 3 18 1 2 0 0 1 0.448 TRUE
2 166 3 19 4 5 0 0 1 0.521 TRUE
2 166 3 20 3 1 1 1 1 0.529 TRUE
2 166 3 21 3 4 0 0 1 0.609 TRUE
2 166 3 22 2 1 1 1 1 0.359 TRUE
2 166 3 23 2 3 0 0 1 0.384 TRUE
2 166 3 24 5 4 1 1 1 0.602 TRUE
2 166 3 25 4 5 0 0 1 0.545 TRUE
2 166 3 26 5 6 0 0 1 0.529 TRUE
2 166 3 27 5 6 0 0 1 0.517 TRUE
2 166 3 28 3 3 1 1 1 0.351 TRUE
2 166 3 29 2 3 0 0 1 0.582 TRUE
2 166 3 30 3 2 1 1 1 0.433 TRUE
2 166 4 1 3 3 1 1 1 0.483 TRUE
2 166 4 2 5 6 0 0 1 0.506 TRUE
2 166 4 3 5 6 0 0 1 0.52 TRUE
2 166 4 4 5 6 0 0 1 0.485 TRUE
2 166 4 5 5 5 1 1 1 0.395 TRUE
2 166 4 6 5 2 1 1 1 0.502 TRUE
2 166 4 7 3 1 1 1 1 0.389 TRUE
2 166 4 8 2 3 0 0 1 0.435 TRUE
2 166 4 9 5 4 1 1 1 0.595 TRUE
2 166 4 10 4 5 0 0 1 0.515 TRUE
2 166 4 11 3 4 0 0 1 0.451 TRUE
2 166 4 12 1 2 0 0 1 0.449 TRUE
2 166 4 13 5 6 0 0 1 0.459 TRUE
2 166 4 14 4 3 1 1 1 0.472 TRUE
2 166 4 15 5 1 1 1 1 0.58 TRUE
2 166 4 16 1 1 1 1 1 0.368 TRUE
2 166 4 17 2 1 1 1 1 0.411 TRUE
2 166 4 18 4 1 1 1 1 0.397 TRUE
2 166 4 19 4 5 0 0 1 0.442 TRUE
2 166 4 20 3 2 1 1 1 0.396 TRUE
2 166 4 21 5 3 1 1 1 0.465 TRUE
2 166 4 22 4 4 1 1 1 0.365 TRUE
2 166 4 23 4 2 1 1 1 0.467 TRUE
2 166 4 24 2 2 1 1 1 0.349 TRUE
2 166 4 25 4 5 0 0 1 0.611 TRUE
2 166 4 26 2 3 0 0 1 0.405 TRUE
2 166 4 27 4 5 0 0 1 0.474 TRUE
2 166 4 28 3 4 0 0 1 0.525 TRUE
2 166 4 29 5 6 0 0 1 0.484 TRUE
2 166 4 30 3 4 0 0 1 0.399 TRUE
2 166 5 1 5 3 0 1 0 0.861 TRUE
2 166 5 2 2 3 0 0 1 0.439 TRUE
2 166 5 3 5 6 0 0 1 0.614 TRUE
2 166 5 4 5 5 1 1 1 0.468 TRUE
2 166 5 5 3 1 1 1 1 0.414 TRUE
2 166 5 6 5 6 0 0 1 0.798 TRUE
2 166 5 7 5 6 0 0 1 0.555 TRUE
2 166 5 8 4 1 1 1 1 0.452 TRUE
2 166 5 9 4 5 0 0 1 0.475 TRUE
2 166 5 10 2 3 0 0 1 0.549 TRUE
2 166 5 11 4 5 0 0 1 0.466 TRUE
2 166 5 12 4 4 1 1 1 0.387 TRUE
2 166 5 13 2 2 1 1 1 0.463 TRUE
2 166 5 14 5 1 1 1 1 0.467 TRUE
2 166 5 15 3 2 1 1 1 0.44 TRUE
2 166 5 16 3 3 1 1 1 0.365 TRUE
2 166 5 17 5 2 1 1 1 0.723 TRUE
2 166 5 18 4 3 1 1 1 0.685 TRUE
2 166 5 19 3 4 0 0 1 0.445 TRUE
2 166 5 20 3 4 0 0 1 0.47 TRUE
2 166 5 21 1 2 0 0 1 0.377 TRUE
2 166 5 22 5 6 0 0 1 0.44 TRUE
2 166 5 23 4 5 0 0 1 0.534 TRUE
2 166 5 24 1 1 1 1 1 0.404 TRUE
2 166 5 25 5 6 0 0 1 0.415 TRUE
2 166 5 26 4 2 1 1 1 0.633 TRUE
2 166 5 27 5 4 1 1 1 0.361 TRUE
2 166 5 28 4 5 0 0 1 0.468 TRUE
2 166 5 29 3 4 0 0 1 0.436 TRUE
2 166 5 30 2 1 1 1 1 0.444 TRUE
2 166 6 1 4 5 0 0 1 0.459 TRUE
2 166 6 2 4 4 1 1 1 0.372 TRUE
2 166 6 3 2 1 1 1 1 0.393 TRUE
2 166 6 4 5 3 1 1 1 0.381 TRUE
2 166 6 5 4 2 1 1 1 0.382 TRUE
2 166 6 6 5 6 0 0 1 0.604 TRUE
2 166 6 7 4 3 1 1 1 0.647 TRUE
2 166 6 8 5 6 0 0 1 0.498 TRUE
2 166 6 9 5 2 0 1 0 0.69 TRUE
2 166 6 10 1 1 1 1 1 0.35 TRUE
2 166 6 11 4 1 1 1 1 0.418 TRUE
2 166 6 12 5 6 0 0 1 0.537 TRUE
2 166 6 13 3 4 0 0 1 0.467 TRUE
2 166 6 14 4 5 0 0 1 0.422 TRUE
2 166 6 15 2 3 0 0 1 0.62 TRUE
2 166 6 16 3 3 1 1 1 0.339 TRUE
2 166 6 17 2 3 0 0 1 0.452 TRUE
2 166 6 18 4 5 0 0 1 0.511 TRUE
2 166 6 19 3 2 1 1 1 0.577 TRUE
2 166 6 20 5 6 0 0 1 0.58 TRUE
2 166 6 21 5 1 1 1 1 0.458 TRUE
2 166 6 22 5 6 0 0 1 0.51 TRUE
2 166 6 23 3 4 0 0 1 0.497 TRUE
2 166 6 24 5 4 1 1 1 0.629 TRUE
2 166 6 25 1 2 0 0 1 0.414 TRUE
2 166 6 26 2 2 1 1 1 0.431 TRUE
2 166 6 27 4 5 0 0 1 0.484 TRUE
2 166 6 28 3 4 0 0 1 0.412 TRUE
2 166 6 29 3 1 0 1 0 0.5 TRUE
2 166 6 30 5 5 1 1 1 0.372 TRUE
2 166 7 1 5 6 0 0 1 0.512 TRUE
2 166 7 2 5 5 1 1 1 0.394 TRUE
2 166 7 3 2 1 1 1 1 0.423 TRUE
2 166 7 4 4 1 1 1 1 0.458 TRUE
2 166 7 5 4 5 0 0 1 0.438 TRUE
2 166 7 6 4 4 1 1 1 0.378 TRUE
2 166 7 7 1 2 0 0 1 0.388 TRUE
2 166 7 8 1 1 1 1 1 0.356 TRUE
2 166 7 9 3 4 0 0 1 0.455 TRUE
2 166 7 10 3 4 0 0 1 0.548 TRUE
2 166 7 11 4 5 0 0 1 0.571 TRUE
2 166 7 12 2 2 1 1 1 0.43 TRUE
2 166 7 13 5 6 0 0 1 0.553 TRUE
2 166 7 14 5 1 1 1 1 0.453 TRUE
2 166 7 15 5 3 1 1 1 0.507 TRUE
2 166 7 16 3 2 1 1 1 0.395 TRUE
2 166 7 17 3 1 1 1 1 0.398 TRUE
2 166 7 18 5 6 0 0 1 0.495 TRUE
2 166 7 19 2 3 0 0 1 0.423 TRUE
2 166 7 20 4 5 0 0 1 0.801 TRUE
2 166 7 21 3 4 0 0 1 0.565 TRUE
2 166 7 22 5 6 0 0 1 0.46 TRUE
2 166 7 23 3 3 1 1 1 0.364 TRUE
2 166 7 24 5 6 0 0 1 0.452 TRUE
2 166 7 25 2 3 0 0 1 0.488 TRUE
2 166 7 26 5 4 1 1 1 0.618 TRUE
2 166 7 27 4 5 0 0 1 0.468 TRUE
2 166 7 28 5 2 1 1 1 0.55 TRUE
2 166 7 29 4 3 1 1 1 0.393 TRUE
2 166 7 30 4 2 1 1 1 0.415 TRUE
2 166 8 1 3 3 1 1 1 0.339 TRUE
2 166 8 2 1 2 0 0 1 0.47 TRUE
2 166 8 3 4 2 1 1 1 0.42 TRUE
2 166 8 4 5 6 0 0 1 0.483 TRUE
2 166 8 5 4 5 0 0 1 0.448 TRUE
2 166 8 6 5 4 1 1 1 0.488 TRUE
2 166 8 7 4 1 1 1 1 0.632 TRUE
2 166 8 8 3 4 0 0 1 0.468 TRUE
2 166 8 9 5 6 0 0 1 0.492 TRUE
2 166 8 10 2 1 1 1 1 0.389 TRUE
2 166 8 11 3 4 1 0 0 0.377 TRUE
2 166 8 12 5 6 0 0 1 0.457 TRUE
2 166 8 13 5 5 1 1 1 0.444 TRUE
2 166 8 14 5 2 1 1 1 0.466 TRUE
2 166 8 15 3 2 1 1 1 0.4 TRUE
2 166 8 16 4 5 0 0 1 0.438 TRUE
2 166 8 17 3 1 1 1 1 0.471 TRUE
2 166 8 18 5 6 0 0 1 0.459 TRUE
2 166 8 19 4 5 0 0 1 1.365 TRUE
2 166 8 20 5 6 0 0 1 0.524 TRUE
2 166 8 21 4 3 1 1 1 0.942 TRUE
2 166 8 22 5 3 1 1 1 0.48 TRUE
2 166 8 23 4 4 1 1 1 0.378 TRUE
2 166 8 24 1 1 1 1 1 0.357 TRUE
2 166 8 25 3 4 0 0 1 0.565 TRUE
2 166 8 26 2 3 0 0 1 0.464 TRUE
2 166 8 27 2 2 1 1 1 0.392 TRUE
2 166 8 28 5 1 1 1 1 0.555 TRUE
2 166 8 29 2 3 0 0 1 0.445 TRUE
2 166 8 30 4 5 0 0 1 0.628 TRUE
2 166 9 1 2 3 0 0 1 0.389 TRUE
2 166 9 2 3 3 1 1 1 0.359 TRUE
2 166 9 3 4 4 1 1 1 0.38 TRUE
2 166 9 4 4 2 1 1 1 0.479 TRUE
2 166 9 5 5 5 1 1 1 0.34 TRUE
2 166 9 6 2 2 1 1 1 0.372 TRUE
2 166 9 7 4 5 0 0 1 0.468 TRUE
2 166 9 8 5 1 0 1 0 0.474 TRUE
2 166 9 9 5 4 1 1 1 0.391 TRUE
2 166 9 10 1 1 1 1 1 0.317 TRUE
2 166 9 11 3 4 0 0 1 0.443 TRUE
2 166 9 12 5 6 0 0 1 0.476 TRUE
2 166 9 13 5 2 1 1 1 0.502 TRUE
2 166 9 14 4 3 1 1 1 0.418 TRUE
2 166 9 15 5 3 1 1 1 0.448 TRUE
2 166 9 16 3 1 1 1 1 0.46 TRUE
2 166 9 17 5 6 0 0 1 0.6 TRUE
2 166 9 18 5 6 0 0 1 0.443 TRUE
2 166 9 19 5 6 0 0 1 0.595 TRUE
2 166 9 20 3 4 0 0 1 0.454 TRUE
2 166 9 21 4 5 0 0 1 0.419 TRUE
2 166 9 22 3 2 1 1 1 0.609 TRUE
2 166 9 23 4 5 0 0 1 0.475 TRUE
2 166 9 24 4 1 1 1 1 0.434 TRUE
2 166 9 25 1 2 0 0 1 0.396 TRUE
2 166 9 26 3 4 0 0 1 0.438 TRUE
2 166 9 27 2 3 0 0 1 0.524 TRUE
2 166 9 28 5 6 0 0 1 0.454 TRUE
2 166 9 29 2 1 1 1 1 0.403 TRUE
2 166 9 30 4 5 0 0 1 0.473 TRUE
2 166 10 1 5 1 1 1 1 0.389 TRUE
2 166 10 2 1 1 1 1 1 0.301 TRUE
2 166 10 3 5 5 1 1 1 0.365 TRUE
2 166 10 4 3 2 1 1 1 0.416 TRUE
2 166 10 5 3 4 0 0 1 0.504 TRUE
2 166 10 6 2 2 1 1 1 0.33 TRUE
2 166 10 7 5 2 1 1 1 0.447 TRUE
2 166 10 8 1 2 0 0 1 0.442 TRUE
2 166 10 9 5 6 0 0 1 0.624 TRUE
2 166 10 10 3 4 0 0 1 0.47 TRUE
2 166 10 11 4 5 0 0 1 0.494 TRUE
2 166 10 12 3 3 1 1 1 0.356 TRUE
2 166 10 13 5 3 1 1 1 0.555 TRUE
2 166 10 14 4 5 0 0 1 0.464 TRUE
2 166 10 15 3 1 1 1 1 0.482 TRUE
2 166 10 16 4 3 1 1 1 0.668 TRUE
2 166 10 17 4 1 1 1 1 0.414 TRUE
2 166 10 18 4 5 0 0 1 0.518 TRUE
2 166 10 19 2 1 1 1 1 0.421 TRUE
2 166 10 20 2 3 0 0 1 0.55 TRUE
2 166 10 21 3 4 0 0 1 0.452 TRUE
2 166 10 22 5 4 1 1 1 0.557 TRUE
2 166 10 23 5 6 0 0 1 0.477 TRUE
2 166 10 24 5 6 0 0 1 0.489 TRUE
2 166 10 25 4 5 0 0 1 0.459 TRUE
2 166 10 26 4 4 1 1 1 0.411 TRUE
2 166 10 27 4 2 0 1 0 0.443 TRUE
2 166 10 28 2 3 0 0 1 0.441 TRUE
2 166 10 29 5 6 1 0 0 0.457 TRUE
2 166 10 30 5 6 0 0 1 0.46 TRUE
2 167 1 1 4 5 1 0 0 2.107 FALSE
2 167 1 2 3 4 0 0 1 1.296 FALSE
2 167 1 3 3 4 0 0 1 0.564 TRUE
2 167 1 4 5 6 0 0 1 0.536 TRUE
2 167 1 5 4 2 1 1 1 0.63 TRUE
2 167 1 6 2 3 0 0 1 0.456 TRUE
2 167 1 7 5 5 1 1 1 0.467 TRUE
2 167 1 8 5 4 1 1 1 0.476 TRUE
2 167 1 9 3 3 1 1 1 0.393 TRUE
2 167 1 10 4 5 0 0 1 0.463 TRUE
2 167 1 11 4 5 0 0 1 0.493 TRUE
2 167 1 12 5 2 1 1 1 0.574 TRUE
2 167 1 13 3 2 1 1 1 0.547 TRUE
2 167 1 14 2 2 1 1 1 0.409 TRUE
2 167 1 15 5 1 1 1 1 0.528 TRUE
2 167 1 16 5 6 0 0 1 0.543 TRUE
2 167 1 17 5 6 0 0 1 0.534 TRUE
2 167 1 18 3 1 1 1 1 0.44 TRUE
2 167 1 19 2 1 1 1 1 0.381 TRUE
2 167 1 20 4 1 1 1 1 0.533 TRUE
2 167 1 21 4 4 1 1 1 0.46 TRUE
2 167 1 22 1 2 0 0 1 0.458 TRUE
2 167 1 23 4 5 0 0 1 0.679 TRUE
2 167 1 24 5 6 0 0 1 0.624 TRUE
2 167 1 25 4 3 1 1 1 0.572 TRUE
2 167 1 26 5 6 0 0 1 0.524 TRUE
2 167 1 27 5 3 1 1 1 0.521 TRUE
2 167 1 28 1 1 1 1 1 0.43 TRUE
2 167 1 29 2 3 0 0 1 0.516 TRUE
2 167 1 30 3 4 0 0 1 0.605 TRUE
2 167 2 1 2 3 0 0 1 0.497 TRUE
2 167 2 2 3 4 0 0 1 0.489 TRUE
2 167 2 3 4 2 1 1 1 0.458 TRUE
2 167 2 4 5 4 1 1 1 0.441 TRUE
2 167 2 5 5 2 1 1 1 0.617 TRUE
2 167 2 6 2 2 1 1 1 0.473 TRUE
2 167 2 7 3 4 0 0 1 0.511 TRUE
2 167 2 8 4 3 1 1 1 0.525 TRUE
2 167 2 9 1 1 1 1 1 0.408 TRUE
2 167 2 10 1 2 0 0 1 0.423 TRUE
2 167 2 11 2 1 1 1 1 0.486 TRUE
2 167 2 12 5 6 0 0 1 0.85 TRUE
2 167 2 13 5 6 0 0 1 0.615 TRUE
2 167 2 14 4 4 1 1 1 0.43 TRUE
2 167 2 15 3 2 1 1 1 0.47 TRUE
2 167 2 16 5 6 0 0 1 0.838 TRUE
2 167 2 17 4 5 0 0 1 0.448 TRUE
2 167 2 18 4 5 0 0 1 0.759 TRUE
2 167 2 19 5 5 1 1 1 0.52 TRUE
2 167 2 20 4 5 0 0 1 0.491 TRUE
2 167 2 21 3 1 1 1 1 0.487 TRUE
2 167 2 22 5 6 0 0 1 0.472 TRUE
2 167 2 23 4 1 1 1 1 0.583 TRUE
2 167 2 24 2 3 0 0 1 0.528 TRUE
2 167 2 25 5 3 1 1 1 0.644 TRUE
2 167 2 26 5 6 0 0 1 0.696 TRUE
2 167 2 27 5 1 1 1 1 0.496 TRUE
2 167 2 28 3 3 1 1 1 0.423 TRUE
2 167 2 29 3 4 0 0 1 0.547 TRUE
2 167 2 30 4 5 0 0 1 0.613 TRUE
2 167 3 1 1 1 1 1 1 0.386 TRUE
2 167 3 2 4 2 1 1 1 0.526 TRUE
2 167 3 3 1 2 0 0 1 0.438 TRUE
2 167 3 4 4 5 0 0 1 0.59 TRUE
2 167 3 5 4 5 0 0 1 0.524 TRUE
2 167 3 6 4 4 1 1 1 0.449 TRUE
2 167 3 7 3 2 1 1 1 0.459 TRUE
2 167 3 8 3 4 0 0 1 0.51 TRUE
2 167 3 9 3 1 0 1 0 0.585 TRUE
2 167 3 10 5 6 0 0 1 0.639 TRUE
2 167 3 11 5 3 1 1 1 0.722 TRUE
2 167 3 12 5 6 0 0 1 0.719 TRUE
2 167 3 13 3 3 1 1 1 0.421 TRUE
2 167 3 14 5 6 0 0 1 0.624 TRUE
2 167 3 15 3 4 0 0 1 0.618 TRUE
2 167 3 16 2 3 0 0 1 0.546 TRUE
2 167 3 17 5 5 1 1 1 0.512 TRUE
2 167 3 18 4 5 0 0 1 0.524 TRUE
2 167 3 19 5 1 1 1 1 0.535 TRUE
2 167 3 20 5 4 1 1 1 0.575 TRUE
2 167 3 21 4 5 0 0 1 0.834 TRUE
2 167 3 22 5 6 0 0 1 0.588 TRUE
2 167 3 23 5 2 1 1 1 0.682 TRUE
2 167 3 24 2 3 0 0 1 0.55 TRUE
2 167 3 25 2 1 1 1 1 0.504 TRUE
2 167 3 26 3 4 0 0 1 0.813 TRUE
2 167 3 27 5 6 0 0 1 1.014 TRUE
2 167 3 28 2 2 1 1 1 0.444 TRUE
2 167 3 29 4 3 1 1 1 0.46 TRUE
2 167 3 30 4 1 1 1 1 0.471 TRUE
2 167 4 1 5 6 0 0 1 0.557 TRUE
2 167 4 2 5 4 1 1 1 0.48 TRUE
2 167 4 3 4 4 1 1 1 0.438 TRUE
2 167 4 4 1 1 1 1 1 0.372 TRUE
2 167 4 5 4 5 0 0 1 0.522 TRUE
2 167 4 6 5 5 1 1 1 0.432 TRUE
2 167 4 7 5 6 0 0 1 0.638 TRUE
2 167 4 8 2 2 1 1 1 0.406 TRUE
2 167 4 9 5 3 1 1 1 0.71 TRUE
2 167 4 10 1 2 0 0 1 0.524 TRUE
2 167 4 11 2 1 1 1 1 0.499 TRUE
2 167 4 12 3 4 0 0 1 0.593 TRUE
2 167 4 13 4 2 1 1 1 0.862 TRUE
2 167 4 14 5 1 1 1 1 0.495 TRUE
2 167 4 15 3 4 0 0 1 0.527 TRUE
2 167 4 16 2 3 0 0 1 0.517 TRUE
2 167 4 17 4 5 0 0 1 0.484 TRUE
2 167 4 18 3 2 1 1 1 0.586 TRUE
2 167 4 19 4 3 1 1 1 0.464 TRUE
2 167 4 20 5 2 1 1 1 0.536 TRUE
2 167 4 21 3 1 1 1 1 0.517 TRUE
2 167 4 22 4 5 0 0 1 0.562 TRUE
2 167 4 23 5 6 0 0 1 0.527 TRUE
2 167 4 24 5 6 0 0 1 0.627 TRUE
2 167 4 25 2 3 0 0 1 0.531 TRUE
2 167 4 26 3 3 1 1 1 0.478 TRUE
2 167 4 27 4 1 1 1 1 0.49 TRUE
2 167 4 28 5 6 0 0 1 0.56 TRUE
2 167 4 29 3 4 0 0 1 1.379 FALSE
2 167 4 30 4 5 0 0 1 0.5 TRUE
2 167 5 1 5 6 0 0 1 0.561 TRUE
2 167 5 2 3 4 0 0 1 0.595 TRUE
2 167 5 3 5 6 0 0 1 0.532 TRUE
2 167 5 4 4 3 1 1 1 0.584 TRUE
2 167 5 5 5 1 1 1 1 0.495 TRUE
2 167 5 6 4 1 1 1 1 0.518 TRUE
2 167 5 7 5 5 1 1 1 0.468 TRUE
2 167 5 8 5 4 1 1 1 0.442 TRUE
2 167 5 9 4 2 1 1 1 0.55 TRUE
2 167 5 10 3 4 0 0 1 0.52 TRUE
2 167 5 11 1 1 1 1 1 0.361 TRUE
2 167 5 12 3 1 1 1 1 0.401 TRUE
2 167 5 13 5 6 0 0 1 0.58 TRUE
2 167 5 14 5 2 1 1 1 0.479 TRUE
2 167 5 15 4 4 1 1 1 0.404 TRUE
2 167 5 16 5 3 0 1 0 1.214 TRUE
2 167 5 17 3 4 0 0 1 0.779 TRUE
2 167 5 18 5 6 0 0 1 0.533 TRUE
2 167 5 19 4 5 0 0 1 0.559 TRUE
2 167 5 20 5 6 0 0 1 0.579 TRUE
2 167 5 21 2 2 1 1 1 0.473 TRUE
2 167 5 22 4 5 0 0 1 0.588 TRUE
2 167 5 23 3 2 1 1 1 0.701 TRUE
2 167 5 24 4 5 0 0 1 0.577 TRUE
2 167 5 25 1 2 0 0 1 0.422 TRUE
2 167 5 26 3 3 1 1 1 0.45 TRUE
2 167 5 27 2 3 0 0 1 0.528 TRUE
2 167 5 28 2 3 0 0 1 0.449 TRUE
2 167 5 29 4 5 0 0 1 0.564 TRUE
2 167 5 30 2 1 1 1 1 0.563 TRUE
2 167 6 1 4 5 0 0 1 0.566 TRUE
2 167 6 2 2 3 0 0 1 0.454 TRUE
2 167 6 3 3 4 0 0 1 0.572 TRUE
2 167 6 4 3 3 1 1 1 0.545 TRUE
2 167 6 5 4 5 1 0 0 7.619 FALSE
2 167 6 6 2 1 1 1 1 0.46 TRUE
2 167 6 7 4 4 1 1 1 0.416 TRUE
2 167 6 8 3 1 1 1 1 0.409 TRUE
2 167 6 9 5 3 1 1 1 0.549 TRUE
2 167 6 10 4 5 0 0 1 0.536 TRUE
2 167 6 11 4 5 0 0 1 0.579 TRUE
2 167 6 12 3 4 0 0 1 0.589 TRUE
2 167 6 13 3 2 1 1 1 0.496 TRUE
2 167 6 14 1 1 1 1 1 0.363 TRUE
2 167 6 15 5 4 1 1 1 0.566 TRUE
2 167 6 16 4 3 1 1 1 0.579 TRUE
2 167 6 17 2 2 1 1 1 0.542 TRUE
2 167 6 18 4 2 1 1 1 0.46 TRUE
2 167 6 19 1 2 0 0 1 0.511 TRUE
2 167 6 20 5 2 1 1 1 0.499 TRUE
2 167 6 21 5 6 0 0 1 0.635 TRUE
2 167 6 22 5 6 0 0 1 0.852 TRUE
2 167 6 23 5 1 1 1 1 0.573 TRUE
2 167 6 24 5 6 0 0 1 0.825 TRUE
2 167 6 25 5 6 0 0 1 0.693 TRUE
2 167 6 26 5 6 0 0 1 0.64 TRUE
2 167 6 27 2 3 0 0 1 0.501 TRUE
2 167 6 28 4 1 1 1 1 0.499 TRUE
2 167 6 29 5 5 1 1 1 0.469 TRUE
2 167 6 30 3 4 0 0 1 0.592 TRUE
2 167 7 1 3 4 0 0 1 0.482 TRUE
2 167 7 2 3 3 1 1 1 0.441 TRUE
2 167 7 3 5 2 1 1 1 0.454 TRUE
2 167 7 4 4 5 0 0 1 0.571 TRUE
2 167 7 5 5 3 1 1 1 0.644 TRUE
2 167 7 6 4 5 0 0 1 0.445 TRUE
2 167 7 7 4 4 1 1 1 0.434 TRUE
2 167 7 8 5 5 1 1 1 0.41 TRUE
2 167 7 9 1 2 0 0 1 0.457 TRUE
2 167 7 10 5 6 0 0 1 0.567 TRUE
2 167 7 11 4 2 1 1 1 0.56 TRUE
2 167 7 12 4 5 1 0 0 0.69 TRUE
2 167 7 13 3 1 1 1 1 0.752 TRUE
2 167 7 14 4 1 1 1 1 0.589 TRUE
2 167 7 15 3 2 1 1 1 0.619 TRUE
2 167 7 16 4 5 0 0 1 0.588 TRUE
2 167 7 17 5 6 0 0 1 0.552 TRUE
2 167 7 18 5 6 0 0 1 0.606 TRUE
2 167 7 19 2 3 0 0 1 0.495 TRUE
2 167 7 20 1 1 1 1 1 0.453 TRUE
2 167 7 21 4 3 1 1 1 0.486 TRUE
2 167 7 22 5 6 0 0 1 0.509 TRUE
2 167 7 23 3 4 0 0 1 0.448 TRUE
2 167 7 24 3 4 0 0 1 0.558 TRUE
2 167 7 25 5 1 1 1 1 0.677 TRUE
2 167 7 26 2 3 0 0 1 0.444 TRUE
2 167 7 27 5 6 1 0 0 0.654 TRUE
2 167 7 28 2 2 1 1 1 0.406 TRUE
2 167 7 29 2 1 1 1 1 0.39 TRUE
