"","Subject","Age","SessionDate","SessionTime","Sex","Trial","Domain","ISIDur","ListLength","SetSize","VerbProbePos","presented","cue","probeDomain","probeOrder","response.ACC","response.CRESP","response.RESP","response.RT"
"2437",15,"19;1","10-30-2006","12:36:26","female",161,"single",3000,5,0,5,"Verb",NA,"Verb",NA,1,"y","y",1534
"2438",15,"19;1","10-30-2006","12:36:26","female",162,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",6045
"2439",15,"19;1","10-30-2006","12:36:26","female",163,"cross",3000,5,3,4,"VisVerb","Both","Verb","Second",1,"y","y",3903
"2440",15,"19;1","10-30-2006","12:36:26","female",164,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"y","y",1482
"2441",15,"19;1","10-30-2006","12:36:26","female",165,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1186
"2442",15,"19;1","10-30-2006","12:36:26","female",166,"within",3000,5,0,2,"VerbVerb","Second","Verb","Second",1,"n","n",1644
"2443",15,"19;1","10-30-2006","12:36:26","female",167,"single",6000,5,0,3,"Verb",NA,"Verb",NA,1,"n","n",4168
"2444",15,"19;1","10-30-2006","12:36:26","female",168,"within",3000,5,0,5,"VerbVerb","First","Verb","First",1,"n","n",2690
"2445",15,"19;1","10-30-2006","12:36:26","female",169,"within",3000,5,0,2,"VerbVerb","Both","Verb","First",1,"n","n",6842
"2446",15,"19;1","10-30-2006","12:36:26","female",170,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"n","n",3021
"2447",15,"19;1","10-30-2006","12:36:26","female",171,"within",3000,5,0,1,"VerbVerb","Both","Verb","Second",0,"n","y",4764
"2448",15,"19;1","10-30-2006","12:36:26","female",172,"within",3000,0,3,NA,"VisVis","Both","Vis","First",0,"n","y",5282
"2449",15,"19;1","10-30-2006","12:36:26","female",173,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"y","y",2170
"2450",15,"19;1","10-30-2006","12:36:26","female",174,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",1232
"2451",15,"19;1","10-30-2006","12:36:26","female",175,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",2455
"2452",15,"19;1","10-30-2006","12:36:26","female",176,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",0,"n","y",3429
"2453",15,"19;1","10-30-2006","12:36:26","female",177,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"n","n",2227
"2454",15,"19;1","10-30-2006","12:36:26","female",178,"single",4000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",5394
"2455",15,"19;1","10-30-2006","12:36:26","female",179,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"y","y",1417
"2456",15,"19;1","10-30-2006","12:36:26","female",180,"cross",3000,5,3,2,"VisVerb","Both","Verb","Second",1,"n","n",1470
"2457",15,"19;1","10-30-2006","12:36:26","female",181,"within",3000,5,0,1,"VerbVerb","First","Verb","First",1,"y","y",2564
"2458",15,"19;1","10-30-2006","12:36:26","female",182,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"y","y",6408
"2459",15,"19;1","10-30-2006","12:36:26","female",183,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"n","n",1063
"2460",15,"19;1","10-30-2006","12:36:26","female",184,"cross",3000,5,3,2,"VerbVis","Both","Verb","First",1,"n","n",1534
"2461",15,"19;1","10-30-2006","12:36:26","female",185,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"y","y",2014
"2462",15,"19;1","10-30-2006","12:36:26","female",186,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"y","y",2391
"2463",15,"19;1","10-30-2006","12:36:26","female",187,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",1276
"2464",15,"19;1","10-30-2006","12:36:26","female",188,"cross",3000,5,3,1,"VisVerb","Second","Verb","Second",1,"y","y",1484
"2465",16,"18;8","10-30-2006","13:58:39","female",13,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",0,"y","n",1016
"2466",16,"18;8","10-30-2006","13:58:39","female",14,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",0,"y","n",997
"2467",16,"18;8","10-30-2006","13:58:39","female",15,"cross",3000,5,3,5,"VerbVis","Both","Verb","First",1,"y","y",1720
"2468",16,"18;8","10-30-2006","13:58:39","female",16,"cross",3000,5,3,2,"VerbVis","First","Verb","First",1,"n","n",1817
"2469",16,"18;8","10-30-2006","13:58:39","female",17,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",0,"n","y",1292
"2470",16,"18;8","10-30-2006","13:58:39","female",18,"within",3000,0,3,NA,"VisVis","Both","Vis","First",0,"y","n",2119
"2471",16,"18;8","10-30-2006","13:58:39","female",19,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1497
"2472",16,"18;8","10-30-2006","13:58:39","female",20,"within",3000,5,0,1,"VerbVerb","Both","Verb","Second",1,"y","y",1378
"2473",16,"18;8","10-30-2006","13:58:39","female",21,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",2177
"2474",16,"18;8","10-30-2006","13:58:39","female",22,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"n","n",1678
"2475",16,"18;8","10-30-2006","13:58:39","female",23,"cross",3000,5,3,1,"VisVerb","Second","Verb","Second",1,"y","y",1273
"2476",16,"18;8","10-30-2006","13:58:39","female",24,"single",6000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",1700
"2477",16,"18;8","10-30-2006","13:58:39","female",25,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"n","n",1861
"2478",16,"18;8","10-30-2006","13:58:39","female",26,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",1247
"2479",16,"18;8","10-30-2006","13:58:39","female",27,"within",3000,5,0,5,"VerbVerb","Second","Verb","Second",1,"n","n",1356
