subj_idx,size,rt,correct,task,CSI,probe,corresp,response
17,1,0.6001,1,vis,100,pos,1,1
14,4,0.6001,1,vis,0,pos,1,1
20,6,0.6001,1,ver,0,int,0,0
8,4,0.6001,1,ver,100,pos,1,1
3,1,0.6001,1,vis,400,int,0,0
11,1,0.6001,1,ver,0,int,0,0
9,4,0.6001,1,ver,2000,int,0,0
20,6,0.6001,1,ver,0,neg,0,0
12,2,0.6002,1,ver,2000,pos,1,1
11,6,0.6002,1,ver,400,neg,0,0
10,1,0.6002,1,vis,100,pos,1,1
14,4,0.6002,1,ver,100,neg,0,0
14,4,0.6002,1,ver,100,pos,1,1
20,4,0.6002,1,ver,100,int,0,0
20,4,0.6002,1,ver,2000,neg,0,0
8,2,0.6002,1,ver,2000,pos,1,1
7,1,0.6003,1,vis,2000,int,0,0
14,4,0.6003,1,ver,100,pos,1,1
8,4,0.6003,1,ver,100,pos,1,1
14,6,0.6003,1,ver,400,neg,0,0
15,2,0.6003,1,ver,0,neg,0,0
17,6,0.6004,1,vis,100,neg,0,0
16,2,0.6004,1,vis,100,int,0,0
17,1,0.6004,1,ver,400,neg,0,0
7,6,0.6004,1,ver,400,pos,1,1
6,2,0.6004,1,vis,400,neg,0,0
3,2,0.6004,1,ver,400,neg,0,0
7,6,0.6005,1,ver,400,neg,0,0
10,6,0.6005,1,vis,100,pos,1,1
7,2,0.6005,1,vis,100,int,0,0
9,6,0.6005,1,vis,0,pos,1,1
10,1,0.6005,1,ver,2000,neg,0,0
15,1,0.6005,1,ver,400,int,0,0
12,2,0.6006,1,ver,2000,neg,0,0
4,2,0.6006,1,vis,0,pos,1,1
4,2,0.6006,1,vis,400,pos,1,1
8,4,0.6006,1,ver,100,pos,1,1
9,6,0.6006,1,vis,0,neg,0,0
5,2,0.6006,1,vis,100,int,0,0
8,1,0.6007,1,vis,100,pos,1,1
17,1,0.6007,1,vis,0,int,0,0
10,6,0.6007,1,vis,100,neg,0,0
16,1,0.6007,1,vis,100,pos,1,1
17,6,0.6007,1,ver,400,pos,1,1
13,6,0.6007,1,ver,400,int,0,0
13,4,0.6007,1,ver,0,pos,1,1
15,4,0.6007,1,ver,100,neg,0,0
16,1,0.6007,1,vis,100,pos,1,1
8,4,0.6007,1,ver,0,pos,1,1
12,4,0.6007,1,ver,100,pos,1,1
12,2,0.6008,1,ver,400,pos,1,1
7,4,0.6008,1,ver,100,neg,0,0
11,6,0.6008,1,ver,400,int,0,0
6,4,0.6008,1,vis,400,int,0,0
18,2,0.6008,1,vis,2000,pos,1,1
4,6,0.6008,1,ver,400,pos,1,1
13,1,0.6008,1,ver,0,neg,0,0
3,1,0.6008,1,ver,0,pos,1,1
5,6,0.6008,1,ver,100,int,0,0
15,1,0.6009,1,vis,100,int,0,0
4,1,0.6009,1,vis,0,int,0,0
13,1,0.6009,1,ver,0,pos,1,1
20,1,0.6009,1,ver,100,pos,1,1
3,2,0.6009,1,vis,2000,int,0,0
1,6,0.6009,1,ver,100,pos,1,1
20,1,0.6009,1,vis,400,pos,1,1
6,4,0.601,1,vis,400,pos,1,1
16,6,0.601,1,vis,2000,int,0,0
13,6,0.601,1,vis,2000,pos,1,1
17,1,0.601,1,vis,0,neg,0,0
16,1,0.601,1,ver,2000,neg,0,0
20,2,0.601,1,ver,100,pos,1,1
7,4,0.6011,1,ver,0,neg,0,0
1,6,0.6011,1,ver,400,pos,1,1
15,1,0.6011,1,vis,0,int,0,0
3,6,0.6011,1,ver,400,int,0,0
13,1,0.6012,1,ver,0,pos,1,1
19,6,0.6012,1,ver,100,pos,1,1
16,6,0.6012,1,vis,100,neg,0,0
17,2,0.6012,1,vis,400,pos,1,1
11,1,0.6012,1,ver,100,pos,1,1
3,4,0.6012,1,ver,0,pos,1,1
15,1,0.6012,1,ver,2000,int,0,0
12,2,0.6013,1,ver,400,int,0,0
10,2,0.6013,1,vis,100,neg,0,0
19,1,0.6013,1,vis,100,int,0,0
1,1,0.6013,1,vis,0,pos,1,1
13,1,0.6013,1,vis,2000,neg,0,0
13,6,0.6013,1,vis,400,neg,0,0
20,6,0.6013,1,vis,400,pos,1,1
5,6,0.6014,1,vis,100,int,0,0
5,4,0.6014,1,vis,100,int,0,0
13,2,0.6014,1,ver,400,int,0,0
15,2,0.6014,1,vis,100,pos,1,1
1,1,0.6014,1,vis,100,pos,1,1
13,2,0.6014,1,vis,2000,pos,1,1
17,6,0.6014,1,vis,100,int,0,0
12,4,0.6015,1,ver,0,pos,1,1
16,6,0.6015,1,vis,100,pos,1,1
17,2,0.6015,1,vis,100,pos,1,1
11,4,0.6015,1,vis,100,pos,1,1
15,1,0.6015,1,ver,400,pos,1,1
18,2,0.6015,1,ver,100,int,0,0
18,6,0.6015,1,ver,400,int,0,0
17,2,0.6016,1,ver,400,neg,0,0
9,6,0.6016,0,vis,100,int,0,1
9,6,0.6016,1,vis,0,pos,1,1
3,1,0.6016,1,vis,2000,pos,1,1
5,6,0.6016,1,vis,0,int,0,0
11,2,0.6016,1,ver,400,neg,0,0
12,1,0.6017,1,vis,0,neg,0,0
17,1,0.6017,1,ver,0,int,0,0
7,1,0.6017,1,vis,0,neg,0,0
13,1,0.6017,1,ver,100,pos,1,1
11,2,0.6017,1,ver,100,int,0,0
11,2,0.6017,1,ver,100,int,0,0
1,1,0.6018,1,ver,100,pos,1,1
9,6,0.6018,0,vis,0,neg,0,1
11,1,0.6018,1,vis,0,int,0,0
6,4,0.6018,1,vis,100,neg,0,0
15,2,0.6019,1,vis,100,int,0,0
7,1,0.6019,1,vis,100,pos,1,1
14,1,0.6019,1,ver,0,neg,0,0
8,1,0.6019,1,ver,2000,int,0,0
11,2,0.6019,1,vis,100,int,0,0
13,6,0.6019,1,vis,0,neg,0,0
6,1,0.6019,1,ver,0,pos,1,1
11,2,0.6019,1,ver,0,pos,1,1
12,6,0.602,1,vis,100,pos,1,1
15,1,0.602,1,ver,100,pos,1,1
7,2,0.602,1,ver,100,int,0,0
13,4,0.602,1,vis,100,neg,0,0
12,6,0.6021,1,vis,0,neg,0,0
15,2,0.6021,1,vis,0,neg,0,0
4,4,0.6021,1,vis,100,neg,0,0
17,6,0.6021,1,vis,0,int,0,0
8,6,0.6021,1,ver,2000,pos,1,1
14,2,0.6021,1,ver,2000,int,0,0
14,1,0.6021,1,vis,0,int,0,0
18,4,0.6021,1,ver,100,pos,1,1
19,6,0.6022,1,ver,0,pos,1,1
10,6,0.6023,1,ver,400,pos,1,1
16,4,0.6023,1,vis,0,pos,1,1
12,6,0.6024,1,ver,2000,pos,1,1
1,2,0.6024,1,ver,0,int,0,0
9,4,0.6024,1,vis,0,pos,1,1
13,4,0.6024,1,ver,100,int,0,0
3,1,0.6024,1,ver,100,int,0,0
7,4,0.6024,1,vis,100,int,0,0
12,2,0.6025,1,vis,100,int,0,0
12,4,0.6025,1,vis,100,neg,0,0
7,2,0.6025,1,ver,100,pos,1,1
15,4,0.6025,1,ver,2000,neg,0,0
11,2,0.6026,1,ver,400,neg,0,0
12,6,0.6026,0,vis,0,pos,1,0
16,2,0.6026,1,vis,0,int,0,0
13,2,0.6026,1,vis,400,pos,1,1
16,4,0.6026,1,vis,100,neg,0,0
11,1,0.6026,1,vis,100,int,0,0
13,2,0.6026,1,vis,100,pos,1,1
3,6,0.6026,1,ver,2000,pos,1,1
9,2,0.6026,1,ver,400,int,0,0
15,2,0.6026,1,ver,2000,pos,1,1
4,4,0.6027,1,vis,400,pos,1,1
20,2,0.6027,1,vis,0,neg,0,0
3,4,0.6027,1,vis,100,pos,1,1
14,1,0.6027,1,vis,400,pos,1,1
3,1,0.6027,1,ver,0,int,0,0
10,4,0.6028,1,vis,100,int,0,0
1,2,0.6028,1,vis,0,int,0,0
12,2,0.6028,1,ver,2000,pos,1,1
13,4,0.6028,1,vis,400,pos,1,1
3,1,0.6028,1,ver,2000,pos,1,1
6,1,0.6029,1,vis,0,neg,0,0
19,2,0.6029,1,ver,400,pos,1,1
2,4,0.6029,1,ver,100,pos,1,1
4,2,0.6029,1,vis,2000,neg,0,0
1,2,0.6029,1,vis,0,neg,0,0
6,1,0.6029,1,ver,100,int,0,0
8,1,0.6029,1,ver,0,pos,1,1
18,4,0.603,1,vis,100,neg,0,0
16,4,0.603,1,ver,400,pos,1,1
13,4,0.603,1,vis,0,int,0,0
14,4,0.603,1,ver,0,neg,0,0
11,1,0.603,1,ver,400,int,0,0
5,4,0.6031,1,vis,400,pos,1,1
10,4,0.6031,1,vis,100,int,0,0
17,4,0.6031,1,ver,100,pos,1,1
19,2,0.6031,1,ver,2000,int,0,0
13,4,0.6031,1,vis,2000,int,0,0
16,2,0.6031,1,ver,0,int,0,0
8,2,0.6031,0,ver,100,pos,1,0
9,4,0.6031,1,vis,0,int,0,0
18,4,0.6031,1,ver,100,int,0,0
19,6,0.6032,1,ver,2000,neg,0,0
4,2,0.6032,1,ver,100,neg,0,0
14,2,0.6032,1,ver,100,pos,1,1
16,2,0.6032,1,ver,0,neg,0,0
13,1,0.6032,1,ver,400,pos,1,1
18,6,0.6032,1,ver,2000,neg,0,0
17,4,0.6033,1,vis,0,int,0,0
5,4,0.6033,1,ver,400,int,0,0
19,4,0.6033,1,vis,2000,pos,1,1
16,2,0.6033,1,ver,0,pos,1,1
13,2,0.6033,1,ver,100,int,0,0
20,4,0.6033,1,ver,100,pos,1,1
6,2,0.6033,1,ver,100,neg,0,0
10,2,0.6033,1,ver,2000,int,0,0
15,2,0.6033,1,ver,400,int,0,0
5,6,0.6034,1,ver,0,pos,1,1
15,1,0.6034,1,vis,0,pos,1,1
16,4,0.6034,1,ver,100,neg,0,0
16,4,0.6034,1,ver,100,int,0,0
10,2,0.6034,1,ver,400,int,0,0
1,2,0.6034,0,ver,2000,pos,1,0
18,6,0.6034,1,ver,100,pos,1,1
18,6,0.6034,0,vis,100,pos,1,0
4,2,0.6035,1,ver,0,neg,0,0
13,4,0.6035,1,ver,2000,pos,1,1
1,2,0.6036,1,ver,100,pos,1,1
2,6,0.6036,1,ver,400,neg,0,0
4,4,0.6036,0,vis,100,neg,0,1
16,4,0.6036,1,vis,100,int,0,0
3,4,0.6036,1,ver,2000,pos,1,1
3,2,0.6036,1,ver,0,neg,0,0
16,4,0.6036,1,ver,400,neg,0,0
9,6,0.6036,1,ver,400,int,0,0
18,6,0.6036,1,vis,0,int,0,0
9,2,0.6037,1,ver,100,pos,1,1
16,4,0.6037,1,vis,100,int,0,0
5,6,0.6037,1,ver,0,int,0,0
14,4,0.6037,1,vis,100,neg,0,0
7,4,0.6037,1,vis,100,pos,1,1
9,4,0.6037,0,vis,100,pos,1,0
4,2,0.6037,1,ver,0,pos,1,1
4,2,0.6037,1,ver,0,int,0,0
7,4,0.6037,1,ver,400,neg,0,0
14,4,0.6037,1,ver,2000,pos,1,1
5,6,0.6038,1,vis,0,int,0,0
4,2,0.6038,1,ver,0,int,0,0
13,4,0.6038,0,vis,100,pos,1,0
8,2,0.6038,1,ver,0,int,0,0
16,6,0.6038,1,ver,400,neg,0,0
9,4,0.6038,1,ver,100,pos,1,1
10,2,0.6038,1,ver,2000,pos,1,1
13,2,0.6039,1,ver,100,pos,1,1
18,1,0.6039,1,vis,100,neg,0,0
16,2,0.6039,1,ver,2000,pos,1,1
2,4,0.6039,1,vis,0,pos,1,1
11,1,0.6039,1,ver,400,pos,1,1
16,6,0.6039,1,ver,2000,neg,0,0
16,6,0.6039,1,ver,2000,pos,1,1
6,4,0.604,1,vis,100,neg,0,0
18,6,0.604,1,vis,100,int,0,0
1,4,0.604,1,vis,100,int,0,0
1,4,0.604,1,vis,100,neg,0,0
4,2,0.604,1,ver,0,pos,1,1
16,6,0.6041,1,vis,400,int,0,0
17,4,0.6041,1,ver,0,pos,1,1
1,4,0.6041,1,vis,0,neg,0,0
4,1,0.6041,1,vis,400,pos,1,1
16,4,0.6041,0,vis,0,pos,1,0
11,6,0.6041,1,ver,0,int,0,0
9,4,0.6041,1,ver,100,neg,0,0
18,2,0.6041,1,vis,100,int,0,0
10,4,0.6042,1,ver,400,pos,1,1
12,4,0.6042,1,vis,100,int,0,0
1,2,0.6042,1,ver,0,neg,0,0
13,2,0.6042,1,vis,0,int,0,0
15,1,0.6042,1,vis,2000,neg,0,0
8,1,0.6043,1,vis,0,neg,0,0
15,1,0.6043,1,vis,2000,pos,1,1
10,1,0.6043,1,vis,400,neg,0,0
7,4,0.6043,1,vis,100,int,0,0
16,1,0.6043,1,ver,2000,int,0,0
7,6,0.6043,1,ver,100,int,0,0
17,4,0.6044,1,ver,0,pos,1,1
17,4,0.6044,1,vis,0,neg,0,0
11,6,0.6044,1,ver,100,pos,1,1
3,2,0.6044,1,ver,2000,pos,1,1
16,4,0.6044,1,ver,0,pos,1,1
12,2,0.6045,1,ver,100,pos,1,1
13,4,0.6045,1,ver,2000,pos,1,1
19,6,0.6045,1,vis,100,neg,0,0
4,1,0.6045,0,vis,2000,int,0,1
15,2,0.6045,1,ver,100,pos,1,1
11,4,0.6045,1,vis,2000,neg,0,0
6,1,0.6045,1,vis,2000,neg,0,0
9,6,0.6045,1,ver,400,pos,1,1
12,2,0.6046,1,ver,100,neg,0,0
8,2,0.6046,1,vis,0,pos,1,1
19,6,0.6046,1,vis,100,pos,1,1
2,4,0.6046,1,ver,0,int,0,0
16,1,0.6046,1,vis,2000,int,0,0
1,2,0.6046,1,vis,400,int,0,0
3,2,0.6046,1,vis,2000,pos,1,1
13,1,0.6047,1,ver,2000,int,0,0
15,6,0.6047,1,vis,2000,neg,0,0
15,1,0.6047,1,vis,2000,pos,1,1
15,6,0.6047,1,vis,400,pos,1,1
10,2,0.6047,1,vis,400,int,0,0
6,2,0.6047,1,ver,100,pos,1,1
13,6,0.6047,1,vis,2000,neg,0,0
1,6,0.6047,1,ver,2000,neg,0,0
7,4,0.6048,1,ver,2000,pos,1,1
17,4,0.6048,1,vis,400,pos,1,1
10,4,0.6048,1,vis,2000,pos,1,1
1,1,0.6048,1,vis,2000,neg,0,0
15,1,0.6048,1,ver,2000,int,0,0
16,1,0.6048,1,vis,400,int,0,0
7,2,0.6048,1,vis,2000,int,0,0
3,2,0.6048,1,ver,100,int,0,0
16,4,0.6048,1,ver,0,pos,1,1
12,4,0.6049,1,ver,400,neg,0,0
12,2,0.6049,1,ver,100,pos,1,1
10,2,0.6049,1,vis,400,pos,1,1
7,1,0.6049,1,vis,100,int,0,0
1,1,0.6049,1,vis,2000,int,0,0
15,4,0.6049,1,ver,2000,pos,1,1
14,6,0.6049,1,ver,100,neg,0,0
15,4,0.6049,1,ver,0,neg,0,0
12,2,0.605,1,ver,100,neg,0,0
10,2,0.605,1,vis,400,neg,0,0
4,4,0.605,1,vis,2000,int,0,0
4,4,0.605,0,vis,2000,neg,0,1
7,6,0.605,1,ver,100,neg,0,0
20,6,0.605,1,ver,100,pos,1,1
7,4,0.6051,0,ver,400,pos,1,0
16,1,0.6051,1,vis,2000,neg,0,0
19,2,0.6051,1,vis,100,pos,1,1
12,4,0.6051,1,ver,2000,pos,1,1
15,1,0.6051,1,ver,100,neg,0,0
7,6,0.6052,1,ver,0,pos,1,1
10,2,0.6052,1,vis,400,neg,0,0
19,2,0.6052,1,ver,400,pos,1,1
4,1,0.6052,1,ver,400,int,0,0
16,2,0.6052,1,vis,2000,pos,1,1
15,6,0.6052,1,ver,2000,int,0,0
20,1,0.6052,1,ver,100,pos,1,1
13,6,0.6053,1,vis,2000,pos,1,1
9,2,0.6053,1,vis,2000,neg,0,0
12,6,0.6054,0,vis,400,pos,1,0
12,6,0.6054,1,vis,2000,neg,0,0
3,1,0.6054,1,vis,400,pos,1,1
1,6,0.6054,0,vis,400,pos,1,0
15,6,0.6054,1,ver,2000,pos,1,1
15,1,0.6054,1,ver,2000,pos,1,1
16,1,0.6054,1,ver,100,pos,1,1
19,6,0.6055,0,vis,0,int,0,1
4,1,0.6055,1,ver,100,neg,0,0
16,2,0.6055,1,vis,400,neg,0,0
17,2,0.6055,1,vis,2000,neg,0,0
14,6,0.6055,1,ver,400,pos,1,1
17,1,0.6056,1,ver,0,pos,1,1
16,6,0.6056,1,ver,100,pos,1,1
16,2,0.6056,1,vis,400,neg,0,0
5,4,0.6057,1,vis,0,pos,1,1
12,2,0.6057,1,ver,0,pos,1,1
2,2,0.6057,1,vis,0,int,0,0
13,2,0.6057,1,vis,2000,neg,0,0
3,4,0.6057,1,vis,0,pos,1,1
5,4,0.6058,0,vis,100,int,0,1
12,1,0.6058,1,vis,400,neg,0,0
19,1,0.6058,1,ver,0,pos,1,1
1,1,0.6058,1,ver,0,pos,1,1
18,4,0.6058,1,vis,100,neg,0,0
12,6,0.6059,1,vis,100,neg,0,0
16,4,0.6059,1,vis,0,int,0,0
19,2,0.6059,1,vis,2000,pos,1,1
19,6,0.6059,1,vis,0,neg,0,0
19,1,0.6059,1,ver,0,int,0,0
2,2,0.6059,1,ver,100,int,0,0
9,6,0.6059,1,vis,400,neg,0,0
16,4,0.6059,1,ver,400,int,0,0
9,4,0.6059,1,vis,100,pos,1,1
12,2,0.606,1,vis,2000,pos,1,1
6,1,0.606,1,vis,400,pos,1,1
19,1,0.606,1,ver,0,neg,0,0
3,6,0.606,1,vis,400,int,0,0
20,4,0.606,1,ver,100,pos,1,1
13,2,0.606,1,vis,2000,int,0,0
6,1,0.606,1,ver,0,pos,1,1
11,4,0.606,1,ver,100,neg,0,0
6,1,0.6062,1,vis,400,pos,1,1
4,6,0.6062,1,ver,0,pos,1,1
7,4,0.6062,1,ver,0,pos,1,1
20,6,0.6062,0,vis,2000,int,0,1
18,2,0.6062,1,ver,100,pos,1,1
20,4,0.6062,0,ver,2000,pos,1,0
6,2,0.6063,1,vis,400,neg,0,0
7,2,0.6063,1,vis,2000,neg,0,0
13,4,0.6063,1,ver,100,int,0,0
20,2,0.6063,1,ver,100,int,0,0
16,2,0.6064,1,vis,2000,neg,0,0
3,2,0.6064,1,vis,400,int,0,0
13,4,0.6064,1,ver,400,pos,1,1
12,1,0.6065,1,ver,2000,pos,1,1
16,1,0.6065,1,ver,2000,pos,1,1
7,2,0.6065,1,ver,2000,neg,0,0
12,2,0.6066,1,vis,0,pos,1,1
17,2,0.6066,1,ver,2000,pos,1,1
3,2,0.6066,1,vis,400,neg,0,0
8,6,0.6067,1,vis,0,pos,1,1
16,2,0.6067,1,ver,2000,pos,1,1
16,4,0.6067,1,ver,400,int,0,0
11,1,0.6067,1,vis,100,int,0,0
3,6,0.6067,1,ver,400,neg,0,0
5,4,0.6068,1,vis,2000,int,0,0
6,2,0.6068,1,vis,2000,pos,1,1
16,1,0.6068,1,vis,0,int,0,0
10,4,0.6068,1,vis,2000,pos,1,1
13,1,0.6068,1,vis,2000,neg,0,0
11,1,0.6069,1,ver,400,neg,0,0
16,2,0.6069,1,vis,2000,neg,0,0
18,2,0.6069,1,vis,0,pos,1,1
13,6,0.607,1,ver,0,neg,0,0
17,2,0.607,1,ver,400,pos,1,1
14,4,0.607,1,vis,100,pos,1,1
14,4,0.607,1,vis,100,pos,1,1
6,1,0.607,1,ver,2000,pos,1,1
14,1,0.607,1,ver,2000,int,0,0
9,6,0.607,1,vis,0,neg,0,0
11,4,0.607,1,ver,0,pos,1,1
5,4,0.607,1,ver,0,pos,1,1
5,4,0.6071,1,vis,100,pos,1,1
19,2,0.6071,1,ver,100,pos,1,1
7,4,0.6071,1,ver,100,int,0,0
17,2,0.6072,1,ver,2000,pos,1,1
19,4,0.6072,1,ver,2000,pos,1,1
20,2,0.6072,1,ver,400,neg,0,0
8,6,0.6072,1,ver,100,neg,0,0
16,2,0.6073,1,ver,100,pos,1,1
13,4,0.6073,1,ver,100,pos,1,1
16,4,0.6073,1,vis,2000,int,0,0
20,4,0.6073,1,vis,2000,int,0,0
8,6,0.6073,0,ver,2000,pos,1,0
3,1,0.6073,1,vis,100,neg,0,0
11,4,0.6073,1,ver,0,neg,0,0
16,2,0.6073,1,ver,100,neg,0,0
18,4,0.6074,1,vis,0,pos,1,1
15,2,0.6074,1,ver,100,pos,1,1
11,6,0.6074,1,vis,2000,neg,0,0
14,6,0.6074,1,ver,100,int,0,0
6,4,0.6074,1,vis,400,neg,0,0
13,6,0.6075,1,ver,2000,pos,1,1
13,6,0.6075,1,ver,2000,pos,1,1
19,2,0.6075,1,ver,0,pos,1,1
2,2,0.6075,1,ver,2000,neg,0,0
7,6,0.6075,0,vis,2000,pos,1,0
13,4,0.6075,1,vis,2000,pos,1,1
3,2,0.6075,1,ver,100,pos,1,1
15,2,0.6075,1,ver,100,neg,0,0
16,1,0.6076,1,vis,400,pos,1,1
19,2,0.6076,1,ver,100,pos,1,1
2,2,0.6076,1,ver,0,int,0,0
4,6,0.6076,0,ver,400,pos,1,0
17,6,0.6076,1,vis,100,pos,1,1
6,1,0.6076,1,ver,0,int,0,0
9,4,0.6076,0,vis,100,pos,1,0
14,6,0.6076,1,vis,0,neg,0,0
10,1,0.6077,1,vis,100,neg,0,0
13,1,0.6077,1,vis,100,pos,1,1
13,6,0.6077,1,ver,400,pos,1,1
11,1,0.6077,1,ver,100,neg,0,0
6,1,0.6077,1,vis,0,pos,1,1
15,4,0.6077,1,ver,400,pos,1,1
6,4,0.6078,0,vis,400,pos,1,0
20,1,0.6078,1,ver,0,pos,1,1
9,6,0.6079,1,ver,2000,neg,0,0
17,2,0.6079,1,ver,0,neg,0,0
16,6,0.6079,1,ver,400,neg,0,0
20,1,0.6079,1,ver,0,pos,1,1
20,1,0.6079,1,vis,100,pos,1,1
1,6,0.6079,1,vis,400,pos,1,1
18,4,0.6079,1,ver,100,pos,1,1
10,4,0.608,1,vis,0,pos,1,1
13,4,0.608,1,ver,0,pos,1,1
3,4,0.608,1,ver,100,neg,0,0
16,2,0.608,1,ver,0,pos,1,1
16,4,0.608,1,ver,400,pos,1,1
20,4,0.608,1,ver,100,pos,1,1
14,4,0.6081,1,ver,100,pos,1,1
13,1,0.6081,1,ver,0,pos,1,1
8,6,0.6081,1,ver,400,pos,1,1
6,6,0.6081,1,vis,0,pos,1,1
5,6,0.6081,1,ver,100,int,0,0
12,2,0.6082,1,ver,2000,neg,0,0
6,4,0.6082,1,vis,2000,int,0,0
9,6,0.6082,1,ver,2000,neg,0,0
11,2,0.6082,1,vis,400,int,0,0
7,6,0.6082,0,vis,100,pos,1,0
11,1,0.6082,1,ver,0,pos,1,1
19,4,0.6083,1,ver,2000,pos,1,1
20,2,0.6083,0,ver,2000,pos,1,0
15,1,0.6083,1,vis,100,pos,1,1
12,4,0.6084,1,vis,400,neg,0,0
12,4,0.6084,1,vis,400,int,0,0
10,6,0.6084,1,vis,100,pos,1,1
15,6,0.6084,1,ver,100,int,0,0
15,2,0.6084,1,ver,400,int,0,0
7,6,0.6084,1,vis,100,int,0,0
20,1,0.6084,1,vis,400,int,0,0
6,4,0.6085,1,vis,400,neg,0,0
1,4,0.6085,1,ver,100,pos,1,1
19,6,0.6085,1,vis,400,neg,0,0
19,6,0.6085,1,ver,100,pos,1,1
3,4,0.6085,1,vis,400,neg,0,0
17,1,0.6085,1,vis,2000,pos,1,1
16,1,0.6085,1,ver,400,int,0,0
5,6,0.6085,1,ver,0,int,0,0
12,6,0.6086,1,vis,100,int,0,0
9,4,0.6086,1,ver,0,neg,0,0
16,1,0.6086,1,vis,400,pos,1,1
19,6,0.6086,1,ver,100,neg,0,0
4,6,0.6086,1,vis,100,pos,1,1
15,6,0.6086,1,ver,2000,int,0,0
7,6,0.6086,0,vis,0,pos,1,0
7,6,0.6086,1,vis,0,neg,0,0
9,6,0.6086,1,ver,0,neg,0,0
1,4,0.6086,1,ver,100,pos,1,1
1,4,0.6086,1,ver,400,pos,1,1
16,6,0.6087,0,vis,0,pos,1,0
16,4,0.6087,1,vis,0,pos,1,1
17,6,0.6087,1,ver,100,pos,1,1
19,1,0.6087,0,vis,400,int,0,1
4,2,0.6087,1,ver,2000,int,0,0
7,6,0.6087,0,ver,0,pos,1,0
20,1,0.6087,1,vis,100,int,0,0
1,4,0.6087,1,vis,100,pos,1,1
13,6,0.6087,1,vis,2000,pos,1,1
3,4,0.6087,1,ver,0,pos,1,1
1,6,0.6087,1,ver,100,neg,0,0
12,2,0.6088,1,ver,2000,neg,0,0
17,2,0.6088,1,vis,100,neg,0,0
15,1,0.6088,1,vis,0,pos,1,1
2,6,0.6088,1,ver,100,pos,1,1
1,1,0.6088,1,vis,0,int,0,0
6,1,0.6088,1,ver,100,pos,1,1
14,6,0.6088,1,ver,400,int,0,0
15,1,0.6088,1,ver,2000,pos,1,1
18,2,0.6088,1,ver,100,int,0,0
15,6,0.6089,1,vis,100,pos,1,1
15,2,0.6089,1,ver,0,int,0,0
1,6,0.6089,1,ver,100,pos,1,1
1,1,0.6089,1,ver,400,pos,1,1
12,2,0.609,1,vis,0,pos,1,1
7,4,0.609,1,ver,100,pos,1,1
6,4,0.609,1,vis,400,int,0,0
4,4,0.609,1,ver,100,neg,0,0
2,4,0.609,1,ver,100,int,0,0
11,1,0.609,1,vis,0,pos,1,1
8,6,0.609,1,ver,0,pos,1,1
7,2,0.609,1,vis,100,int,0,0
14,1,0.609,1,vis,0,pos,1,1
9,6,0.609,1,ver,100,neg,0,0
19,6,0.6091,1,vis,2000,int,0,0
4,6,0.6091,1,ver,400,int,0,0
13,6,0.6091,1,vis,2000,pos,1,1
20,6,0.6091,1,vis,100,pos,1,1
3,6,0.6091,1,vis,0,neg,0,0
5,6,0.6091,1,ver,100,pos,1,1
7,6,0.6092,1,ver,400,neg,0,0
14,6,0.6092,1,vis,400,neg,0,0
19,2,0.6092,1,ver,2000,int,0,0
4,6,0.6092,1,ver,400,pos,1,1
11,1,0.6092,1,vis,100,neg,0,0
12,4,0.6093,1,ver,100,pos,1,1
4,2,0.6093,1,vis,0,int,0,0
11,2,0.6093,1,ver,100,pos,1,1
6,1,0.6093,1,vis,100,neg,0,0
10,2,0.6094,1,vis,100,pos,1,1
4,4,0.6094,1,ver,0,pos,1,1
16,2,0.6094,1,ver,100,pos,1,1
15,1,0.6094,1,ver,100,neg,0,0
10,1,0.6094,1,ver,100,int,0,0
16,2,0.6095,1,ver,100,neg,0,0
14,4,0.6095,1,vis,100,neg,0,0
3,2,0.6095,1,ver,100,pos,1,1
3,4,0.6095,1,ver,0,int,0,0
3,4,0.6095,1,ver,0,pos,1,1
20,4,0.6095,1,ver,100,neg,0,0
15,2,0.6096,1,vis,0,int,0,0
1,6,0.6096,0,vis,100,neg,0,1
13,1,0.6096,1,vis,0,pos,1,1
16,2,0.6096,1,vis,100,neg,0,0
13,1,0.6096,1,vis,100,neg,0,0
14,4,0.6096,1,ver,0,int,0,0
6,4,0.6096,1,vis,100,int,0,0
10,2,0.6097,1,vis,0,int,0,0
10,6,0.6097,1,vis,0,pos,1,1
7,2,0.6097,1,vis,2000,pos,1,1
1,2,0.6097,1,vis,100,neg,0,0
1,1,0.6097,1,vis,0,pos,1,1
13,2,0.6097,1,vis,0,int,0,0
15,1,0.6097,1,ver,0,int,0,0
11,6,0.6097,1,vis,100,neg,0,0
3,4,0.6097,1,vis,2000,pos,1,1
12,6,0.6098,1,ver,400,pos,1,1
13,4,0.6098,1,ver,2000,neg,0,0
6,4,0.6098,1,vis,400,pos,1,1
9,6,0.6098,1,ver,0,neg,0,0
8,1,0.6099,1,vis,400,int,0,0
6,1,0.6099,1,vis,100,neg,0,0
17,4,0.6099,1,ver,2000,neg,0,0
3,6,0.6099,1,ver,2000,int,0,0
11,2,0.6099,1,ver,100,neg,0,0
12,6,0.61,1,ver,2000,int,0,0
16,6,0.61,1,vis,2000,neg,0,0
10,2,0.61,1,vis,0,neg,0,0
1,6,0.61,1,ver,0,neg,0,0
5,4,0.6101,1,vis,0,pos,1,1
