subj_idx,CSI,size,probe,rt,correct,stim,response
6,400,4,neg,0.892,1,1,0
4,2000,2,int,0.892,1,1,0
18,400,8,neg,0.892,1,1,0
10,No,2,neg,0.892,1,1,0
21,2000,6,neg,0.892,1,1,0
15,2000,2,pos,0.8921,1,2,1
15,2000,2,int,0.8921,1,1,0
20,No,2,pos,0.8921,1,2,1
20,400,2,int,0.8921,1,1,0
20,400,2,pos,0.8921,1,2,1
11,2000,6,pos,0.8921,1,2,1
6,No,8,pos,0.8921,1,2,1
23,400,4,neg,0.8922,1,1,0
2,400,6,neg,0.8923,1,1,0
2,400,6,neg,0.8923,1,1,0
12,2000,4,pos,0.8923,1,2,1
6,No,8,pos,0.8923,1,2,1
7,2000,6,pos,0.8923,1,2,1
6,400,2,pos,0.8924,1,2,1
24,No,6,pos,0.8925,1,2,1
9,2000,8,neg,0.8925,1,1,0
16,2000,4,neg,0.8925,1,1,0
23,400,6,neg,0.8926,1,1,0
6,400,2,neg,0.8926,1,1,0
6,400,4,pos,0.8926,1,2,1
14,400,6,pos,0.8926,1,2,1
6,No,4,pos,0.8927,0,2,0
3,2000,2,pos,0.893,1,2,1
18,100,8,neg,0.8932,1,1,0
1,400,6,neg,0.8934,1,1,0
15,100,6,pos,0.8934,0,2,0
13,100,8,neg,0.8934,1,1,0
1,400,2,pos,0.8935,1,2,1
14,100,6,pos,0.8935,1,2,1
1,No,4,pos,0.8943,1,2,1
5,100,6,int,0.8945,1,1,0
18,100,6,neg,0.8947,1,1,0
14,100,2,pos,0.8948,0,2,0
24,100,4,pos,0.8949,1,2,1
24,100,2,neg,0.8949,1,1,0
5,100,6,neg,0.8951,1,1,0
12,No,8,neg,0.8952,1,1,0
14,400,2,int,0.8953,1,1,0
1,100,2,int,0.8954,0,1,1
7,100,8,pos,0.8954,1,2,1
11,100,8,int,0.8954,1,1,0
11,100,4,pos,0.8956,1,2,1
7,100,2,pos,0.8957,1,2,1
7,100,8,neg,0.8957,1,1,0
11,100,2,pos,0.8957,1,2,1
16,100,8,pos,0.8957,0,2,0
8,100,8,pos,0.8958,1,2,1
16,100,2,pos,0.8958,1,2,1
19,100,6,neg,0.8959,1,1,0
11,100,6,neg,0.896,1,1,0
15,100,4,int,0.8961,1,1,0
23,100,8,pos,0.8961,1,2,1
23,100,6,pos,0.8961,1,2,1
15,100,6,neg,0.8962,1,1,0
19,100,8,neg,0.8962,1,1,0
20,100,4,neg,0.8962,1,1,0
8,100,8,int,0.8962,0,1,1
8,100,8,neg,0.8962,1,1,0
24,100,4,pos,0.8963,1,2,1
11,100,4,int,0.8963,0,1,1
15,100,4,neg,0.8964,1,1,0
18,100,6,pos,0.8964,1,2,1
17,100,2,neg,0.8964,0,1,1
21,100,6,neg,0.8966,1,1,0
17,No,2,int,0.8969,1,1,0
13,2000,6,pos,0.8971,1,2,1
3,100,6,pos,0.8971,1,2,1
13,100,2,neg,0.8971,1,1,0
5,No,4,neg,0.8972,1,1,0
11,No,2,neg,0.8972,1,1,0
14,No,8,pos,0.8972,1,2,1
1,2000,8,pos,0.8973,0,2,0
16,No,4,neg,0.8973,1,1,0
20,No,2,pos,0.8974,1,2,1
14,100,6,neg,0.8974,1,1,0
3,400,4,pos,0.8975,1,2,1
12,2000,8,pos,0.8975,0,2,0
8,400,8,neg,0.8975,1,1,0
1,100,6,neg,0.8977,1,1,0
7,No,8,neg,0.8978,1,1,0
1,400,8,neg,0.898,1,1,0
5,400,8,int,0.8982,0,1,1
4,2000,8,pos,0.8983,0,2,0
17,2000,6,int,0.8984,1,1,0
1,400,8,neg,0.8986,1,1,0
11,2000,8,pos,0.8986,1,2,1
18,2000,6,pos,0.8987,0,2,0
8,No,4,pos,0.8987,1,2,1
22,400,6,pos,0.8987,1,2,1
9,2000,6,pos,0.8988,1,2,1
9,2000,6,pos,0.8988,1,2,1
10,400,2,int,0.8988,1,1,0
7,2000,6,pos,0.8988,0,2,0
8,2000,8,pos,0.8988,1,2,1
14,No,6,pos,0.8988,1,2,1
14,400,4,pos,0.8988,1,2,1
14,100,8,pos,0.8989,1,2,1
17,No,6,neg,0.8989,1,1,0
18,No,8,pos,0.899,1,2,1
18,400,8,neg,0.899,1,1,0
12,400,8,int,0.899,0,1,1
8,400,2,pos,0.899,0,2,0
5,400,4,int,0.8991,1,1,0
21,2000,4,pos,0.8991,1,2,1
16,No,8,neg,0.8991,1,1,0
19,No,6,pos,0.8992,1,2,1
8,No,8,pos,0.8992,1,2,1
3,No,6,int,0.8993,1,1,0
5,2000,6,int,0.8993,0,1,1
5,No,6,int,0.8993,0,1,1
15,No,2,int,0.8993,1,1,0
13,No,8,pos,0.8993,1,2,1
20,2000,4,neg,0.8993,1,1,0
18,No,2,neg,0.8993,1,1,0
21,2000,2,neg,0.8993,1,1,0
11,No,6,neg,0.8993,1,1,0
8,No,8,neg,0.8993,1,1,0
9,No,4,pos,0.8994,1,2,1
5,400,2,pos,0.8994,1,2,1
15,400,2,pos,0.8994,1,2,1
19,No,4,pos,0.8994,1,2,1
12,No,6,pos,0.8994,1,2,1
24,400,8,neg,0.8994,1,1,0
17,No,2,pos,0.8994,1,2,1
8,400,2,int,0.8994,1,1,0
8,400,8,pos,0.8994,0,2,0
9,No,6,neg,0.8994,1,1,0
19,No,2,pos,0.8995,1,2,1
24,No,2,int,0.8995,1,1,0
24,400,6,neg,0.8995,1,1,0
7,2000,4,neg,0.8995,1,1,0
7,No,2,pos,0.8995,1,2,1
10,No,4,pos,0.8995,1,2,1
18,400,6,pos,0.8996,1,2,1
23,No,4,pos,0.8996,1,2,1
11,400,6,int,0.8996,1,1,0
11,2000,4,pos,0.8996,0,2,0
16,400,8,pos,0.8996,1,2,1
2,400,2,neg,0.8997,1,1,0
24,400,2,int,0.8997,1,1,0
23,No,6,neg,0.8997,1,1,0
21,400,8,pos,0.8997,1,2,1
3,No,4,pos,0.8997,1,2,1
10,400,4,pos,0.8997,1,2,1
17,2000,8,pos,0.8997,0,2,0
9,400,2,pos,0.8998,1,2,1
12,No,6,pos,0.8998,1,2,1
22,2000,2,pos,0.8998,1,2,1
23,400,2,neg,0.8998,1,1,0
8,400,8,neg,0.8998,1,1,0
9,No,2,pos,0.8998,1,2,1
9,No,8,neg,0.8998,1,1,0
21,No,6,neg,0.8998,1,1,0
15,400,4,int,0.8999,1,1,0
6,400,6,int,0.8999,0,1,1
4,2000,4,neg,0.8999,1,1,0
4,2000,4,pos,0.8999,1,2,1
4,2000,6,pos,0.8999,1,2,1
18,400,2,neg,0.8999,1,1,0
6,2000,2,pos,0.8999,1,2,1
21,No,6,neg,0.8999,1,1,0
2,2000,6,pos,0.9,1,2,1
13,400,2,neg,0.9,1,1,0
20,No,2,int,0.9,1,1,0
22,No,6,int,0.9,1,1,0
23,2000,8,neg,0.9,1,1,0
6,No,6,neg,0.9,1,1,0
6,No,4,pos,0.9,1,2,1
4,2000,6,pos,0.9001,1,2,1
18,400,6,neg,0.9001,1,1,0
16,400,8,int,0.9001,1,1,0
15,400,2,pos,0.9002,1,2,1
15,400,8,int,0.9002,1,1,0
16,2000,6,neg,0.9002,1,1,0
11,2000,8,int,0.9003,0,1,1
9,400,8,pos,0.9003,1,2,1
23,400,8,neg,0.9004,0,1,1
18,400,4,int,0.9004,1,1,0
3,No,8,neg,0.9005,1,1,0
1,2000,6,pos,0.9008,0,2,0
3,400,8,pos,0.9008,0,2,0
3,400,6,pos,0.9009,1,2,1
1,400,6,pos,0.9013,1,2,1
1,400,8,int,0.9015,0,1,1
1,100,6,pos,0.9023,1,2,1
17,400,2,int,0.9023,1,1,0
8,100,6,pos,0.9028,1,2,1
13,100,2,pos,0.9029,1,2,1
5,100,2,neg,0.903,1,1,0
1,100,6,neg,0.903,1,1,0
12,100,6,int,0.903,1,1,0
10,100,8,pos,0.9031,1,2,1
20,100,6,pos,0.9032,1,2,1
13,100,8,pos,0.9033,0,2,0
24,100,6,neg,0.9033,1,1,0
21,100,6,pos,0.9034,1,2,1
6,100,8,pos,0.9036,1,2,1
11,100,8,neg,0.9036,1,1,0
11,100,8,pos,0.9036,1,2,1
6,100,4,pos,0.9037,1,2,1
13,100,6,pos,0.9037,1,2,1
15,100,4,pos,0.9038,1,2,1
8,100,6,int,0.9038,1,1,0
3,100,4,pos,0.9039,1,2,1
5,100,2,neg,0.9039,0,1,1
19,100,8,neg,0.9039,1,1,0
13,100,8,int,0.904,1,1,0
12,100,6,pos,0.904,1,2,1
23,100,2,int,0.904,1,1,0
21,100,6,neg,0.904,1,1,0
24,100,4,int,0.904,0,1,1
6,100,6,pos,0.9041,0,2,0
8,100,8,neg,0.9041,1,1,0
16,100,6,neg,0.9041,1,1,0
23,100,6,pos,0.9042,1,2,1
15,100,2,neg,0.9043,1,1,0
23,100,8,neg,0.9043,0,1,1
20,100,2,pos,0.9044,1,2,1
21,100,2,pos,0.9044,1,2,1
15,100,6,int,0.9045,1,1,0
2,100,2,pos,0.9045,1,2,1
19,100,8,neg,0.9045,1,1,0
13,100,2,pos,0.9045,1,2,1
13,100,8,pos,0.9046,1,2,1
21,100,6,pos,0.9046,1,2,1
3,400,2,pos,0.9047,1,2,1
12,No,4,pos,0.9047,1,2,1
3,100,8,pos,0.9047,0,2,0
12,100,8,int,0.9048,1,1,0
8,No,4,neg,0.9049,1,1,0
18,2000,6,int,0.905,1,1,0
18,2000,2,pos,0.905,0,2,0
18,2000,4,int,0.905,1,1,0
16,2000,8,pos,0.905,0,2,0
1,100,6,int,0.9052,1,1,0
8,2000,8,pos,0.9053,1,2,1
14,100,6,pos,0.9053,1,2,1
16,400,4,pos,0.9053,1,2,1
1,2000,2,neg,0.9055,1,1,0
5,400,4,int,0.9055,1,1,0
10,2000,2,neg,0.9056,1,1,0
5,No,4,pos,0.9059,1,2,1
12,400,4,int,0.9059,1,1,0
1,2000,4,neg,0.906,1,1,0
12,No,4,neg,0.906,1,1,0
4,2000,4,int,0.9062,1,1,0
1,No,2,neg,0.9062,1,1,0
10,No,8,neg,0.9064,1,1,0
10,2000,4,int,0.9064,1,1,0
10,400,2,pos,0.9064,1,2,1
5,400,6,pos,0.9066,1,2,1
5,2000,4,int,0.9066,0,1,1
20,No,2,pos,0.9066,1,2,1
13,No,4,int,0.9067,1,1,0
23,400,6,neg,0.9067,1,1,0
5,No,4,pos,0.9068,1,2,1
13,No,8,pos,0.9068,1,2,1
17,2000,4,neg,0.9068,1,1,0
5,2000,2,pos,0.9069,1,2,1
5,No,6,neg,0.9069,0,1,1
8,2000,6,int,0.9069,1,1,0
14,No,8,int,0.9069,0,1,1
16,No,8,pos,0.9069,1,2,1
7,No,4,int,0.9069,1,1,0
13,No,8,neg,0.907,1,1,0
22,400,6,neg,0.907,1,1,0
18,No,6,pos,0.907,1,2,1
24,No,2,int,0.907,1,1,0
11,2000,2,int,0.907,1,1,0
9,No,8,neg,0.907,1,1,0
14,No,8,pos,0.907,0,2,0
16,2000,8,neg,0.907,1,1,0
4,2000,6,pos,0.9071,1,2,1
8,No,8,int,0.9071,0,1,1
13,No,6,int,0.9072,1,1,0
13,No,6,neg,0.9072,1,1,0
6,No,6,pos,0.9072,0,2,0
18,No,2,neg,0.9072,1,1,0
20,No,4,neg,0.9073,1,1,0
15,No,4,neg,0.9074,1,1,0
22,No,4,pos,0.9074,1,2,1
7,2000,8,neg,0.9074,1,1,0
11,No,2,pos,0.9074,1,2,1
8,400,6,int,0.9074,1,1,0
6,2000,2,int,0.9074,1,1,0
17,No,8,neg,0.9074,1,1,0
3,No,2,pos,0.9075,1,2,1
6,No,8,neg,0.9075,1,1,0
14,No,2,int,0.9075,0,1,1
1,No,6,neg,0.9076,1,1,0
13,2000,2,neg,0.9076,1,1,0
12,No,2,pos,0.9076,1,2,1
19,No,6,int,0.9076,1,1,0
23,No,8,pos,0.9076,1,2,1
6,2000,4,int,0.9076,1,1,0
11,No,6,neg,0.9076,1,1,0
19,2000,8,int,0.9077,1,1,0
23,2000,8,pos,0.9077,0,2,0
23,No,4,pos,0.9077,1,2,1
21,No,6,neg,0.9077,1,1,0
17,2000,2,pos,0.9077,1,2,1
17,2000,8,pos,0.9077,1,2,1
15,400,6,int,0.9078,1,1,0
12,No,4,neg,0.9078,1,1,0
20,2000,6,pos,0.9078,1,2,1
18,2000,4,neg,0.9078,1,1,0
17,2000,2,int,0.9078,1,1,0
8,400,8,pos,0.9078,1,2,1
2,400,4,neg,0.9079,1,1,0
2,2000,2,pos,0.9079,1,2,1
15,2000,8,neg,0.9079,1,1,0
18,400,6,neg,0.9079,1,1,0
6,No,6,neg,0.9079,1,1,0
3,No,2,int,0.9079,1,1,0
9,2000,8,int,0.9079,1,1,0
16,400,4,pos,0.9079,1,2,1
13,400,6,pos,0.908,1,2,1
10,400,2,int,0.908,1,1,0
14,100,8,int,0.908,0,1,1
5,100,2,neg,0.9081,1,1,0
15,400,8,int,0.9081,1,1,0
15,2000,6,pos,0.9081,0,2,0
15,400,8,neg,0.9081,1,1,0
2,2000,4,neg,0.9081,1,1,0
21,400,4,neg,0.9081,1,1,0
4,2000,2,pos,0.9081,1,2,1
2,400,6,pos,0.9082,1,2,1
15,400,6,neg,0.9082,1,1,0
20,400,6,pos,0.9082,1,2,1
20,2000,4,pos,0.9082,1,2,1
6,No,2,pos,0.9082,0,2,0
6,400,2,neg,0.9082,1,1,0
17,400,8,int,0.9082,0,1,1
5,100,6,pos,0.9083,0,2,0
2,400,4,pos,0.9083,1,2,1
6,400,2,pos,0.9083,1,2,1
18,400,6,neg,0.9083,1,1,0
18,400,4,pos,0.9083,1,2,1
17,400,2,pos,0.9083,1,2,1
1,No,8,pos,0.9084,1,2,1
21,2000,8,int,0.9084,1,1,0
23,400,8,pos,0.9085,0,2,0
1,2000,8,int,0.9086,1,1,0
8,100,8,pos,0.9092,1,2,1
14,100,8,pos,0.9092,1,2,1
13,100,4,neg,0.9096,1,1,0
1,400,2,int,0.9097,1,1,0
9,2000,6,neg,0.9097,1,1,0
11,100,8,pos,0.9105,1,2,1
14,2000,6,pos,0.9105,1,2,1
16,100,8,pos,0.9106,0,2,0
1,100,8,int,0.9107,1,1,0
5,100,2,pos,0.9108,1,2,1
8,100,8,pos,0.9108,0,2,0
14,100,2,int,0.9108,0,1,1
9,100,6,neg,0.9112,1,1,0
4,100,4,pos,0.9113,1,2,1
15,100,6,int,0.9115,0,1,1
12,100,4,neg,0.9115,1,1,0
13,100,4,pos,0.9115,1,2,1
7,100,8,neg,0.9116,1,1,0
1,400,8,pos,0.9117,1,2,1
13,100,8,neg,0.9117,1,1,0
16,No,2,neg,0.9117,1,1,0
19,100,2,int,0.9118,1,1,0
24,100,6,pos,0.9118,1,2,1
21,100,4,int,0.9118,1,1,0
21,100,6,neg,0.9118,1,1,0
13,100,6,pos,0.9118,1,2,1
19,100,8,neg,0.912,1,1,0
11,100,8,neg,0.912,1,1,0
13,100,6,pos,0.9121,1,2,1
5,2000,6,pos,0.9122,1,2,1
23,100,8,pos,0.9122,1,2,1
8,100,8,neg,0.9122,1,1,0
10,100,2,pos,0.9122,1,2,1
23,100,4,pos,0.9122,1,2,1
11,100,6,pos,0.9123,1,2,1
9,100,2,int,0.9123,1,1,0
24,100,6,pos,0.9124,1,2,1
16,100,2,pos,0.9124,1,2,1
21,100,2,neg,0.9124,1,1,0
21,100,8,neg,0.9125,1,1,0
7,No,6,pos,0.9125,1,2,1
1,2000,8,pos,0.9126,1,2,1
24,100,6,pos,0.9126,0,2,0
9,100,8,pos,0.9128,1,2,1
3,2000,8,pos,0.9132,1,2,1
7,400,8,pos,0.9132,0,2,0
12,No,4,neg,0.9133,1,1,0
18,400,4,neg,0.9133,1,1,0
22,No,6,pos,0.9134,0,2,0
24,400,8,pos,0.9139,0,2,0
19,2000,8,int,0.9141,1,1,0
10,No,2,neg,0.9142,1,1,0
12,No,4,pos,0.9143,1,2,1
9,400,6,pos,0.9145,1,2,1
4,400,2,neg,0.9146,0,1,1
5,400,8,pos,0.9146,1,2,1
14,No,8,pos,0.9146,1,2,1
3,2000,4,int,0.9147,1,1,0
4,400,2,pos,0.9148,1,2,1
13,400,6,pos,0.9148,1,2,1
14,No,6,int,0.9148,0,1,1
14,400,8,pos,0.9148,1,2,1
5,400,4,pos,0.9149,1,2,1
10,400,8,pos,0.9149,1,2,1
9,400,4,pos,0.915,1,2,1
9,No,2,neg,0.915,1,1,0
18,2000,4,pos,0.915,1,2,1
11,No,4,neg,0.915,1,1,0
8,No,8,int,0.915,1,1,0
5,400,2,pos,0.9151,1,2,1
10,400,6,neg,0.9151,1,1,0
18,2000,2,pos,0.9151,1,2,1
7,No,6,pos,0.9151,0,2,0
11,No,2,neg,0.9151,1,1,0
2,2000,8,neg,0.9152,1,1,0
18,No,2,int,0.9152,1,1,0
24,2000,8,pos,0.9152,1,2,1
17,2000,2,neg,0.9152,1,1,0
16,No,6,neg,0.9152,1,1,0
21,No,2,int,0.9152,1,1,0
7,No,8,pos,0.9153,1,2,1
18,2000,6,int,0.9153,0,1,1
3,No,4,int,0.9153,1,1,0
13,No,4,int,0.9153,1,1,0
16,2000,8,int,0.9153,1,1,0
16,2000,6,int,0.9153,0,1,1
13,2000,8,int,0.9154,1,1,0
19,No,8,pos,0.9154,1,2,1
22,No,8,pos,0.9154,1,2,1
7,No,4,neg,0.9154,1,1,0
8,2000,4,pos,0.9155,1,2,1
13,No,8,pos,0.9155,1,2,1
14,No,2,int,0.9155,1,1,0
1,No,4,int,0.9156,0,1,1
22,No,2,neg,0.9156,1,1,0
24,No,2,int,0.9156,1,1,0
11,No,2,pos,0.9156,1,2,1
17,2000,2,int,0.9156,1,1,0
17,2000,6,neg,0.9156,1,1,0
9,400,6,int,0.9157,0,1,1
17,400,6,neg,0.9157,1,1,0
17,No,4,int,0.9157,1,1,0
6,No,2,neg,0.9158,1,1,0
6,No,8,pos,0.9158,1,2,1
11,No,4,neg,0.9158,1,1,0
6,No,8,neg,0.9158,1,1,0
6,400,6,pos,0.9158,1,2,1
12,No,4,pos,0.9159,1,2,1
4,2000,4,pos,0.9159,1,2,1
8,2000,2,pos,0.9159,1,2,1
14,100,8,neg,0.9159,1,1,0
17,400,2,neg,0.9159,1,1,0
2,400,6,pos,0.916,1,2,1
13,400,4,int,0.916,1,1,0
21,2000,6,pos,0.916,1,2,1
4,2000,4,pos,0.916,1,2,1
18,2000,2,neg,0.916,1,1,0
10,400,4,neg,0.916,1,1,0
5,100,4,int,0.9161,0,1,1
21,2000,4,pos,0.9161,1,2,1
21,400,4,neg,0.9161,1,1,0
13,400,8,pos,0.9161,1,2,1
13,2000,4,neg,0.9161,1,1,0
21,400,6,pos,0.9161,0,2,0
24,No,6,neg,0.9162,0,1,1
15,400,8,neg,0.9163,1,1,0
19,2000,4,int,0.9163,1,1,0
12,2000,8,int,0.9163,1,1,0
24,No,6,neg,0.9163,1,1,0
17,400,2,pos,0.9163,1,2,1
2,400,6,pos,0.9164,1,2,1
2,2000,8,pos,0.9164,1,2,1
6,No,8,neg,0.9164,0,1,1
1,No,4,pos,0.9165,1,2,1
23,400,6,pos,0.9165,1,2,1
4,400,2,pos,0.917,1,2,1
1,400,8,int,0.9171,0,1,1
9,100,4,neg,0.9176,1,1,0
1,400,4,neg,0.9177,1,1,0
14,2000,6,pos,0.9179,0,2,0
1,400,6,pos,0.9181,1,2,1
5,100,6,neg,0.9186,1,1,0
5,100,2,neg,0.9187,1,1,0
20,100,2,pos,0.9187,1,2,1
10,100,8,pos,0.9188,1,2,1
10,100,8,neg,0.9188,1,1,0
16,100,6,pos,0.9189,1,2,1
5,100,4,pos,0.919,0,2,0
20,100,4,neg,0.9191,1,1,0
1,100,4,int,0.9192,1,1,0
10,100,4,pos,0.9192,1,2,1
1,2000,8,pos,0.9193,0,2,0
11,100,6,int,0.9193,1,1,0
9,100,6,neg,0.9194,1,1,0
20,100,2,int,0.9195,1,1,0
8,100,2,pos,0.9195,1,2,1
16,100,6,pos,0.9195,1,2,1
19,100,6,int,0.9196,1,1,0
21,100,4,pos,0.9197,1,2,1
13,100,4,neg,0.9198,1,1,0
10,100,2,neg,0.9198,1,1,0
6,100,6,int,0.9199,1,1,0
2,100,2,neg,0.92,1,1,0
17,100,2,pos,0.92,1,2,1
21,100,6,pos,0.9201,1,2,1
13,100,4,pos,0.9202,1,2,1
17,100,4,neg,0.9202,1,1,0
12,No,4,neg,0.9203,1,1,0
16,100,4,pos,0.9203,1,2,1
21,100,2,int,0.9203,1,1,0
21,100,6,int,0.9204,1,1,0
3,100,2,neg,0.9207,1,1,0
1,100,4,pos,0.9211,1,2,1
18,No,2,int,0.9211,1,1,0
18,No,4,pos,0.9211,1,2,1
7,No,8,neg,0.9211,1,1,0
16,No,8,pos,0.9211,1,2,1
15,No,8,neg,0.9213,1,1,0
1,100,8,neg,0.9214,1,1,0
24,2000,8,pos,0.9214,1,2,1
1,100,2,pos,0.9218,1,2,1
9,2000,4,neg,0.9218,1,1,0
20,2000,6,pos,0.922,0,2,0
14,No,4,pos,0.9221,0,2,0
9,400,4,pos,0.9222,1,2,1
10,No,6,neg,0.9223,1,1,0
14,No,4,pos,0.9223,1,2,1
7,No,8,neg,0.9224,1,1,0
14,400,2,pos,0.9225,1,2,1
5,400,4,pos,0.9226,1,2,1
10,No,4,int,0.9226,0,1,1
5,400,8,pos,0.9227,1,2,1
10,No,8,pos,0.9227,1,2,1
19,100,8,pos,0.9228,1,2,1
10,No,8,int,0.9228,1,1,0
14,No,4,neg,0.9228,1,1,0
4,No,6,pos,0.9229,1,2,1
10,No,8,neg,0.9229,1,1,0
24,No,6,pos,0.9229,1,2,1
11,No,8,neg,0.9229,1,1,0
14,100,4,int,0.9229,1,1,0
15,No,6,int,0.923,1,1,0
22,400,8,pos,0.923,1,2,1
4,400,8,pos,0.923,1,2,1
14,No,8,int,0.923,0,1,1
20,400,2,neg,0.9231,1,1,0
18,2000,8,pos,0.9231,1,2,1
7,2000,6,pos,0.9231,1,2,1
8,No,2,pos,0.9231,1,2,1
9,No,4,pos,0.9232,1,2,1
5,No,4,pos,0.9232,1,2,1
7,No,8,pos,0.9232,1,2,1
3,400,6,int,0.9233,1,1,0
5,2000,2,neg,0.9233,1,1,0
16,No,6,neg,0.9233,1,1,0
18,2000,2,neg,0.9234,1,1,0
6,2000,6,int,0.9234,1,1,0
8,No,2,neg,0.9234,1,1,0
14,No,6,int,0.9234,0,1,1
14,2000,8,pos,0.9234,0,2,0
12,No,2,pos,0.9235,1,2,1
21,2000,2,pos,0.9235,1,2,1
3,2000,2,pos,0.9236,1,2,1
1,400,6,pos,0.9236,1,2,1
9,No,2,pos,0.9236,1,2,1
15,No,4,int,0.9236,1,1,0
19,2000,4,int,0.9236,1,1,0
24,2000,2,pos,0.9236,1,2,1
4,2000,8,pos,0.9236,1,2,1
8,2000,4,int,0.9236,1,1,0
15,400,4,pos,0.9237,0,2,0
15,No,8,int,0.9237,1,1,0
20,2000,2,neg,0.9237,1,1,0
17,400,6,pos,0.9237,1,2,1
8,No,8,neg,0.9237,1,1,0
14,No,4,neg,0.9237,1,1,0
3,400,6,int,0.9238,1,1,0
11,No,8,pos,0.9238,1,2,1
9,No,4,pos,0.9238,1,2,1
2,2000,2,int,0.9239,1,1,0
12,2000,2,pos,0.9239,1,2,1
18,400,2,neg,0.9239,1,1,0
9,No,2,pos,0.9239,1,2,1
2,400,8,neg,0.924,1,1,0
15,2000,2,neg,0.924,1,1,0
15,400,8,neg,0.924,1,1,0
11,400,4,pos,0.924,1,2,1
7,No,4,pos,0.924,1,2,1
20,400,2,neg,0.9241,1,1,0
24,No,6,pos,0.9241,0,2,0
6,400,6,int,0.9241,1,1,0
13,400,8,pos,0.9241,1,2,1
20,400,8,pos,0.9242,0,2,0
21,2000,8,pos,0.9242,1,2,1
21,2000,4,neg,0.9242,1,1,0
8,400,6,pos,0.9243,1,2,1
11,2000,4,pos,0.9243,1,2,1
6,400,8,pos,0.9247,1,2,1
18,No,4,pos,0.9248,1,2,1
23,400,6,pos,0.9248,1,2,1
1,2000,6,int,0.9249,0,1,1
1,2000,4,pos,0.9251,1,2,1
1,2000,4,pos,0.9253,1,2,1
15,100,8,pos,0.9258,1,2,1
10,100,6,pos,0.9264,1,2,1
14,100,6,pos,0.9268,0,2,0
16,100,6,pos,0.9269,1,2,1
7,100,4,neg,0.927,1,1,0
9,100,2,pos,0.9272,1,2,1
11,100,4,int,0.9275,1,1,0
8,100,8,pos,0.9278,1,2,1
8,100,8,pos,0.9278,1,2,1
18,100,8,neg,0.9278,1,1,0
6,400,8,pos,0.9279,0,2,0
13,100,6,int,0.928,1,1,0
6,100,4,pos,0.928,1,2,1
21,100,6,pos,0.9281,1,2,1
17,100,6,pos,0.9281,1,2,1
19,100,4,int,0.9282,1,1,0
18,100,4,int,0.9282,0,1,1
17,100,4,pos,0.9282,0,2,0
17,100,8,pos,0.9282,1,2,1
17,100,4,pos,0.9282,1,2,1
21,100,6,int,0.9282,1,1,0
20,100,2,neg,0.9284,1,1,0
16,100,4,int,0.9284,1,1,0
16,100,4,pos,0.9285,1,2,1
23,100,6,pos,0.9285,0,2,0
3,100,2,neg,0.9287,1,1,0
5,2000,2,neg,0.9288,1,1,0
1,No,8,pos,0.929,1,2,1
10,No,4,pos,0.9291,1,2,1
1,No,4,neg,0.9293,1,1,0
1,100,2,pos,0.9294,1,2,1
20,No,2,pos,0.9294,1,2,1
6,2000,8,neg,0.9294,1,1,0
3,400,2,pos,0.9294,1,2,1
14,400,2,pos,0.9294,1,2,1
5,400,8,pos,0.9296,1,2,1
7,2000,8,neg,0.9296,1,1,0
1,100,6,pos,0.9297,1,2,1
8,400,4,pos,0.93,1,2,1
9,2000,8,pos,0.93,1,2,1
8,400,8,neg,0.9301,1,1,0
9,400,8,neg,0.9302,1,1,0
10,No,4,neg,0.9302,1,1,0
14,No,6,int,0.9302,0,1,1
14,No,6,pos,0.9302,0,2,0
1,400,6,neg,0.9303,0,1,1
5,400,4,pos,0.9303,1,2,1
12,No,8,pos,0.9303,1,2,1
14,100,8,int,0.9304,1,1,0
14,2000,6,int,0.9304,0,1,1
14,2000,8,pos,0.9304,1,2,1
1,400,2,int,0.9306,1,1,0
14,2000,8,int,0.9306,1,1,0
14,400,8,int,0.9306,1,1,0
16,400,2,pos,0.9306,1,2,1
4,400,6,neg,0.9307,0,1,1
14,No,4,pos,0.9307,1,2,1
14,400,8,pos,0.9308,0,2,0
9,2000,4,neg,0.9309,1,1,0
10,No,6,pos,0.9309,1,2,1
23,No,8,neg,0.931,1,1,0
13,No,8,pos,0.931,1,2,1
3,400,4,pos,0.9311,1,2,1
17,No,2,int,0.9311,1,1,0
24,400,4,neg,0.9312,1,1,0
21,No,8,neg,0.9312,1,1,0
2,2000,4,neg,0.9313,1,1,0
11,400,6,pos,0.9313,1,2,1
16,2000,8,neg,0.9313,1,1,0
3,No,2,pos,0.9314,1,2,1
18,No,4,int,0.9314,1,1,0
5,No,2,pos,0.9315,1,2,1
19,No,4,neg,0.9315,1,1,0
18,2000,4,int,0.9315,1,1,0
23,400,6,neg,0.9315,1,1,0
3,2000,6,int,0.9315,1,1,0
14,No,6,int,0.9315,1,1,0
1,2000,8,pos,0.9316,1,2,1
5,400,2,pos,0.9316,1,2,1
15,No,4,pos,0.9316,1,2,1
22,No,8,neg,0.9316,1,1,0
7,No,8,neg,0.9316,1,1,0
23,No,2,pos,0.9316,1,2,1
2,400,2,neg,0.9317,1,1,0
20,2000,8,neg,0.9317,1,1,0
24,400,4,pos,0.9317,1,2,1
23,No,6,int,0.9317,1,1,0
23,No,4,pos,0.9317,1,2,1
4,No,2,pos,0.9317,1,2,1
18,2000,2,int,0.9317,1,1,0
6,No,4,neg,0.9317,1,1,0
