id,group,sex,age,session,memo,example,con,nblock,n,trial,outnr,trialnr,out_allnr,matchkey,pressedkey,corr,mem_dig,prb_dig,in_pos,in_nr,pre_RT,RT,pos,neg,RT_r,RTr_mean,sd_RTr,cut,Exp
15,3,2,28,2,1,0,3,9,5,10,2,12,47,2,2,1,1,5,4,4, ,737,1,0,737,1011.81818181818,547.383547589228,2653.96882458587,2
15,3,2,28,2,1,0,3,9,5,10,3,12,48,2,2,1,3,3,3,3, ,686,1,0,686,1011.81818181818,547.383547589228,2653.96882458587,2
15,3,2,28,2,1,0,3,9,5,10,4,12,49,2,1,1,5,9,2,2, ,721,0,2,721,1122.33333333333,646.845760751547,3062.87061558797,2
15,3,2,28,2,1,0,3,9,5,10,5,12,50,2,2,1,6,2,1,1, ,579,1,0,579,1011.81818181818,547.383547589228,2653.96882458587,2
15,3,2,28,2,1,0,3,9,5,11,1,12,51,2,1,1,8,5,5,5,608,605,0,2,605,1122.33333333333,646.845760751547,3062.87061558797,2
15,3,2,28,2,1,0,3,9,5,11,2,12,52,2,1,1,1,8,4,4, ,509,0,1,509,1122.33333333333,646.845760751547,3062.87061558797,2
15,3,2,28,2,1,0,3,9,5,11,3,12,53,2,2,1,6,6,3,3, ,1135,1,0,1135,1011.81818181818,547.383547589228,2653.96882458587,2
15,3,2,28,2,1,0,3,9,5,11,4,12,54,2,1,1,9,8,2,2, ,1532,0,1,1532,1122.33333333333,646.845760751547,3062.87061558797,2
15,3,2,28,2,1,0,3,9,5,11,5,12,55,2,2,1,3,8,1,1, ,888,1,0,888,1011.81818181818,547.383547589228,2653.96882458587,2
15,3,2,28,2,1,0,3,9,5,12,1,12,56,2,1,1,3,7,5,5,504,486,0,2,486,1122.33333333333,646.845760751547,3062.87061558797,2
15,3,2,28,2,1,0,3,9,5,12,2,12,57,2,2,1,8,6,4,4, ,1576,1,0,1576,1011.81818181818,547.383547589228,2653.96882458587,2
15,3,2,28,2,1,0,3,9,5,12,3,12,58,2,1,1,5,9,3,3, ,1505,0,2,1505,1122.33333333333,646.845760751547,3062.87061558797,2
15,3,2,28,2,1,0,3,9,5,12,4,12,59,2,2,1,6,8,2,2, ,773,1,0,773,1011.81818181818,547.383547589228,2653.96882458587,2
15,3,2,28,2,1,0,3,9,5,12,5,12,60,2,1,1,2,4,1,1, ,572,0,2,572,1122.33333333333,646.845760751547,3062.87061558797,2
15,3,2,28,2,1,0,4,10,3,1,1,20,1,2,1,1,6,2,2,2,721,1024,0,1,1024,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,1,2,20,2,2,2,1,1,6,1,1, ,721,1,0,721,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,1,3,20,3,2,1,1,2,4,3,3, ,889,0,2,889,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,2,1,20,4,2,1,1,8,6,3,2,916,1847,0,2,1847,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,2,2,20,5,2,2,1,3,9,1,3, ,1091,1,0,1091,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,2,3,20,6,2,2,1,9,8,2,1, ,1117,1,0,1117,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,3,1,20,7,2,1,1,9,9,3,3,694,1939,0,1,1939,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,3,2,20,8,2,2,1,1,1,2,2, ,993,1,0,993,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,3,3,20,9,2,2,1,3,9,1,1, ,712,1,0,712,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,4,1,20,10,2,2,1,8,2,3,3,754,1077,1,0,1077,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,4,2,20,11,2,1,1,1,9,2,2, ,1126,0,2,1126,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,4,3,20,12,2,2,1,2,8,1,1, ,1020,1,0,1020,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,5,1,20,13,2,2,1,6,3,2,2,682,894,1,0,894,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,5,2,20,14,2,1,1,3,4,1,1, ,747,0,2,747,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,5,3,20,15,2,2,1,1,1,3,3, ,685,1,0,685,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,6,1,20,16,2,1,1,3,1,2,3,629,1095,0,2,1095,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,6,2,20,17,2,2,1,7,3,3,1, ,730,1,0,730,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,6,3,20,18,2,1,1,5,2,1,2, ,792,0,2,792,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,7,1,20,19,2,1,1,5,6,3,2,449,1134,0,2,1134,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,7,2,20,20,2,1,0,3,9,1,3, ,800,1,0, ,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,7,3,20,21,2,1,1,9,4,2,1, ,748,0,2,748,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,8,1,20,22,2,1,1,1,9,3,3,765,1960,0,2,1960,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,8,2,20,23,2,2,1,4,4,2,2, ,757,1,0,757,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,8,3,20,24,2,1,1,6,8,1,1, ,624,0,2,624,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,9,1,20,25,2,1,1,4,3,1,1,658,1004,0,1,1004,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,9,2,20,26,2,1,1,3,5,3,3, ,713,0,2,713,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,9,3,20,27,2,2,0,2,2,2,2, ,809,0,1, ,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,10,1,20,28,2,1,1,9,2,3,3,1235,2033,0,2,2033,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,10,2,20,29,2,2,1,1,1,2,2, ,863,1,0,863,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,10,3,20,30,2,2,1,6,9,1,1, ,721,1,0,721,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,11,1,20,31,2,1,1,2,7,2,3,445,1193,0,2,1193,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,11,2,20,32,2,2,1,4,2,3,1, ,765,1,0,765,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,11,3,20,33,2,2,0,6,6,1,2, ,845,0,1, ,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,12,1,20,34,2,1,1,9,1,3,3,2683,1970,0,2,1970,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,12,2,20,35,2,1,1,4,2,2,2, ,4204,0,1,4204,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,12,3,20,36,2,2,1,2,9,1,1, ,800,1,0,800,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,13,1,20,37,2,2,1,9,6,2,2,618,1587,1,0,1587,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,13,2,20,38,2,2,1,6,9,1,1, ,720,1,0,720,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,13,3,20,39,2,2,1,7,7,3,3, ,616,1,0,616,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,14,1,20,40,2,1,1,2,7,1,1,657,1089,0,1,1089,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,14,2,20,41,2,2,1,7,1,3,3, ,968,1,0,968,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,14,3,20,42,2,2,1,1,7,2,2, ,1515,1,0,1515,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,15,1,20,43,2,1,1,5,6,3,3,741,2958,0,2,2958,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,15,2,20,44,2,2,1,4,4,2,2, ,889,1,0,889,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,15,3,20,45,2,2,1,3,5,1,1, ,1356,1,0,1356,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,16,1,20,46,2,1,1,7,7,2,3,491,1188,0,1,1188,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,16,2,20,47,2,1,1,2,9,3,1, ,2511,0,2,2511,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,16,3,20,48,2,2,1,6,2,1,2, ,889,1,0,889,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,17,1,20,49,2,1,1,6,1,1,1,585,1367,0,2,1367,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,17,2,20,50,2,2,1,3,7,3,3, ,1137,1,0,1137,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,17,3,20,51,2,1,1,7,1,2,2, ,1153,0,2,1153,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,18,1,20,52,2,1,1,5,2,1,1,608,1301,0,2,1301,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,18,2,20,53,2,1,1,4,5,3,3, ,1638,0,1,1638,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,18,3,20,54,2,2,1,8,4,2,2, ,1136,1,0,1136,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,19,1,20,55,2,2,1,3,9,2,2,565,2174,1,0,2174,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,19,2,20,56,2,1,1,9,8,1,1, ,958,0,2,958,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,19,3,20,57,2,2,1,4,4,3,3, ,615,1,0,615,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,20,1,20,58,2,1,1,9,4,3,2,441,2362,0,1,2362,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,10,3,20,2,20,59,2,2,1,6,4,1,3, ,968,1,0,968,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,10,3,20,3,20,60,2,2,1,4,9,2,1, ,853,1,0,853,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,1,1,15,1,2,1,1,2,3,3,4,959,1306,0,2,1306,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,1,2,15,2,2,2,1,9,5,4,3, ,1039,1,0,1039,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,1,3,15,3,2,1,1,5,9,2,1, ,2185,0,1,2185,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,1,4,15,4,2,1,1,7,3,1,2, ,545,0,2,545,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,2,1,15,5,2,2,1,7,3,3,3,490,1748,1,0,1748,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,2,2,15,6,2,1,1,4,5,4,4, ,1522,0,2,1522,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,2,3,15,7,2,1,1,3,6,1,1, ,1937,0,1,1937,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,2,4,15,8,2,2,1,6,4,2,2, ,906,1,0,906,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,3,1,15,9,2,1,1,9,1,4,3,805,2087,0,1,2087,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,3,2,15,10,2,1,1,1,8,3,4, ,915,0,2,915,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,3,3,15,11,2,1,1,4,2,1,2, ,650,0,2,650,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,3,4,15,12,2,1,1,5,8,2,1, ,660,0,2,660,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,4,1,15,13,2,1,1,3,7,1,1,771,1892,0,1,1892,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,4,2,15,14,2,1,1,8,2,3,3, ,2705,0,2,2705,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,4,3,15,15,2,2,1,9,8,2,2, ,1057,1,0,1057,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,4,4,15,16,2,2,1,7,7,4,4, ,2150,1,0,2150,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,5,1,15,17,2,1,1,1,2,2,2,736,2014,0,2,2014,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,5,2,15,18,2,1,1,9,6,1,1, ,1285,0,2,1285,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,5,3,15,19,2,1,1,3,1,3,3, ,1875,0,1,1875,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,5,4,15,20,2,2,1,4,4,4,4, ,721,1,0,721,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,6,1,15,21,2,2,1,2,1,3,4,973,1647,1,0,1647,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,6,2,15,22,2,2,1,6,6,2,2, ,11185,1,0, ,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,6,3,15,23,2,1,0,7,2,4,1, ,1559,1,0, ,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,6,4,15,24,2,1,0,1,7,1,3, ,1753,1,0, ,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,7,1,15,25,2,1,1,5,5,4,4,953,1731,0,1,1731,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,7,2,15,26,2,1,1,7,1,3,3, ,1031,0,2,1031,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,7,3,15,27,2,1,1,3,1,2,2, ,934,0,2,934,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,7,4,15,28,2,1,1,2,9,1,1, ,624,0,2,624,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,8,1,15,29,2,2,1,9,5,2,2,567,1519,1,0,1519,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,8,2,15,30,2,2,1,5,9,1,1, ,1894,1,0,1894,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,8,3,15,31,2,2,1,7,7,3,3, ,1295,1,0,1295,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,8,4,15,32,2,1,1,8,9,4,4, ,694,0,1,694,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,9,1,15,33,2,1,1,3,8,4,4,622,924,0,2,924,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,9,2,15,34,2,2,1,2,1,3,3, ,906,1,0,906,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,9,3,15,35,2,1,1,1,5,2,2, ,976,0,2,976,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,9,4,15,36,2,2,1,4,3,1,1, ,747,1,0,747,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,10,1,15,37,2,2,1,8,9,4,3,607,2205,1,0,2205,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,10,2,15,38,2,1,1,5,7,2,2, ,1144,0,2,1144,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,10,3,15,39,2,2,1,9,6,1,4, ,1037,1,0,1037,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,10,4,15,40,2,2,1,6,8,3,1, ,659,1,0,659,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,11,1,15,41,2,2,1,3,3,1,1,598,1172,1,0,1172,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,11,2,15,42,2,1,1,8,2,3,3, ,782,0,2,782,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,11,3,15,43,2,2,1,9,8,2,2, ,1559,1,0,1559,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,11,4,15,44,2,2,1,6,6,4,4, ,968,1,0,968,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,12,1,15,45,2,2,1,1,6,2,3,562,2315,1,0,2315,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,12,2,15,46,2,2,1,8,1,4,1, ,862,1,0,862,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,12,3,15,47,2,1,1,6,1,1,4, ,1435,0,1,1435,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,12,4,15,48,2,2,1,5,8,3,2, ,562,1,0,562,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,13,1,15,49,2,1,1,9,1,3,2,594,1653,0,2,1653,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,13,2,15,50,2,2,1,3,4,1,3, ,1462,1,0,1462,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,13,3,15,51,2,2,1,4,9,2,1, ,1162,1,0,1162,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,13,4,15,52,2,2,1,5,5,4,4, ,818,1,0,818,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,14,1,15,53,2,1,1,9,5,2,4,695,2721,0,1,2721,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,14,2,15,54,2,2,1,6,9,3,1, ,827,1,0,827,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,14,3,15,55,2,1,1,5,7,4,2, ,1286,0,2,1286,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,14,4,15,56,2,2,1,4,5,1,3, ,4389,1,0,4389,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,15,1,15,57,2,1,1,2,9,4,2,729,6072,0,2, ,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,15,2,15,58,2,2,1,1,8,1,3, ,1726,1,0,1726,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,11,4,15,3,15,59,2,1,1,8,4,2,4, ,1162,0,2,1162,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,11,4,15,4,15,60,2,1,1,7,1,3,1, ,3384,0,1,3384,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,1,1,12,1,2,2,1,9,9,1,1,1897,2386,1,0,2386,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,1,2,12,2,2,1,1,3,4,4,4, ,1787,0,2,1787,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,1,3,12,3,2,1,1,6,5,3,3, ,1312,0,2,1312,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,1,4,12,4,2,1,1,2,4,2,2, ,1611,0,2,1611,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,1,5,12,5,2,2,0,8,3,5,5, ,1374,0,1, ,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,2,1,12,6,2,2,1,7,1,5,3,1860,2875,1,0,2875,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,2,2,12,7,2,2,1,5,2,4,4, ,2220,1,0,2220,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,2,3,12,8,2,2,1,1,9,1,5, ,1063,1,0,1063,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,2,4,12,9,2,2,1,2,5,2,2, ,800,1,0,800,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,2,5,12,10,2,1,1,9,9,3,1, ,738,0,1,738,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,3,1,12,11,2,2,1,7,4,2,5,904,1526,1,0,1526,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,3,2,12,12,2,2,1,2,7,5,1, ,968,1,0,968,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,3,3,12,13,2,2,1,3,3,3,3, ,818,1,0,818,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,3,4,12,14,2,1,1,8,6,4,4, ,1241,0,2,1241,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,3,5,12,15,2,1,1,4,6,1,2, ,598,0,2,598,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,4,1,12,16,2,2,1,1,5,3,5,746,2145,1,0,2145,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,4,2,12,17,2,1,1,7,1,4,3, ,1991,0,1,1991,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,4,3,12,18,2,2,1,6,1,2,1, ,1048,1,0,1048,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,4,4,12,19,2,1,0,4,7,5,2, ,5359,1,0, ,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,4,5,12,20,2,1,0,5,4,1,4, ,8798,1,0, ,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,5,1,12,21,2,1,1,3,3,5,4,3223,5202,0,1, ,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,5,2,12,22,2,2,1,4,7,4,5, ,1260,1,0,1260,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,5,3,12,23,2,1,1,5,1,3,3, ,1110,0,2,1110,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,5,4,12,24,2,1,1,9,6,1,2, ,1339,0,2,1339,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,5,5,12,25,2,1,1,7,1,2,1, ,898,0,2,898,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,6,1,12,26,2,1,1,4,2,2,5,660,5642,0,1, ,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,6,2,12,27,2,2,1,5,4,4,1, ,2503,1,0,2503,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,6,3,12,28,2,2,1,8,2,5,4, ,3084,1,0,3084,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,6,4,12,29,2,2,1,2,5,3,2, ,738,1,0,738,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,6,5,12,30,2,1,1,3,9,1,3, ,818,0,2,818,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,7,1,12,31,2,1,1,2,4,5,3,731,4429,0,2,4429,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,7,2,12,32,2,1,1,6,4,3,5, ,1383,0,2,1383,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,7,3,12,33,2,2,1,1,6,1,2, ,2326,1,0,2326,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,7,4,12,34,2,1,1,5,6,4,4, ,1144,0,1,1144,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,7,5,12,35,2,1,1,9,7,2,1, ,747,0,2,747,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,8,1,12,36,2,2,1,5,7,2,2,371,5514,1,0,5514,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,8,2,12,37,2,1,1,7,4,1,1, ,898,0,2,898,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,8,3,12,38,2,1,0,1,6,5,4, ,7105,1,0, ,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,8,4,12,39,2,1,0,6,9,3,5, ,1938,1,0, ,1579.30864197531,1503.37970621177,6089.44776061061,2
15,3,2,28,2,1,0,4,12,5,8,5,12,40,2,2,0,9,9,4,3, ,1179,0,1, ,1581.08235294118,1089.65063439711,4850.0342561325,2
15,3,2,28,2,1,0,4,12,5,9,1,12,41,2,1,0,5,5,1,1,633,9237,1,0, ,1579.30864197531,1503.37970621177,6089.44776061061,2
